class,age,male,female
0,0 to 1,198.99,181.89
1,1 to 5,818.39,746.74
10,10 to 15,1111.28,1023.78
15,15 to 20,1227.32,1153.6
20,20 to 25,1391.63,1333.94
25,25 to 30,1463.83,1451.8
30,30 to 35,1437.18,1355.06
35,35 to 40,1382.54,1280.96
40,40 to 45,1234,1098.46
45,45 to 50,1092.09,966.25
5,5 to 10,1033.1,936.9
50,50 to 55,889.87,763.36
55,55 to 60,699.26,531.85
60,60 to 65,460.43,368.16
65,65 to 70,295.06,242.55
70,70 to 75,186.88,170.48
75,75 to 80,126.34,123.46
80,80 and over,78.13,97.64
