count_pixels_sw,seasonal_water_area,object_id
16996.0,13629387.607596,18-300-00101
5004.0,4018187.77135244,18-300-00102
4404.0,3533249.62368972,18-300-00103
8560.0,6861613.15120349,18-300-00104
1714.0,1377816.2329919,18-300-00105
989.0,795198.778347427,18-300-00106
6300.0,5067431.54363016,18-300-00107
4936.0,3965387.21252305,18-300-00108
51527.0,41467866.157096,18-301-00109
26591.0,21383971.8840194,18-301-00110
11802.0,9493590.39565672,18-301-00111
83209.0,67020650.2871344,18-301-00112
20666.0,16612227.6651012,18-301-00113
30778.0,24736377.0149681,18-301-00114
167016.0,134459910.231321,18-302-00115
60252.0,48514658.8419899,18-302-00116
54157.0,43607384.6152326,18-302-00117
1107.0,891896.448091545,18-302-00118
6208.0,5001282.26543457,18-302-00119
79718.0,64051236.7102768,18-303-00120
225404.0,181234102.653417,18-303-00121
35409.0,28442324.1405043,18-303-00122
19063.0,15308717.1138465,18-303-00123
1875.0,1503979.6596534,18-799-00124
990.0,793422.131547068,18-799-00125
100705.0,80868492.2698575,18-304-00126
76192.0,61160696.722138,18-304-00127
20643.0,16600699.8149463,18-304-00128
12344.0,9916920.95478013,18-304-00129
63843.0,51192511.535547,18-305-00130
4459.0,3581394.62981485,18-305-00131
53954.0,43286399.5234524,18-305-00132
53154.0,42660509.2601446,18-305-00133
13699.0,11007525.3485581,18-305-00134
29353.0,23606539.5179965,18-305-00135
48747.0,39238435.7792881,18-305-00136
166603.0,133383910.053537,18-306-00137
46649.0,37306757.9221557,18-306-00138
212832.0,170561993.507462,18-306-00139
121303.0,97094235.1756086,18-306-00140
26366.0,21067020.3546469,18-307-00141
41902.0,33451918.596863,18-307-00142
14310.0,11413962.2554177,18-307-00143
51709.0,41169420.259782,18-307-00144
86541.0,69027232.0786164,18-307-00145
61935.0,49368275.2370974,18-307-00146
17866.0,14244009.2130969,18-307-00147
299.0,238021.462911086,18-308-00148
3145.0,2499278.09853233,18-308-00149
7679.0,6108501.69492756,18-308-00150
72491.0,57633621.7859719,18-308-00151
289254.0,229522474.952576,18-308-00152
7979.0,6349039.94367171,18-308-00153
155868.0,123580587.156073,18-309-00154
50177.0,39856288.1569939,18-309-00155
63280.0,50313904.0323649,18-309-00156
16996.0,13523107.8329168,18-309-00157
287177.0,228712766.474367,18-310-00158
151307.0,120346810.275143,18-310-00159
322587.0,256403781.342045,18-310-00160
9285.0,7392712.88364574,18-310-00161
7650.0,6097779.18083498,18-310-00162
3050.0,2431407.02261811,18-310-00163
11819.0,9421540.48672472,18-310-00164
45824.0,36560135.1314365,18-311-00165
33189.0,26518011.3766864,18-311-00166
15823.0,12656622.2470073,18-311-00167
4878.0,3901124.52305895,18-311-00168
12067.0,9654756.88608334,18-312-00169
48.0,38500.9117252255,18-312-00170
523.0,419181.798271189,18-312-00171
219338.0,175662557.097059,18-313-00172
195706.0,156662405.980147,18-313-00173
10999.0,8808938.42679566,18-313-00174
5311.0,4263908.64123413,18-313-00175
3583.0,2874429.31495414,18-313-00176
7564.0,6086834.91357337,18-313-00177
2432.0,1961498.84802418,18-314-00178
2092.0,1680007.21489017,18-314-00179
22587.0,18259688.7366775,18-315-00180
381.0,308980.424180109,18-315-00181
121.0,98160.958939265,18-315-00182
801.0,647951.312905046,18-315-00183
58983.0,47909306.3393066,18-316-00184
57448.0,46724114.6358231,18-316-00185
1976.0,1605372.63047461,18-316-00186
19965.0,16269415.00041,18-316-00187
24163.0,19648970.1379771,18-316-00188
16554.0,13460806.2790605,18-317-00189
12144.0,9876949.06523321,18-317-00190
26552.0,21610657.5450501,18-317-00191
4916.0,4009620.10541689,18-317-00192
39618.0,32304823.6654893,18-317-00193
16203.0,13180647.5330584,18-318-00194
5690.0,4632568.61521129,18-318-00195
4782.0,3896543.98151827,18-318-00196
6692.0,5462965.09346401,18-318-00197
1141.0,915977.692306481,18-319-00198
94289.0,75782335.4595387,18-319-00199
35506.0,28523552.1162536,18-319-00200
3999.0,3209963.52218049,18-319-00201
12209.0,9797460.23638217,18-319-00202
790.0,633900.095908646,18-320-00203
120.0,96179.2494112572,18-320-00204
12177.0,9748388.34610059,18-320-00205
3948.0,3167185.78794381,18-320-00206
13909.0,11146662.6053752,18-320-00207
3311.0,2657702.08081477,18-321-00208
608.0,488255.718449661,18-321-00209
5034.0,4043909.55620537,18-321-00210
63769.0,51269030.8921818,18-321-00211
5158.0,4157971.67685636,18-321-00212
52017.0,41861840.2228323,18-321-00213
31588.0,25425472.2285909,18-321-00214
42829.0,34474470.7206384,18-321-00215
1318.0,1062742.95050228,18-321-00216
4382.0,3522708.01084068,18-321-00217
636.0,510399.79152366,18-321-00218
473.0,380556.320948271,18-322-00219
12756.0,10266087.1653637,18-322-00220
20807.0,16731328.7674852,18-322-00221
1109.0,889799.855624135,18-323-00222
6433.0,5165833.48244411,18-323-00223
127440.0,102445889.247675,18-323-00224
2924.0,2348199.45097707,18-323-00225
4181.0,3356168.40952634,18-323-00226
155.0,124359.533280493,18-323-00227
2146.0,1721623.4997213,18-323-00228
798.0,639129.175068506,18-324-00260
133.0,106691.505722509,18-323-00230
23152.0,18546419.7051262,18-324-00231
378.0,303138.998354328,18-324-00232
986.0,789545.182019009,18-324-00233
759.0,608576.056599155,18-324-00234
1154.0,925060.230649056,18-816-00235
,,18-816-00236
657.0,526879.637693343,18-325-00237
5856.0,4698862.16617918,18-325-00238
80715.0,64848460.3487104,18-325-00239
1407.0,1127325.7328074,18-326-00240
1758.0,1409035.40836126,18-326-00241
21.0,16843.2049347641,18-326-00242
20.0,16039.7838533789,18-326-00243
2075.0,1662884.54512116,18-326-00244
724.0,579399.419760789,18-326-00245
3761.0,3009920.13521496,18-326-00246
4941.0,3954425.85335707,18-326-00247
5159.0,4116325.77421351,18-755-00248
151437.0,121193617.830073,18-756-00249
82812.0,66242144.5658279,18-756-00250
