meeting_no,date,district,amount_lakhs,fund_type,section,annexure,reason,page_ref,source_pdf
47th SEC,2023-02-10,"Assam (total, no district breakdown)",11743.0,SDRF,47.11A,WRD schemes,175 WRD projects Rs 117.43 cr approved for 2022-23 (no district breakdown in minutes),p3,47th_sec_meeting_10.12.2022.pdf
47th SEC,2023-02-10,"Assam (total, no district breakdown)",340.00224,SDRF,47.10,PHED schemes,268 PHED projects Rs 340.00224 lakh approved for 2022-23 (no district breakdown in minutes),p3,47th_sec_meeting_10.12.2022.pdf
