meeting_no,date,district,source_pdf,total_amount_lakhs,entries,fund_types_included
49th SEC,2023-09-07,Kamrup,49th_sec_meeting_07_09_2023_0.pdf,2123.00767,4,"SDMF,SDRF"
49th SEC,2023-09-07,Karbi Anglong,49th_sec_meeting_07_09_2023_0.pdf,1.2,1,SDRF
49th SEC,2023-09-07,Kokrajhar,49th_sec_meeting_07_09_2023_0.pdf,2.8,1,SDRF
