Name,Address,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Type :.1,Summary :.1,Updated By :.1,Updated On :.1,Document :.1,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.3,Updated on :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage
"CE, PWD(Bldg), H and E, Assam, Chandmari, Ghy-3","O/O The CE, PWD(Bldg), Assam, Chandmari, Ghy-3",1.0,SBI Bank,"Construction of 50 bedded Ayush Hospital at Kaliabor, Nagaon District","Construction of 50 bedded Ayush Hospital at Kaliabor, Nagaon District",Please refer Tender documents. ,NA ,"14,09,69,186",Civil Works - Building,NA ,Tender,180.0,730.0,Kaliabor,782120.0,"O/O The CE, PWD(Bldg), Assam, Chandmari, Ghy-3 ","O/O The CE, PWD(Bldg), Assam, Chandmari, Ghy-3 ",04-Jul-2025 12:30 PM ,"O/O The CE, PWD(Bldg), Assam, Chandmari, Ghy-3",No ,No,01-Jul-2025 03:40 PM,16-Jul-2025 03:30 PM,02-Jul-2025 11:30 AM,16-Jul-2025 02:00 PM,NA ,NA ,05-Jul-2025 03:30 PM,16-Jul-2025 02:00 PM,12-Aug-2025 12:30 PM,1.0,Fee/PreQual/Technical,.pdf,BID COST_BID SECURITY,"20,000",Nil,Nil,No,Public Works Building and NH Department||Chief Engineer-Building - PWBNH,CE/TB-III/40/2023/Pt/53 Date 01.07.2025,2025_PWBNH_45268_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,"28,19,384",Yes,percentage,2.0%,Nil,Nil,AOC,Finance,Summary,Chandana Basumatary,12-Aug-2025 12:37 PM,finance_71634.pdf,BOQ Comparative Chart,Technical,Summary,ABIDUR RAHMAN,16-Jul-2025 04:01 PM,technical_71634.pdf,1.0,272081.0,ASSAM SUPPLY SYNDICATE,15-Jul-2025 06:03 PM,Rejected-Technical,Non-Responsive,12-Aug-2025 12:24 PM,28-Nov-2025,"INR 148,186,809",730.0,Chandana Basumatary,28-Nov-2025 06:53 PM,WOAYUSKALIABOR.pdf (735.00 KB),CE PWD(Bldg),Internal,,Chandana Basumatary,28-Nov-2025 06:50 PM,finsummary_71634.pdf (734.51 KB),CE PWD(Bldg),Internal,,ABIDUR RAHMAN,12-Aug-2025 12:24 PM,12-Aug-2025 12:30 PM,techsummary_71634.pdf (564.60 KB),1.0,272011.0,Progressive Enterprises,INR,"148,186,809",Public Works Building and NH Department||Chief Engineer-Building - PWBNH,2025_PWBNH_45268_1,CE/TB-III/40/2023/Pt/53 Date 01.07.2025,"Construction of 50 bedded Ayush Hospital at Kaliabor, Nagaon District",AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,BIDDING DOCUMENT,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,2.0,272011.0,Progressive Enterprises,15-Jul-2025 06:56 PM,Accepted-AOC,Work Order Issued,28-Nov-2025 06:53 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,TECHNICAL QUALIFICATIONS,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,APPENDIX-IB,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
