Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Name,Address,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
National Health Mission||State Programme Management Unit - NHM,NHM/32049/16/2024-CONST,2024_NHM_40955_1,Yes,Open Tender,Turn-key,Works,2.0,No,No,Online,No,No,No,Construction of BPHU at Missamora BPHC and Morangi MPHC in Golaghat District under PM ABHIM for the FY 2023 24 under NHM Assam on Turnkey Basis Group no 8 2 nos of Scheme in Golaghat District,Construction of BPHU at Missamora BPHC and Morangi MPHC in Golaghat District under PM ABHIM for the FY 2023 24 under NHM Assam on Turnkey Basis Group no 8 2 nos of Scheme in Golaghat District,Please refer Tender documents. ,NA ,"1,00,00,000",Civil Works - Building,NA ,Tender,180.0,270.0,Golaghat,785621.0,NA ,NA ,NA ,"O/o MD NHM, Assam",No ,No,"2,000",Nil,Nil,No,1.0,Fee/PreQual/Technical,.pdf,Tender fee and EMD details,09-Dec-2024 09:00 AM,21-Dec-2024 03:30 PM,09-Dec-2024 09:00 AM,20-Dec-2024 02:00 PM,NA ,NA ,09-Dec-2024 09:00 AM,20-Dec-2024 02:00 PM,18-Mar-2025 02:50 PM,"2,00,000",Yes,percentage,2.0%,Nil,Nil,1.0,SBI Bank,"MD NHM, Assam","O/o MD NHM, Assam",AOC,Technical,Technical bid opened,Mrinal Kumar Sarmah,18-Mar-2025 02:42 PM,,OSD,Internal,,Mrinal Kumar Sarmah,17-Nov-2025 03:22 PM,finsummary_66134.pdf (378.65 KB),1.0,251868.0,tapan borah,INR,"8,649,990",OSD,Internal,,Mrinal Kumar Sarmah,18-Mar-2025 02:44 PM,18-Mar-2025 02:50 PM,techsummary_66134.pdf (2041.15 KB),1.0,251951.0,DHANUKA CONSTRUCTION,19-Dec-2024 09:00 PM,Rejected-AOC,Not Admitted,17-Nov-2025 03:25 PM,Finance,Financial bid opened,Dipankar Barman,19-Mar-2025 09:33 AM,,BOQ Comparative Chart,National Health Mission||State Programme Management Unit - NHM,2024_NHM_40955_1,NHM/32049/16/2024-CONST,Construction of BPHU at Missamora BPHC and Morangi MPHC in Golaghat District under PM ABHIM for the FY 2023 24 under NHM Assam on Turnkey Basis Group no 8 2 nos of Scheme in Golaghat District,17-Nov-2025,"INR 8,649,990",270.0,Mrinal Kumar Sarmah,17-Nov-2025 03:25 PM,WO1.pdf (379.00 KB),Contract awarded,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,SBD,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,2.0,251969.0,DILIP HUZURI,19-Dec-2024 10:54 PM,Rejected-AOC,Not Admitted,17-Nov-2025 03:25 PM,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Technical Document,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,3.0,251868.0,tapan borah,20-Dec-2024 01:53 PM,Accepted-AOC,Awarded,17-Nov-2025 03:25 PM,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,FOB,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
