Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,S.No,Bank Name,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage
Karbi Anglong Autonomous Council||PWD||Addl. Chief Engineer Diphu,NoACEH/CS/SSA/03/2025-26/RE 40,2025_KAAC_47202_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Fee and Bid Security,"7,57,500",Yes,percentage,2.0%,Nil,Nil,"7,600",Nil,Nil,Yes,03-Sep-2025 11:00 AM,15-Sep-2025 11:00 AM,03-Sep-2025 11:00 AM,12-Sep-2025 03:00 PM,NA ,NA ,03-Sep-2025 11:00 AM,12-Sep-2025 03:00 PM,26-Sep-2025 11:05 AM,Construction of 50 bedded hostel separately for boys and girls under Dharti Aaba Janjatiya Gram Utkarsh Abhiyan at Balijuri ME School (Upgraded to High School),Construction of 50 bedded hostel separately for boys and girls under Dharti Aaba Janjatiya Gram Utkarsh Abhiyan at Balijuri ME School (Upgraded to High School),Please refer Tender documents. ,NA ,"3,78,75,000",Civil Works - Building,NA ,Tender,180.0,NA ,Rongmongwe,782460.0,Director Cum Additional Chief Engineer  ,Director Cum Additional Chief Enginee PWD R and B Hills Assam Diphu  ,05-Sep-2025 12:00 PM ,Director Cum Additional Chief Enginee PWD R and B,No ,No,Director Cum Additional Chief Enginee PWD R and B,Director Cum Additional Chief Enginee PWD R and B Hills Assam Diphu,1.0,SBI Bank,AOC,1.0,281400.0,Lachit Engineering,11-Sep-2025 06:58 PM,Accepted-AOC,lowest bidder,07-Nov-2025 03:22 PM,"Director cum Addl CE,PWD(R and B), Hills, Assam, Diphu",Internal,"EE,PWD(R and B), Hills, Assam, Diphu, EE,PWD(R and B), Hills, Assam, AEE, PWD(R and B), Hills, AE,PWD(R and B), Hills, JE,PWD(R and B), Hills, JE,PWD(R and B), Hills,",Bina Englengpi,26-Sep-2025 11:03 AM,26-Sep-2025 11:05 AM,techsummary_75300.pdf (489.38 KB),1.0,281400.0,Lachit Engineering,INR,"37,874,079.98",Finance,financial bid of responsive bidder evaluated and approved by the tender committee for allotment of the work to the lowest bidder.,Bina Englengpi,07-Nov-2025 03:10 PM,,BOQ Comparative Chart,07-Nov-2025,"INR 37,874,079.98",540.0,Bina Englengpi,07-Nov-2025 03:22 PM,workorderbalijuriME.pdf (406.00 KB),work order,"Director cum Addl CE,PWD(R and B), Hills, Assam, Diphu",Internal,"EE,EE,AEE,AE,JE,JE",Bina Englengpi,07-Nov-2025 03:16 PM,finsummary_75300.pdf (489.38 KB),Technical,technical bid evaluated by the tender committee,Bina Englengpi,26-Sep-2025 11:00 AM,,Karbi Anglong Autonomous Council||PWD||Addl. Chief Engineer Diphu,2025_KAAC_47202_1,NoACEH/CS/SSA/03/2025-26/RE 40,Construction of 50 bedded hostel separately for boys and girls under Dharti Aaba Janjatiya Gram Utkarsh Abhiyan at Balijuri ME School (Upgraded to High School),AOC
,,,,,,,,,,,,,,,,.pdf,Technical Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,SBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,FOB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
