EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.1,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.3,Updated on :.1,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
"40,520",Yes,fixed,,Nil,Nil,1.0,SBI Bank,Shifting of water supply utilities of MATHAWONI PWSS under Dibrugarh (PHE) Division (SOPD),Shifting of water supply utilities of MATHAWONI PWSS under Dibrugarh (PHE) Division (SOPD),Please refer Tender documents. ,NA ,"20,25,704",Civil Works,NA ,Tender,90.0,NA ,Dibrugarh,785667.0,NA ,NA ,NA ,"Office of the S.E (PHE), Dibrugarh Circle",No ,No,"Superintending Engineer (PHE), Dibrugarh Circle","Office of the S.E (PHE), Dibrugarh Circle, Graham Bazar, PO and District Dibrugrah, Assam,786001",26-Sep-2025 10:00 AM,17-Oct-2025 11:00 AM,26-Sep-2025 10:00 AM,16-Oct-2025 04:00 PM,NA ,NA ,26-Sep-2025 10:00 AM,16-Oct-2025 04:00 PM,22-Oct-2025 04:35 PM,Public Health Engineering Department||Chief Engineer PHE(P)-Assam-PHED||Upper Assam Zone-Nagaon-PHED||Dibrugarh Circle-Dibrugarh-PHED,NIT-05 of 2025-26,2025_PHED_47669_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Fee,410.0,Nil,Nil,No,AOC,1.0,284441.0,TRIDIP CHETIA,INR,"1,924,418",Finance,Admitted,Rajeeb Bora,30-Oct-2025 01:02 PM,finance_76039.pdf,BOQ Comparative Chart,07-Nov-2025,"INR 1,924,418",45.0,Rajeeb Bora,07-Nov-2025 11:22 AM,ManualFWOMothawoniPWSS.pdf (1438.00 KB),Technical,Admitted,Rajeeb Bora,17-Oct-2025 11:55 AM,technical_76039.pdf,"Rajeeb Bora, Superintending Engineer",Internal,"1. Abhijit Boruah, AEE, 2. Rebajit Sharma, AO, 4. Karuna Prava Baruha, AE, 5. Ritumoni Lahon AE.",Rajeeb Bora,30-Oct-2025 01:16 PM,finsummary_76039.pdf (2215.24 KB),Public Health Engineering Department||Chief Engineer PHE(P)-Assam-PHED||Upper Assam Zone-Nagaon-PHED||Dibrugarh Circle-Dibrugarh-PHED,2025_PHED_47669_1,NIT-05 of 2025-26,Shifting of water supply utilities of MATHAWONI PWSS under Dibrugarh (PHE) Division (SOPD),1,284357,M/S M.B.M CONSTRUCTION,15-Oct-2025 12:09 PM,Rejected-Finance,Higher bid,30-Oct-2025 01:16 PM,"Rajeeb Bora, Superintending Engineer",Internal,"1.Abhijit Boruah, AEE, 2. Rebajit Sharma, AO,3.Karuna Prava Baruha, AE 4.Ritumoni Lahon AE.",Rajeeb Bora,22-Oct-2025 04:32 PM,22-Oct-2025 04:35 PM,techsummary_76039.pdf (2389.36 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Technical Bid Document,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,284392,NOMITA CHUTIA HAZARIKA,16-Oct-2025 03:03 PM,Rejected-Finance,Higher Bid,30-Oct-2025 01:16 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,Checklist,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,284448,SAURAV GOGOI,16-Oct-2025 03:26 PM,Rejected-Technical,"Rejected due to non-submission of the following documents, Net worth certificate of last three financial years from CA and EPF latest challan.",22-Oct-2025 04:32 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,284441,TRIDIP CHETIA,16-Oct-2025 03:20 PM,Accepted-AOC,Lowest Quoted Bid,07-Nov-2025 11:23 AM,,,,,,,,AOC
