Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,S.No.1,Corrigendum Title,Corrigendum Type,View,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
Guwahati Metropolitan Development Authority||Guwahati Development Department - GMDA,2025_GMDA_47818_1,GMDA/DEV/46/2025/Pt-I/7,"Rejuvenation and Bioremediation of Silsako Beel, Guwahati, Assam under PMKSY HKKP RRR Excavation of Silsako Beel Part 3B II",Technical,MoM of Technical Bid Evaluation meeting,Mintujit Bhuyan,06-Nov-2025 05:46 PM,technical_76215.pdf,"Secy, GMDA",Internal,"D.O., GMDA, CAO, GMDA, E.E. i.c, GMDA, AEE, GMDA",Kirti Nath Talukdar,18-Nov-2025 12:08 PM,finsummary_76215.pdf (280.37 KB),1.0,285132.0,M/S DHANSIRI ASSOCIATES,INR,"54,616,861.42",Finance,MoM of Financial Bid Evaluation,Kirti Nath Talukdar,18-Nov-2025 11:26 AM,finance_76215.pdf,BOQ Comparative Chart,18-Nov-2025,"INR 54,616,861.42",180.0,Kirti Nath Talukdar,18-Nov-2025 01:37 PM,WorkOrderExcavation3BII.pdf (348.00 KB),Work Order Issued,"Secy, GMDA",Internal,"D.O, GMDA, CAO, GMDA, EE (i/c), GMDA, AEE, GMDA",Mintujit Bhuyan,06-Nov-2025 05:59 PM,07-Nov-2025 04:30 PM,techsummary_76215.pdf (280.35 KB),1.0,285188.0,Bhaba Kanta Nath,31-Oct-2025 01:04 AM,Rejected-AOC,Technically qualified L 2 Bidder,18-Nov-2025 01:37 PM,AOC,1.0,Fee/PreQual/Technical,.pdf,Tender Document,"10,92,340",Yes,percentage,2.0%,Nil,Nil,1.0,SBI Bank,1.0,Corrigendum1,Date,,"5,000",Nil,Nil,No,04-Oct-2025 04:15 PM,31-Oct-2025 03:00 PM,04-Oct-2025 04:15 PM,31-Oct-2025 02:00 PM,NA ,NA ,13-Oct-2025 10:00 AM,31-Oct-2025 02:00 PM,07-Nov-2025 04:30 PM,"CEO, GMDA","Bhangagarh, Guwahati-05","Rejuvenation and Bioremediation of Silsako Beel, Guwahati, Assam under PMKSY HKKP RRR Excavation of Silsako Beel Part 3B II","Rejuvenation and Bioremediation of Silsako Beel, Guwahati, Assam under PMKSY HKKP RRR Excavation of Silsako Beel",Please refer Tender documents. ,NA ,"5,46,17,000",Civil Works,NA ,Tender,180.0,180.0,Guwahati,781005.0,"Office of CEO, GMDA ","Bhangagarh, Guwahati-05 ",09-Oct-2025 02:30 PM ,"Office of CEO, GMDA",No ,No,Guwahati Metropolitan Development Authority||Guwahati Development Department - GMDA,GMDA/DEV/46/2025/Pt-I/7,2025_GMDA_47818_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,285132.0,M/S DHANSIRI ASSOCIATES,31-Oct-2025 12:32 AM,Accepted-AOC,Technically qualified L 1 Bidder,18-Nov-2025 01:37 PM,AOC,,,.pdf,Technical Document,,,,,,,,,2.0,Corrigendum3,Technical Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,285181.0,SWARAJ INFRA,30-Oct-2025 11:32 PM,Rejected-AOC,Technically qualified L 3 Bidder,18-Nov-2025 01:37 PM,AOC,2.0,Finance,.xls,BoQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,.pdf,LoB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
