Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
"Superintending Engineer(PHE),Guwahati Circle",Internal,,Kishaloy Bhattacharjee,26-Sep-2025 03:19 PM,finsummary_72542.pdf (451.87 KB),Technical,Technical Bids Have been opened.,Kishaloy Bhattacharjee,12-Aug-2025 04:12 PM,,Public Health Engineering Department||Chief Engineer PHE(P)-Assam-PHED||Lower Assam Zone-Guwahati-PHED||Guwahati Circle-Guwahati-PHED,2025_PHED_45781_1,SEPH/GC/TB-152/Vol-X/2025-26,"Construction Of Stone Masonry Protection Guard Wall At Water Treatment Plant Of AIIMS Situated At Rangmahal Hill Top, North Guwahati To Prevent Landslide",Finance,Financial Bid has been opened,Kishaloy Bhattacharjee,27-Aug-2025 02:37 PM,,BOQ Comparative Chart,10-Nov-2025,"INR 9,043,052",90.0,Pori Sonowal,12-Nov-2025 12:58 PM,rangmahal.pdf (1604.00 KB),1.0,276065.0,M/S D.K. (ASSAM) ASSOCIATES PVT. LTD.,INR,"9,043,052",1,276065,M/S D.K. (ASSAM) ASSOCIATES PVT. LTD.,11-Aug-2025 02:52 PM,Accepted-AOC,L1 Bidder,12-Nov-2025 12:58 PM,"Superintending Engineer(PHE),Guwahati Circle",Internal,,Pori Sonowal,22-Aug-2025 04:39 PM,26-Aug-2025 01:00 PM,techsummary_72542.pdf (607.64 KB),AOC,"Construction Of Stone Masonry Protection Guard Wall At Water Treatment Plant Of AIIMS Situated At Rangmahal Hill Top, North Guwahati To Prevent Landslide","Construction Of Stone Masonry Protection Guard Wall At Water Treatment Plant Of AIIMS Situated At Rangmahal Hill Top, North Guwahati To Prevent Landslide",Please refer Tender documents. ,NA ,"90,53,000",Civil Works,NA ,Tender,90.0,NA ,Changsari,781101.0,"O/o Superintending Engineer (PHE), Guwahati Circle ","O/o Superintending Engineer (PHE), Guwahati Circle,Bamunimaidam-21 ",28-Jul-2025 01:00 PM ,"O/o Superintending Engineer (PHE), Guwahati Circle",No ,No,1.0,Fee/PreQual/Technical,.pdf,Technical Qualification Details,1.0,SBI Bank,19-Jul-2025 04:00 PM,12-Aug-2025 03:00 PM,19-Jul-2025 04:00 PM,11-Aug-2025 04:00 PM,NA ,NA ,28-Jul-2025 04:00 PM,11-Aug-2025 04:00 PM,26-Aug-2025 01:00 PM,Superintending Engineer PHE Guwahati Circle,"O/o Superintending Engineer (PHE), Guwahati Circle,Bamunimaidam-21",Public Health Engineering Department||Chief Engineer PHE(P)-Assam-PHED||Lower Assam Zone-Guwahati-PHED||Guwahati Circle-Guwahati-PHED,SEPH/GC/TB-152/Vol-X/2025-26,2025_PHED_45781_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,"1,81,060",Yes,percentage,2.0%,Nil,Nil,"1,800",Nil,Nil,No,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,275475,M/s Macrocosm Builders,09-Aug-2025 08:23 PM,Rejected-Technical,documents not in order,22-Aug-2025 04:39 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BoQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,276054,M/S N.A. Enterprise,11-Aug-2025 02:57 PM,Rejected-Finance,L2 Bidder,26-Sep-2025 03:19 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
