Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :.1,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Name,Address,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
CE PWD(Bldg),Internal,,ABIDUR RAHMAN,20-Nov-2025 10:10 AM,finsummary_72915.pdf (1144.77 KB),20-Nov-2025,"INR 74,644,001",730.0,ABIDUR RAHMAN,20-Nov-2025 10:14 AM,WOGR12.pdf (1145.00 KB),1.0,274219.0,KHANDAKAR JIYAUR RAHMAN,01-Aug-2025 09:49 PM,Rejected-Technical,Non-Responsive,22-Aug-2025 04:38 PM,Technical,Summary,Chandana Basumatary,02-Aug-2025 05:42 PM,technical_72915.pdf,Finance,Summary,Chandana Basumatary,22-Aug-2025 04:48 PM,finance_72915.pdf,BOQ Comparative Chart,1.0,274210.0,VERSHA TECHNOTRADE PVT LTD,INR,"74,644,001",Public Works Building and NH Department||Chief Engineer-Building - PWBNH,2025_PWBNH_45909_1,CE/TB-VI/T/RIDF- XXX/36/2025/12 Dated Guwahati the 17th July 2025,"Construction of 126 Secondary Schools in 35 Districts of Assam under RIDF-XXX (2024-25) for (i) Sarupeta High School, Bajali under Barpeta DTBD (Gr-12)",CE PWD(Bldg),Internal,,ABIDUR RAHMAN,22-Aug-2025 04:38 PM,22-Aug-2025 04:40 PM,techsummary_72915.pdf (1051.14 KB),AOC,Public Works Building and NH Department||Chief Engineer-Building - PWBNH,CE/TB-VI/T/RIDF- XXX/36/2025/12 Dated Guwahati the 17th July 2025,2025_PWBNH_45909_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,"Construction of 126 Secondary Schools in 35 Districts of Assam under RIDF-XXX (2024-25) for (i) Sarupeta High School, Bajali under Barpeta DTBD (Gr-12)","Construction of 126 Secondary Schools in 35 Districts of Assam under RIDF-XXX (2024-25) for (i) Sarupeta High School, Bajali under Barpeta DTBD (Gr-12)",Please refer Tender documents. ,NA ,"7,21,85,000",Civil Works - Building,NA ,Tender,180.0,730.0,Barpeta,781301.0,"O/O The CE, PWD(Bldg), Assam, Chandmari, Ghy-3 ","O/O The CE, PWD(Bldg), Assam, Chandmari, Ghy-3 ",28-Jul-2025 11:30 AM ,"O/O The CE, PWD(Bldg), Assam, Chandmari, Ghy-3",No ,No,"14,43,700",Yes,percentage,2.0%,Nil,Nil,24-Jul-2025 06:00 PM,02-Aug-2025 03:00 PM,24-Jul-2025 06:00 PM,02-Aug-2025 02:00 PM,NA ,NA ,24-Jul-2025 06:00 PM,02-Aug-2025 02:00 PM,22-Aug-2025 04:40 PM,1.0,Fee/PreQual/Technical,.pdf,BID COST_BID SECURITY,"CE, PWD(Bldg), H and E, Assam, Chandmari, Ghy-3","O/O The CE, PWD(Bldg), Assam, Chandmari, Ghy-3",1.0,SBI Bank,"14,500",Nil,Nil,No,AOC
,,,,,,,,,,,,2.0,274210.0,VERSHA TECHNOTRADE PVT LTD,31-Jul-2025 03:27 PM,Accepted-AOC,Work Order Issued,20-Nov-2025 10:14 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,BIDDING DOCUMENT,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,TECHNICAL QUALIFICATIONS,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,APPENDIX-IB,,,,,,,,,AOC
