Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
Executive Engineer PWD Sivasagar DTBD,Internal,,Ruby Shyam,10-Oct-2025 04:43 PM,10-Oct-2025 05:50 PM,techsummary_75904.pdf (301.68 KB),1.0,282965.0,JAYANTA CHETIA,INR,"3,499,947",Public Works Building and NH Department||Chief Engineer-Building - PWBNH||SE-Jorhat Circle - PWBNH||EE-Sivsagar Building Division - PWBNH,2025_PWBNH_47581_1,W-24/2009-10/Pt-1/5526 Dtd.26-08-2025,Construction of District Emergency Operation Centre DEOC building in Sivasagar District Ground floor with G plus one provision,Finance,Summary,Dulal Barman,13-Oct-2025 12:55 PM,finance_75904.pdf,BOQ Comparative Chart,1.0,282963.0,Ankush Goel,26-Sep-2025 12:44 PM,Accepted-AOC,L1,07-Nov-2025 01:41 PM,Technical,Summary,Ruby Shyam,03-Oct-2025 04:35 PM,technical_75904.pdf,07-Nov-2025,"INR 3,499,947",150.0,Ruby Shyam,07-Nov-2025 01:41 PM,EmergencyOperationCentreWO.pdf (1044.00 KB),Executive Engineer PWD Sivasagar DTBD,Internal,,Ruby Shyam,07-Nov-2025 01:19 PM,finsummary_75904.pdf (1044.37 KB),AOC,Construction of District Emergency Operation Centre DEOC building in Sivasagar District Ground floor with G plus one provision,Construction of District Emergency Operation Centre DEOC building in Sivasagar District Ground floor with G plus one provision,Please refer Tender documents. ,NA ,"34,99,947",Civil Works - Building,NA ,Tender,150.0,150.0,Sivasagar,785640.0,O/o The Executive Engineer PWD Siv DTBDS ,O/o The Executive Engineer PWD Siv DTBDS ,18-Sep-2025 05:15 PM ,O/o The Executive Engineer PWD Siv DTBDS,No ,No,18-Sep-2025 05:15 PM,03-Oct-2025 02:30 PM,18-Sep-2025 05:15 PM,26-Sep-2025 02:30 PM,NA ,NA ,18-Sep-2025 05:15 PM,26-Sep-2025 02:30 PM,10-Oct-2025 05:50 PM,"69,999",Yes,percentage,2.0%,Nil,Nil,1.0,SBI Bank,O/o The Executive Engineer PWD Siv DTBDS,O/o The Executive Engineer PWD Siv DTBDS,700.0,Nil,Nil,Yes,1.0,Fee/PreQual/Technical,.pdf,Online Payment Receipt,Public Works Building and NH Department||Chief Engineer-Building - PWBNH||SE-Jorhat Circle - PWBNH||EE-Sivsagar Building Division - PWBNH,W-24/2009-10/Pt-1/5526 Dtd.26-08-2025,2025_PWBNH_47581_1,Yes,Open Tender,Works,Works,2.0,No,No,Online,No,No,No,AOC
,,,,,,,2.0,282963.0,Ankush Goel,INR,"3,498,947",,,,,,,,,,,2.0,283013.0,chironton dev goswami,26-Sep-2025 01:00 AM,Rejected-Technical,Technically Non Response,10-Oct-2025 04:43 PM,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Bidding Documents,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,3.0,282965.0,JAYANTA CHETIA,26-Sep-2025 12:33 PM,Accepted-AOC,L2,07-Nov-2025 01:41 PM,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Technical Qulification,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,FOB,,,,,,,,,,,,,,,AOC
