Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.1,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.3,Updated on :.1,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,Tender Documents,Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC,No.18/ACE/Infra/BTC/25-26/14,2025_BTC_45571_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,SBI Bank,"Construction of New School Building at Jaraguri H.S. School, Kokrajhar. TN_11_01","Construction of New School Building at Jaraguri H.S. School, Kokrajhar. TN_11_01",Refer to Tender Documents ,NA ,"1,64,28,156",Civil Works - Building,NA ,Tender,180.0,365.0,Kokrajhar,783370.0,NA ,NA ,NA ,Kokrajhar,No ,No,16-Jul-2025 10:30 AM,07-Aug-2025 02:00 PM,16-Jul-2025 10:30 AM,06-Aug-2025 12:30 PM,16-Jul-2025 10:30 AM ,06-Aug-2025 12:00 PM ,16-Jul-2025 12:00 PM,06-Aug-2025 12:30 PM,12-Aug-2025 02:00 PM,"3,300",Nil,Nil,No,"3,28,563",Yes,percentage,2.0%,Nil,Nil,Sri Pranab Kr. Rabha,"O/o the Addl. Chief Engineer-cum-Director, PWD, BTC, Kokrajhar.",AOC,Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC,2025_BTC_45571_1,No.18/ACE/Infra/BTC/25-26/14,"Construction of New School Building at Jaraguri H.S. School, Kokrajhar. TN_11_01",06-Nov-2025,"INR 16,428,100",365.0,Khanthai Basumatary,06-Nov-2025 08:43 PM,TN_11_01.pdf (899.00 KB),L1,1.0,274842.0,BWHWITI BRAHMA,05-Aug-2025 11:51 PM,Rejected-AOC,L2,06-Nov-2025 08:43 PM,Finance,Minutes of the Financial Bid Opening,MILAN MAHILARY,18-Aug-2025 07:35 PM,finance_72274.pdf,BOQ Comparative Chart,Technical,Minutes of the Technical Bid Opening,MILAN MAHILARY,11-Aug-2025 11:07 AM,technical_72274.pdf,Sri Pranab Kr. Rabha,Internal,"Sri Pranab Kr. Rabha, Sri Rabin Ch. Brahma, Sri Prahlad Kr. Brahmachoudhury, Smt. Khanthai Basumatary, Sri Jintu Uzir, Sri Arun Ch. Basumatary.",Khanthai Basumatary,20-Aug-2025 10:52 AM,finsummary_72274.pdf (820.52 KB),1.0,274636.0,M/S MARJIT BASUMATARY,INR,"16,428,100",Sri Pranab Kr. Rabha,Internal,"Sri Pranab Kr. Rabha, Sri Rabin Ch. Brahma, Sri Prahlad Kr. Brahmachoudhury, Smt. Khanthai Basumatary, Sri Jintu Uzir, Sri Arun Ch. Basumatary.",Khanthai Basumatary,11-Aug-2025 07:09 PM,12-Aug-2025 02:00 PM,techsummary_72274.pdf (884.21 KB),AOC
,,.pdf,Technical Documents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,2.0,274838.0,EMANUEL BASUMATARY,06-Aug-2025 11:41 AM,Rejected-AOC,L3,06-Nov-2025 08:43 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
2.0,Finance,.pdf,Form of Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,3.0,274636.0,M/S MARJIT BASUMATARY,05-Aug-2025 10:59 PM,Accepted-AOC,L1,06-Nov-2025 08:43 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,.xls,Bill of Quantities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
