Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Type :,Summary :,Updated By :.1,Updated On :,Document :,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.3,Updated on :.1,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
Renovation upgradation of electrical distribution system of Gauhati University and Laying underground UG cable to RCC-1 and RCC-2 Boys Hostel including necessary civil works,Renovation upgradation of electrical distribution system of Gauhati University and Laying underground UG cable to RCC-1 and RCC-2 Boys Hostel including necessary civil works,Please refer Tender documents. ,NA ,"1,03,47,395",Composite Works,NA ,Tender,180.0,180.0,Gauhati University,781014.0,Office of the Superintending Engineer GU ,Office of the Superintending Engineer GU ,28-Apr-2025 02:00 PM ,Office of the Superintending Engineer GU,No ,No,11-Apr-2025 02:00 PM,06-May-2025 02:00 PM,11-Apr-2025 02:00 PM,05-May-2025 02:00 PM,NA ,NA ,11-Apr-2025 02:00 PM,05-May-2025 02:00 PM,21-Jul-2025 01:00 PM,1.0,Fee/PreQual/Technical,.pdf,Tender Document,Gauhati University,T/25-26/07 Dated 09.04.2025,2025_GU_44070_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,"2,000",Nil,Nil,No,Superintending Engineer GU,Office of the Superintending Engineer GU,1.0,SBI Bank,"2,06,948",Yes,fixed,,Nil,Nil,AOC,27-Nov-2025,"INR 7,954,068",180.0,Sazidur Rahman,27-Nov-2025 03:10 PM,workorder.pdf (477.00 KB),Technical,Technical Evaluation of the submitted bid will be carried out and summary of Technical Evaluation will be uploaded later,Tulshi Bezboruah,06-May-2025 03:28 PM,technical_70270.pdf,Finance,The financial evaluation of the submitted price bids will be carried out and summary of the financial evaluation will be uploaded later,Tulshi Bezboruah,21-Jul-2025 05:34 PM,finance_70270.pdf,BOQ Comparative Chart,1.0,267708.0,Bora Electricals,05-May-2025 11:54 AM,Rejected-Finance,Not being the lowest bidder,07-Aug-2025 02:28 PM,Superintending Engineer GU,Internal,,Sazidur Rahman,07-Aug-2025 02:28 PM,finsummary_70270.pdf (394.36 KB),1.0,267613.0,Krishna Enterprises,INR,"7,954,068",Gauhati University,2025_GU_44070_1,T/25-26/07 Dated 09.04.2025,Renovation upgradation of electrical distribution system of Gauhati University and Laying underground UG cable to RCC-1 and RCC-2 Boys Hostel including necessary civil works,Superintending Engineer GU,Internal,,Sazidur Rahman,21-Jul-2025 12:32 PM,21-Jul-2025 01:00 PM,techsummary_70270.pdf (369.56 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Technical Qualification Document,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,2.0,267704.0,Delta Engineers,05-May-2025 02:37 AM,Rejected-Finance,Not being the lowest bidder,07-Aug-2025 02:28 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Annexures,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,3.0,267613.0,Krishna Enterprises,05-May-2025 10:23 AM,Accepted-AOC,Being the lowest bidder,27-Nov-2025 03:11 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,4.0,267588.0,M/S Saturn Electricals,02-May-2025 09:54 PM,Rejected-Finance,Not being the lowest bidder,07-Aug-2025 02:28 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Form of Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
