Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,BID COST_BID SECURITY,12-Sep-2025 11:00 AM,19-Sep-2025 03:30 PM,12-Sep-2025 11:00 AM,19-Sep-2025 02:00 PM,NA ,NA ,12-Sep-2025 11:00 AM,19-Sep-2025 02:00 PM,24-Sep-2025 02:30 PM,"CE, PWD(Bldg), H and E, Assam, Chandmari, Ghy-3","O/O The CE, PWD(Bldg), Assam, Chandmari, Ghy-3","19,16,165",Yes,percentage,2.0%,Nil,Nil,1.0,SBI Bank,"Additional components required for functionalizing of Majuli University of Culture, Majuli, Assam","Additional components required for functionalizing of Majuli University of Culture, Majuli, Assam",Please refer Tender documents. ,NA ,"9,58,08,261",Civil Works - Building,NA ,Tender,180.0,545.0,Majuli,785106.0,"O/O The CE, PWD(Bldg), Assam, Chandmari, Ghy-3 ","O/O The CE, PWD(Bldg), Assam, Chandmari, Ghy-3 ",15-Sep-2025 11:30 AM ,"O/O The CE, PWD(Bldg), Assam, Chandmari, Ghy-3",No ,No,Public Works Building and NH Department||Chief Engineer-Building - PWBNH,"Tech-I(H_E)/04/2025/47 Dated Guwahati the 9th September, 2025",2025_PWBNH_47484_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,"19,170",Nil,Nil,No,AOC,Public Works Building and NH Department||Chief Engineer-Building - PWBNH,2025_PWBNH_47484_1,"Tech-I(H_E)/04/2025/47 Dated Guwahati the 9th September, 2025","Additional components required for functionalizing of Majuli University of Culture, Majuli, Assam",1.0,282163.0,Ms Ragia Ku Enterprises,INR,"102,532,957",CE PWD(Bldg),Internal,,Chandana Basumatary,24-Sep-2025 02:15 PM,24-Sep-2025 02:30 PM,techsummary_75788.pdf (420.82 KB),25-Nov-2025,"INR 102,532,957",545.0,ABIDUR RAHMAN,25-Nov-2025 11:01 AM,WOMajuli.pdf (525.00 KB),CE PWD(Bldg),Internal,,ABIDUR RAHMAN,25-Nov-2025 10:59 AM,finsummary_75788.pdf (525.37 KB),Technical,Summary,Chandana Basumatary,19-Sep-2025 05:11 PM,technical_75788.pdf,1.0,282163.0,Ms Ragia Ku Enterprises,19-Sep-2025 10:39 AM,Accepted-AOC,Work Order Issued,25-Nov-2025 11:02 AM,Finance,Summary,ABIDUR RAHMAN,24-Sep-2025 03:28 PM,finance_75788.pdf,BOQ Comparative Chart,AOC
,,.pdf,BIDDING DOCUMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,282258.0,M/S RAJSHEKHAR CONSTRUCTIONS PVT LTD,19-Sep-2025 12:36 PM,Rejected-Technical,Non-Responsive,24-Sep-2025 02:15 PM,,,,,,,AOC
,,.pdf,TECHNICAL QUALIFICATIONS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,.pdf,APPENDIX-IB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
