Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Tender Stage,Name,Address,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
CE PWD(Bldg),Internal,,ABIDUR RAHMAN,25-Sep-2025 03:24 PM,25-Sep-2025 03:30 PM,techsummary_73596.pdf (1003.35 KB),Public Works Building and NH Department||Chief Engineer-Building - PWBNH,2025_PWBNH_46170_1,CE/TB-VI/T/RIDF- XXX/27/2025/17 Dated Guwahati the 1st August 2025,"Construction of 126 Secondary Schools in 35 Districts of Assam under RIDF-XXX (2024-25) for (i) Bokata Nemuguri Higher Secondary School, Sivsagar, under Sivsagar DTBD (Gr 57-A)",1.0,275986.0,M/S SONTOSH SAHEWALLA,INR,"74,975,488",1.0,275986.0,M/S SONTOSH SAHEWALLA,13-Aug-2025 09:38 PM,Accepted-AOC,Work Order Issued,19-Nov-2025 04:13 PM,Technical,Summary,Chandana Basumatary,14-Aug-2025 05:38 PM,technical_73596.pdf,Finance,Summary,Chandana Basumatary,25-Sep-2025 03:40 PM,finance_73596.pdf,BOQ Comparative Chart,CE PWD(Bldg),Internal,,ABIDUR RAHMAN,19-Nov-2025 04:12 PM,finsummary_73596.pdf (985.94 KB),19-Nov-2025,"INR 74,975,488",730.0,ABIDUR RAHMAN,19-Nov-2025 04:13 PM,WO57A.pdf (986.00 KB),AOC,"CE, PWD(Bldg), H and E, Assam, Chandmari, Ghy-3","O/O The CE, PWD(Bldg), Assam, Chandmari, Ghy-3",1.0,SBI Bank,"Construction of 126 Secondary Schools in 35 Districts of Assam under RIDF-XXX (2024-25) for (i) Bokata Nemuguri Higher Secondary School, Sivsagar, under Sivsagar DTBD (Gr 57-A)","Construction of 126 Secondary Schools in 35 Districts of Assam under RIDF-XXX (2024-25) for (i) Bokata Nemuguri Higher Secondary School, Sivsagar, under Sivsagar DTBD (Gr 57-A)",Please refer Tender documents. ,NA ,"7,21,85,000",Civil Works - Building,NA ,Tender,180.0,730.0,Sivsagar,785640.0,"O/O The CE, PWD(Bldg), Assam, Chandmari, Ghy-3 ","O/O The CE, PWD(Bldg), Assam, Chandmari, Ghy-3 ",11-Aug-2025 11:30 AM ,"O/O The CE, PWD(Bldg), Assam, Chandmari, Ghy-3",No ,No,1.0,Fee/PreQual/Technical,.pdf,BID COST_BID SECURITY,"14,500",Nil,Nil,No,Public Works Building and NH Department||Chief Engineer-Building - PWBNH,CE/TB-VI/T/RIDF- XXX/27/2025/17 Dated Guwahati the 1st August 2025,2025_PWBNH_46170_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,06-Aug-2025 11:00 AM,14-Aug-2025 03:00 PM,06-Aug-2025 11:00 AM,14-Aug-2025 02:00 PM,NA ,NA ,06-Aug-2025 11:30 AM,14-Aug-2025 02:00 PM,25-Sep-2025 03:30 PM,"14,43,700",Yes,percentage,2.0%,Nil,Nil,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,BIDING DOCUMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,TECHNICAL QUALIFICATIONS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,APPENDIX-B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
