Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Tender Stage,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
"Shri Mugdhajyoti Dev Mahanta, IPS",Internal,"Smt. Dipshikha Saikia, Shri Prasenjit Paul, Jyotish Kr. Sarmah, Shri Arvind K Chauhan, Smti. Eva Dutta, Shri Rahul Jyoti Choudhury, Shri Abu Saleh Nezamuddin Ahmed, Shri Dwijen Kalita",Jyotirmoy Sarma,28-Aug-2025 11:30 AM,28-Aug-2025 12:00 PM,techsummary_72299.pdf (867.74 KB),1,274646,ABUL FAZAL ABDULLAH,05-Aug-2025 02:53 PM,Rejected-AOC,L 3 Bidder,11-Nov-2025 12:55 PM,Guwahati Smart City Ltd.,2025_GSCT_45586_1,SPV/GSCL/DEV/235/2025/37,"Renovation and Construction of Projection Wall of Open Air Theater (OAT) at Srimanta Sankaradeva Kalakshetra Society, Panjabari, Guwahati -37","Shri Mugdhajyoti Dev Mahanta, IPS",Mixed,"Smt. Dipshika Saikia, Shri Prasenjit Paul, Shri Jyotish Kr. Sarmah, Shri A K Chauhan, Smt. Eva Dutta, Shri Rahul JYoti Chowdhury, Shri Abu Saleh Nezamuddin Ahmed, Sri Dwijen Kalita",Jyotirmoy Sarma,11-Nov-2025 12:46 PM,finsummary_72299.pdf (867.74 KB),Technical,All bids are accepted for Technical Qualification,Montu Hussain,06-Aug-2025 03:54 PM,,1.0,274555.0,Sri Bhaskar Ranjan Patgiri,INR,"5,489,364.43",Finance,Financial Bid has been accepted subject to financial evaluation of all bids,Rahul Jyoti Choudhury,28-Aug-2025 12:13 PM,,BOQ Comparative Chart,11-Nov-2025,"INR 5,489,364.43",90.0,Jyotirmoy Sarma,11-Nov-2025 12:55 PM,NTP.pdf (532.00 KB),AOC,1.0,SBI Bank,Guwahati Smart City Ltd.,SPV/GSCL/DEV/235/2025/37,2025_GSCT_45586_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,"1,32,000",Yes,fixed,,Nil,Nil,"Renovation and Construction of Projection Wall of Open Air Theater (OAT) at Srimanta Sankaradeva Kalakshetra Society, Panjabari, Guwahati -37","Renovation and Construction of Projection Wall of Open Air Theater (OAT) at Srimanta Sankaradeva Kalakshetra Society, Panjabari, Guwahati -37",Please refer tender documents ,NA ,"66,00,000",Composite Works,Civil and Electrical ,Tender,180.0,90.0,"Srimanta Sankardev Kalashetra, Guwahati",781037.0,Guwahati Smart City Limited Office ,"Guwahati Smart City Limited, 4th Floor, Aditya Tower, Near Novotel Hotel, Downtown, Dispur, Ghy-6 ",19-Jul-2025 12:00 PM ,GSCL Office,No ,No,15-Jul-2025 06:00 PM,06-Aug-2025 03:00 PM,15-Jul-2025 06:00 PM,05-Aug-2025 03:00 PM,15-Jul-2025 06:00 PM ,21-Jul-2025 05:00 PM ,01-Aug-2025 09:00 AM,05-Aug-2025 03:00 PM,28-Aug-2025 12:00 PM,"MD, GSCL","Guwahati Smart City Limited, 4th Floor, Aditya Tower, Near Novotel Hotel, Downtown, Dispur, Ghy-6",1.0,Fee/PreQual/Technical,.pdf,Fee and Technical Bid,"1,320",Nil,Nil,No,AOC
,,,,,,,2,274422,BRAHMAPUTRA UDYOG PVT. LTD.,04-Aug-2025 04:10 PM,Rejected-AOC,L 2 bidder,11-Nov-2025 12:55 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Financial Bid,,,,,AOC
,,,,,,,3,274555,Sri Bhaskar Ranjan Patgiri,05-Aug-2025 12:07 PM,Accepted-AOC,L 1 Bidder,11-Nov-2025 12:55 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
