S.No,Bank Name,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Tender Stage,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage
1.0,SBI Bank,1.0,Fee/PreQual/Technical,.pdf,NIT,"6,000",Nil,Nil,No,"5,83,441",Yes,percentage,2.0%,Nil,Nil,Irrigation Department||Chief Engineer(Major)-Irrigation Dept,13 (AIBP) 2025-26 Date_22.09.2025,2025_ID_47661_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,23-Sep-2025 09:00 AM,15-Oct-2025 03:00 PM,23-Sep-2025 09:15 AM,15-Oct-2025 02:00 PM,NA ,NA ,26-Sep-2025 06:00 PM,15-Oct-2025 02:00 PM,01-Nov-2025 09:00 AM,"Amrakona FIS under AIBP 2013_14 _Balance works_ construction of RCC left _ right main canal, Construction of RCC Box Culvert, RCC slab culverts, Cattle crossing slabs, Hume Pipe Culverts, Approach Road and Displaying Device_ Paneri Kalaigaon Div","Amrakona FIS under AIBP 2013_14 _Balance works_ construction of RCC left _ right main canal, Construction of RCC Box Culvert, RCC slab culverts, Cattle crossing slabs, Hume Pipe Culverts, Approach Road and Displaying Device_ Paneri Kalaigaon Div",Please refer Tender documents. ,NA ,"2,91,72,059",Civil Works,NA ,Tender,180.0,180.0,Kalaigaon,784525.0,O-o the CE Irrigation Assam Chandmari Ghy-03 ,O-o the Chief Engineer Irrigation Assam Chandmari Ghy-03 ,26-Sep-2025 02:00 PM ,O-o the Chief Engineer Minor Irrigation Assam Ghy3,No ,No,Chief Engineer Minor Irrigation Assam,O-o the Chief Engineer Irrigation Assam Chandmari Ghy-03,AOC,1.0,284177.0,KHAGEN BORO,INR,"29,168,343",Irrigation Department||Chief Engineer(Major)-Irrigation Dept,2025_ID_47661_1,13 (AIBP) 2025-26 Date_22.09.2025,"Amrakona FIS under AIBP 2013_14 _Balance works_ construction of RCC left _ right main canal, Construction of RCC Box Culvert, RCC slab culverts, Cattle crossing slabs, Hume Pipe Culverts, Approach Road and Displaying Device_ Paneri Kalaigaon Div",Addl CE IMPL Minor and Micro Irrigation Assam,Internal,,Manisha Barua,31-Oct-2025 06:21 PM,01-Nov-2025 09:00 AM,techsummary_76020.pdf (701.39 KB),28-Nov-2025,"INR 29,168,343",180.0,Manisha Barua,28-Nov-2025 05:44 PM,nit13.pdf (545.00 KB),AOC,Technical,Technical evaluation is in process,Khagen Chandra Nath,15-Oct-2025 03:41 PM,,Finance,Financial evaluation is in process,Manisha Barua,01-Nov-2025 11:08 AM,,BOQ Comparative Chart,1.0,284177.0,KHAGEN BORO,14-Oct-2025 06:05 PM,Accepted-AOC,Awarded,28-Nov-2025 05:44 PM,Addl CE IMPL Minor and Micro Irrigation Assam,Internal,,Manisha Barua,28-Nov-2025 05:42 PM,finsummary_76020.pdf (544.59 KB),AOC
,,,,.pdf,Bid document,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,284231.0,M/s Jashraj Enterprise,14-Oct-2025 02:42 PM,Rejected-Technical,Not admitted,31-Oct-2025 06:21 PM,,,,,,,AOC
,,,,.pdf,Prequalification,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
