S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No.1,Corrigendum Title,Corrigendum Type,View,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
1.0,SBI Bank,Renovation of Kainadhara PWSS,Renovation of Kainadhara PWSS Under Guwahati Division No-I Under SOPD-G For the year 2024-25,Please refer Tender documents. ,NA ,"52,42,000",Civil Works,NA ,Tender,90.0,NA ,Kainadhara,781022.0,"O/o the Superintending Engineer(PHE),Ghy Circle ","O/o the Superintending Engineer(PHE),Ghy Circle, Bamunimaidan, Guwahati-21 ",05-Sep-2025 01:00 PM ,"O/o the Superintending Engineer(PHE),Ghy Circle",No ,No,"1,100",Nil,Nil,No,"1,04,840",Yes,percentage,2.0%,Nil,Nil,Public Health Engineering Department||Chief Engineer PHE(P)-Assam-PHED||Lower Assam Zone-Guwahati-PHED||Guwahati Circle-Guwahati-PHED,SEPHE/GC/TB-152/Vol-XXX/25-26,2025_PHED_47107_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,Corrigendum 1,Date,,1,Fee/PreQual/Technical,.pdf,Technical Qualification,29-Aug-2025 04:15 PM,07-Oct-2025 03:00 PM,29-Aug-2025 04:15 PM,26-Sep-2025 04:00 PM,NA ,NA ,05-Sep-2025 04:00 PM,26-Sep-2025 04:00 PM,15-Oct-2025 12:00 PM,"Superintending Engineer(PHE),Ghy Circle","O/o the Superintending Engineer(PHE),Ghy Circle, Bamunimaidan, Guwahati-21",AOC,Finance,Financial bids has been opened.,Kishaloy Bhattacharjee,15-Oct-2025 04:20 PM,,BOQ Comparative Chart,07-Nov-2025,"INR 5,238,993",90.0,Pori Sonowal,12-Nov-2025 01:05 PM,kainadhara.pdf (1721.00 KB),1.0,281769.0,M/s R.R. Projects,INR,"5,238,993","Superintending Engineer(PHE),Guwahati Circle",Internal,,Pori Sonowal,17-Oct-2025 01:24 PM,finsummary_75117.pdf (559.67 KB),Technical,Technical Bid has been opened.,Pori Sonowal,09-Oct-2025 12:57 PM,,Public Health Engineering Department||Chief Engineer PHE(P)-Assam-PHED||Lower Assam Zone-Guwahati-PHED||Guwahati Circle-Guwahati-PHED,2025_PHED_47107_1,SEPHE/GC/TB-152/Vol-XXX/25-26,Renovation of Kainadhara PWSS,1.0,281769.0,M/s R.R. Projects,18-Sep-2025 04:16 PM,Accepted-AOC,L1 Bidder,12-Nov-2025 01:05 PM,"Superintending Engineer(PHE),Guwahati Circle",Internal,,Kishaloy Bhattacharjee,14-Oct-2025 02:31 PM,15-Oct-2025 12:00 PM,techsummary_75117.pdf (919.42 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
