S.No,Bank Name,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage
1.0,SBI Bank,1.0,Fee/PreQual/Technical,.pdf,NIT,Irrigation Department||Chief Engineer(Minor Irrigation)-Irrigation Dept||Kamrup Circle||Dispur Division,DDI_TECH_E-TNDR_164_Pt-I/11,2025_ID_47544_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,"1,000",Nil,Nil,Yes,"95,219",Yes,percentage,2.0%,Nil,Nil,16-Sep-2025 06:00 PM,09-Oct-2025 12:00 PM,16-Sep-2025 06:00 PM,08-Oct-2025 02:00 PM,NA ,NA ,16-Sep-2025 06:00 PM,08-Oct-2025 02:00 PM,29-Oct-2025 06:00 PM,Executive Engineer Dimoria Division Irrigation,"O/o the Executive Engineer Dimoria Division Irrigation, Sonapur",Extension of Bogibari PC of Maloibari ELIS under SOPD-G during the financial year 2025-26,Extension of Bogibari PC of Maloibari ELIS under SOPD-G during the financial year 2025-26,Please refer Tender documents. ,NA ,"47,60,959",Civil Works – Canal,NA ,Tender,180.0,60.0,"Bogibari, Sonapur",782403.0,NA ,NA ,NA ,O/o the EE Dimoria Division Irri Sonapur,No ,No,AOC,1.0,283870.0,M/S SUNRISE ENTERPRISE,INR,"3,784,863.12",Irrigation Department||Chief Engineer(Minor Irrigation)-Irrigation Dept||Kamrup Circle||Dispur Division,2025_ID_47544_1,DDI_TECH_E-TNDR_164_Pt-I/11,Extension of Bogibari PC of Maloibari ELIS under SOPD-G during the financial year 2025-26,Kaustav Mani Mahanta,Internal,,Deepjyoti Rabha,29-Oct-2025 04:15 PM,29-Oct-2025 06:00 PM,techsummary_75858.pdf (350.02 KB),17-Nov-2025,"INR 4,284,863.12",60.0,Deepjyoti Rabha,17-Nov-2025 07:10 PM,BogibariAOC.pdf (849.00 KB),AOC,Technical,TEC,Deepjyoti Rabha,29-Oct-2025 04:09 PM,technical_75858.pdf,1,283500,BALAJI CONSTRUCTIONS,08-Oct-2025 10:57 AM,Rejected-Technical,As per TEC Minutes,29-Oct-2025 04:15 PM,Finance,Financial Evaluation under process,Barasha Kalita,30-Oct-2025 01:10 PM,,BOQ Comparative Chart,Kaustav Mani Mahanta,Internal,,Deepjyoti Rabha,13-Nov-2025 09:26 PM,finsummary_75858.pdf (290.33 KB),AOC
,,,,.pdf,BID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2.0,283833.0,BHAGABAN THAKURIA,INR,"500,000",,,,,,,,,,,,,,,,,,,,,,,,2,283833,BHAGABAN THAKURIA,07-Oct-2025 05:33 PM,Accepted-AOC,Qualified in all aspect,17-Nov-2025 07:10 PM,,,,,,,,,,,,,AOC
,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,283861,BUBUL DEKA,08-Oct-2025 01:34 PM,Rejected-Technical,As per TEC Minutes,29-Oct-2025 04:15 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,283240,JOGESH KALITA,04-Oct-2025 07:04 PM,Rejected-Finance,As per FEC minutes,13-Nov-2025 09:26 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,283870,M/S SUNRISE ENTERPRISE,08-Oct-2025 11:43 AM,Accepted-AOC,Qualified in all aspect,17-Nov-2025 07:10 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,283876,NISHANT KALITA,08-Oct-2025 01:48 PM,Rejected-Technical,As per TEC Minutes,29-Oct-2025 04:15 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,283802,UTPAL DEKA,07-Oct-2025 05:38 PM,Rejected-Technical,As per TEC Minutes,29-Oct-2025 04:15 PM,,,,,,,,,,,,,AOC
