S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
1,236530,AJ Enterprise,09-Aug-2024 10:14 PM,Accepted-AOC,Highest assessed bid capacity value.,19-Nov-2025 03:35 PM,KADAM SUHAS TARACHAND,Internal,"1. Asstt. Conservator of Forests, O/o the DFO Nagaon Division, Nagaon 2.Range Forest Officer, Nagaon Range, Nagaon",Suhas Kadam,25-Nov-2024 04:28 PM,25-Nov-2024 05:00 PM,techsummary_61929.pdf (638.77 KB),Technical,Three numbers of bids have been submitted and all are admitted.,Dipankar Deb,13-Aug-2024 03:20 PM,,Kadam Suhas Tarachand,Internal,"Sri Dipankar Deb, ACF and Smti Birty Engtipi, AFS",Dipankar Deb,10-Jun-2025 05:54 PM,finsummary_61929.pdf (1282.31 KB),"Pr. Chief Conservator of Forest and Head of Forest Force||Chief Conservator of Forests (Upper Assam Zone)||Northern Assam Circle, Tezpur||Nagaon Division",2024_PCCF_38167_1,O.O. 217 dtd. 22/07/2024,Development of other wildlife areas (Construction of Watch Tower),24-Jul-2025,"INR 1,440,000",60.0,Suhas Kadam,19-Nov-2025 03:35 PM,watch217.pdf (1398.00 KB),Finance,"Three (3) numbers of bids have qualified in technical evaluation, and all three bids are admitted.",Suhas Kadam,26-Nov-2024 04:37 PM,,BOQ Comparative Chart,1.0,236530.0,AJ Enterprise,INR,"1,440,000",AOC,"32,000",Yes,percentage,2.0%,Nil,Nil,Development of other wildlife areas (Construction of Watch Tower),Development of other wildlife areas (Construction of Watch Tower),Please refer tender documents ,NA ,"16,00,000",Civil Works,NA ,Tender,180.0,90.0,NAGAON,782001.0,NA ,NA ,NA ,"DIVISIONAL FOREST OFFICE, NAGAON DIVISION, NAGAON",No ,No,1.0,SBI Bank,"1,000",Nil,Nil,No,23-Jul-2024 06:00 PM,13-Aug-2024 03:00 PM,23-Jul-2024 06:00 PM,12-Aug-2024 05:00 PM,NA ,NA ,23-Jul-2024 06:00 PM,12-Aug-2024 05:00 PM,25-Nov-2024 05:00 PM,DFO NAGAON,"DIVISIONAL FOREST OFFICE, NAGAON DIVISION, NAGAON",1.0,Fee/PreQual/Technical,.pdf,Bid documents downloaded from the portal,"Pr. Chief Conservator of Forest and Head of Forest Force||Chief Conservator of Forests (Upper Assam Zone)||Northern Assam Circle, Tezpur||Nagaon Division",O.O. 217 dtd. 22/07/2024,2024_PCCF_38167_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,AOC
2,236517,Dildar Hussain,09-Aug-2024 05:05 PM,Rejected-Finance,"The assessed available bid capacity is calculated for the bidder as described in sub section C of Section IV, Evaluation and Qualification Criteria of Standard Bid Documents is not the highest",10-Jun-2025 05:54 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Technical qualification documents,,,,,,,,,,,,,,,AOC
3,236491,Sri Kanpai Bora,12-Aug-2024 03:21 PM,Rejected-Finance,"The assessed available bid capacity is calculated for the bidder as described in sub section C of Section IV, Evaluation and Qualification Criteria of Standard Bid Documents is not the highest",10-Jun-2025 05:54 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BoQ,,,,,,,,,,,,,,,AOC
