S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :,Updated On :,Document :,Type :.1,Summary :.1,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.3,Updated on :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Corrigendum Title,Corrigendum Type,View,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No.1,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
1.0,268141.0,golden traders,12-May-2025 08:36 PM,Rejected-AOC,L2,04-Nov-2025 06:31 PM,Technical,Summary,ABIDUR RAHMAN,15-May-2025 01:03 AM,technical_70278.pdf,Finance,Summary,Chandana Basumatary,20-Jun-2025 11:16 AM,finance_70278.pdf,BOQ Comparative Chart,04-Nov-2025,"INR 151,159,654",730.0,Chandana Basumatary,04-Nov-2025 06:31 PM,WOGr13.pdf (844.00 KB),CE PWD(Bldg),Internal,,Chandana Basumatary,04-Nov-2025 06:29 PM,finsummary_70278.pdf (844.37 KB),CE PWD(Bldg),Internal,,ABIDUR RAHMAN,19-Jun-2025 10:04 PM,20-Jun-2025 09:00 AM,techsummary_70278.pdf (1048.74 KB),1.0,268181.0,Power Tools and Engineering,INR,"151,159,654",Public Works Building and NH Department||Chief Engineer-Building - PWBNH,2025_PWBNH_44074_3,"CE/TB-VI/RIDF-XXX/1/2024/15 Dated Guwahati the 17th March, 2025","Construction of 126 Secondary Schools in 35 Districts of Assam under RIDF-XXX (2024-25) for (i) Howly Higher Secondary School, Bhawanipur (ii) Padmapara High School, Chenga under Barpeta DTBD (Gr-13)",AOC,"Construction of 126 Secondary Schools in 35 Districts of Assam under RIDF-XXX (2024-25) for (i) Howly Higher Secondary School, Bhawanipur (ii) Padmapara High School, Chenga under Barpeta DTBD (Gr-13)","Construction of 126 Secondary Schools in 35 Districts of Assam under RIDF-XXX (2024-25) for (i) Howly Higher Secondary School, Bhawanipur (ii) Padmapara High School, Chenga under Barpeta DTBD (Gr-13)",Please refer Tender documents. ,NA ,"14,43,70,000",Civil Works - Building,NA ,Tender,180.0,730.0,Barpeta,781301.0,"O/O The CE, PWD(Bldg), Assam, Chandmari, Ghy-3 ","O/O The CE, PWD(Bldg), Assam, Chandmari, Ghy-3 ",21-Apr-2025 11:30 AM ,"O/O The CE, PWD(Bldg), Assam, Chandmari, Ghy-3",No ,No,"CE, PWD(Bldg), H and E, Assam, Chandmari, Ghy-3","O/O The CE, PWD(Bldg), Assam, Chandmari, Ghy-3",11-Apr-2025 05:00 PM,13-May-2025 03:00 PM,12-Apr-2025 11:00 AM,13-May-2025 02:00 PM,NA ,NA ,12-Apr-2025 11:30 AM,13-May-2025 02:00 PM,20-Jun-2025 09:00 AM,1.0,Fee/PreQual/Technical,.pdf,BID COST_BID SECURITY,Public Works Building and NH Department||Chief Engineer-Building - PWBNH,"CE/TB-VI/RIDF-XXX/1/2024/15 Dated Guwahati the 17th March, 2025",2025_PWBNH_44074_3,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,2nd Extension Notice,Date,,"29,000",Nil,Nil,No,1.0,SBI Bank,"28,87,400",Yes,percentage,2.0%,Nil,Nil,AOC
2.0,268216.0,KUSHAN CHOUDHURY,13-May-2025 01:49 PM,Rejected-Technical,Non-Responsive,19-Jun-2025 10:04 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,BIDDING DOCUMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
3.0,268094.0,M/s Macrocosm Builders,13-May-2025 12:14 PM,Rejected-Technical,Non-Responsive,19-Jun-2025 10:04 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,TECHNICAL QUALIFICATIONS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
4.0,268181.0,Power Tools and Engineering,12-May-2025 08:54 PM,Accepted-AOC,Work Order Issued,04-Nov-2025 06:31 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,APPENDIX-IB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
