Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
06-Sep-2025 01:00 PM,08-Oct-2025 03:00 PM,06-Sep-2025 02:00 PM,08-Oct-2025 02:00 PM,NA ,NA ,06-Sep-2025 04:00 PM,08-Oct-2025 02:00 PM,31-Oct-2025 12:00 PM,DFO Golaghat SF Division,"Jonakinagar, Golaghat","1,500",Nil,Nil,No,1.0,SBI Bank,1.0,Fee/PreQual/Technical,.pdf,Seal and Sign Tender Document,"99,642",Yes,percentage,2.0%,Nil,Nil,Construction of Forest Range Office Building at Jonakinagar,Construction of Forest Range Office Building,Please refer Tender documents. ,NA ,"49,82,107",Civil Works - Building,NA ,Tender,60.0,NA ,Jonakinagar,785621.0,O/o DFO SF Golaghat ,O/o DFO SF Golaghat ,15-Sep-2025 11:30 AM ,O/o DFO SF Golaghat,No ,No,Pr. Chief Conservator of Forest and Head of Forest Force||Chief Conservator of Forests Social Forestry||Upper Assam Social Forestry Circle||Golaghat Social Forestry Division,83 dtd 04/09/2025,2025_PCCF_47318_1,Yes,Open Tender,Works,Works,2.0,No,No,Online,No,No,No,AOC,1.0,283847.0,M/S. M.P. AGARWALLA,INR,"4,483,896.3",21-Nov-2025,"INR 4,483,896.3",180.0,Sayambrita Dutta,26-Nov-2025 01:27 PM,WorkOrder.pdf (252.00 KB),Work order Issued,Finance,Financial Bid Opened. All 5 bids are accepted.,Sayambrita Dutta,31-Oct-2025 01:02 PM,,BOQ Comparative Chart,DFO SF Golaghat,Internal,"Range Officer Kohora SF Range, Range Officer Sarupathar SF Range",Sayambrita Dutta,13-Nov-2025 04:08 PM,finsummary_75501.pdf (257.40 KB),Technical,Tender Opened and all the bids are admitted.,Sayambrita Dutta,08-Oct-2025 04:30 PM,,Pr. Chief Conservator of Forest and Head of Forest Force||Chief Conservator of Forests Social Forestry||Upper Assam Social Forestry Circle||Golaghat Social Forestry Division,2025_PCCF_47318_1,83 dtd 04/09/2025,Construction of Forest Range Office Building at Jonakinagar,1,283839,ABHIJIT BORDOLOI,07-Oct-2025 08:02 PM,Rejected-Technical,All mandatory documents not found,30-Oct-2025 04:23 PM,DFO SF Golaghat,Internal,"Range Officer Sarupathar SF Range, Range Officer Kohora SF Range",Sayambrita Dutta,30-Oct-2025 04:23 PM,31-Oct-2025 12:00 PM,techsummary_75501.pdf (257.40 KB),AOC
,,,,,,,,,,,,,,,,,,,.pdf,Technical Qualification,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,283859,DEBABRAT BURAGOHAIN,07-Oct-2025 10:36 PM,Rejected-Technical,All mandatory documents not found,30-Oct-2025 04:23 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,283748,M/S MAHAABALA CONSTRUCTION PVT. LTD.,07-Oct-2025 10:53 AM,Rejected-AOC,As per financial bid evaluation committee recommendation,26-Nov-2025 01:28 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,283847,M/S. M.P. AGARWALLA,08-Oct-2025 10:34 AM,Accepted-AOC,Highest Value of Civil Works Completed in Last 5 Years and As per financial bid evaluation committee recommendation,26-Nov-2025 01:28 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,283840,Punjab Engineering Company,08-Oct-2025 12:19 PM,Rejected-AOC,As per financial bid evaluation committee recommendation,26-Nov-2025 01:28 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,283853,SD Enterprise,07-Oct-2025 09:28 PM,Rejected-AOC,As per financial bid evaluation committee recommendation,26-Nov-2025 01:28 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,283822,STANDARD CREATION,07-Oct-2025 05:01 PM,Rejected-AOC,As per financial bid evaluation committee recommendation,26-Nov-2025 01:28 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,283287,YEASMIN SULTANA,08-Oct-2025 12:36 PM,Rejected-Technical,All mandatory documents not found,30-Oct-2025 04:23 PM,,,,,,,,AOC
