Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Cover No,Cover,Document Type,Description,S.No.1,Corrigendum Title,Corrigendum Type,View,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Type :.1,Summary :.1,Updated By :.1,Updated On :.1,Document :.1,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
THIRD PARTY INSPECTION,THIRD PARTY INSPECTION,Please refer Tender documents. ,NA ,,Miscellaneous Services,NA ,Tender,180.0,365.0,"Rupkaliay, Golaghat",785621.0,NA ,NA ,NA ,Duliajan,No ,No,22-Jan-2025 05:15 PM,21-Feb-2025 03:30 PM,22-Jan-2025 05:45 PM,21-Feb-2025 03:00 PM,22-Jan-2025 05:45 PM ,30-Jan-2025 02:30 PM ,22-Jan-2025 06:00 PM,21-Feb-2025 03:00 PM,04-Jun-2025 11:45 AM,900.0,Nil,Nil,Yes,"Devasish Phukan, Chief Manager M","Assam Gas Company Limited P.O. Duliajan, Dist. Dibrugarh, Assam-786602","90,000",Yes,fixed,,Nil,Nil,Industries and Commerce Department||Assam Gas Company Ltd - ICD,TENDER/BOOT/GLHT/HIRING OF TPIA/2024/01,2025_ICD_42285_1,Yes,Limited,Buy,Services,2.0,No,No,Online,No,No,No,1.0,SBI Bank,1.0,Fee/PreQual/Technical,.pdf,TPIA Tender Volume I of II,1.0,Corrigendum 4,Date,,AOC,1,258622,Apave TIV India Private Limited,21-Feb-2025 12:37 PM,Rejected-Finance,Rejected as L5 Bidder.,13-Nov-2025 11:22 AM,Finance,A total of 5 nos. bids opened for the tender.,DIPANKAR BARUAH,04-Jun-2025 11:58 AM,,BOQ Comparative Chart,Technical,A total of 5 Nos. technical bids received for the tender.,DIPANKAR BARUAH,22-Feb-2025 09:31 AM,,Managing Director,Internal,Approved by PC,Utpal Borgohain,13-Nov-2025 11:22 AM,finsummary_68006.pdf (2235.71 KB),1.0,257625.0,NK Narang,INR,"4,693,544.4",Managing Director,Internal,"R Baruah, J K Bora, P J Dutta, R Phukan, D Phukan, D Barman, S Dhar, U K Borgohain",Utpal Borgohain,04-Jun-2025 11:42 AM,04-Jun-2025 11:45 AM,techsummary_68006.pdf (147.08 KB),Industries and Commerce Department||Assam Gas Company Ltd - ICD,2025_ICD_42285_1,TENDER/BOOT/GLHT/HIRING OF TPIA/2024/01,THIRD PARTY INSPECTION,13-Nov-2025,"INR 4,693,544.4",365.0,Utpal Borgohain,13-Nov-2025 11:29 AM,MeenaarglobalPO.pdf (2236.00 KB),The tender has been awarded to M/s Meenaar Global Consultants LLP for an amount Rs. 4693544.40 including all taxes.,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,TPIA Tender Volume II of II,2.0,REPLIES TO BIDDERS PRE-BID QUERIES,Other,,AOC,2,258800,Bureau Veritas (India) Pvt. Ltd.,20-Feb-2025 02:31 PM,Rejected-Finance,Rejected as L4 Bidder.,13-Nov-2025 11:22 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ TPIA,,,,,AOC,3,257625,NK Narang,14-Feb-2025 01:04 PM,Accepted-AOC,Awarded as L1 bidder,13-Nov-2025 11:30 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,4,258296,"testing, Inspection, Certification,Safety Audits,",19-Feb-2025 06:53 PM,Rejected-Finance,Rejected as L3 Bidder.,13-Nov-2025 11:22 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,5,257370,TUV SUD South Asia Private Limited,20-Feb-2025 05:46 PM,Rejected-Finance,Rejected as L2 Bidder.,13-Nov-2025 11:22 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
