Cover No,Cover,Document Type,Description,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.1,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.3,Updated on :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,Tech qualification,"Director of BTC,Handloom and Textiles, Kok","O/o the Director of BTC,Handloom and Textiles, Kokrajhar","4,70,080",Yes,percentage,2.0%,Nil,Nil,"4,800",Nil,Nil,No,Bodoland Territorial Council||Handloom and Textile-BTC,HT/03/2025-26,2025_BoTC_45735_1,Yes,Open Tender,Supply,Goods,2.0,No,No,Online,No,No,No,1.0,SBI Bank,18-Jul-2025 02:00 PM,05-Aug-2025 03:30 PM,18-Jul-2025 02:00 PM,05-Aug-2025 03:00 PM,18-Jul-2025 02:00 PM ,05-Aug-2025 03:00 PM ,18-Jul-2025 02:00 PM,05-Aug-2025 03:00 PM,11-Aug-2025 11:15 AM,Supply of frame looms with Jacquard,Supply of frame looms with Jacquard with let off and take off attachment under BHM for the year 2025-26,Please refer Tender documents. ,NA ,"2,35,04,000",Miscellaneous Goods,NA ,Tender,180.0,45.0,KOKRAJHAR,783370.0,NA ,NA ,NA ,"O/o the Director of BTC,Handloom and Textiles, Kok",No ,No,AOC,Finance,Financial Bid Opened,Tanushree Dey,11-Aug-2025 11:56 AM,,BOQ Comparative Chart,20-Nov-2025,"INR 23,504,000",45.0,Tanushree Dey,20-Nov-2025 06:55 PM,WO_Julius.pdf (27260.00 KB),l1 Bidder,1,272752,Sri Miniswrang Basumatary,INR,"23,549,200",Bodoland Territorial Council||Handloom and Textile-BTC,2025_BoTC_45735_1,HT/03/2025-26,Supply of frame looms with Jacquard,Technical,Tech bid opene,Tanushree Dey,06-Aug-2025 12:46 PM,,Smt Hiranya Devi,Internal,"Sri Maheswar Brahma, Smt Tanushree Dey, Sri Bhabendra Rabha",Hiranya Devi,01-Sep-2025 02:30 PM,finsummary_72491.pdf (1101.74 KB),Hiranya Devi,Internal,"Sri Maheswar Brahma, Tanushree Dey, Sri Bhabendra Rabha",Hiranya Devi,11-Aug-2025 11:11 AM,11-Aug-2025 11:15 AM,techsummary_72491.pdf (1270.35 KB),1,272519,Julius Narzary,25-Jul-2025 07:21 PM,Accepted-AOC,L1 Bidder,20-Nov-2025 06:55 PM,AOC
,,.pdf,SBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,2,272713,Smt. Harigita Narzary,INR,"23,594,400",,,,,,,,,,,,,,,,,,,,,,,2,272713,Smt. Harigita Narzary,04-Aug-2025 07:10 PM,Accepted-AOC,L3 Bidder,20-Nov-2025 06:55 PM,AOC
2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,3,272519,Julius Narzary,INR,"23,504,000",,,,,,,,,,,,,,,,,,,,,,,3,272752,Sri Miniswrang Basumatary,25-Jul-2025 05:17 PM,Accepted-AOC,L2 Bidder,20-Nov-2025 06:55 PM,AOC
