S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Cover No,Cover,Document Type,Description,S.No,Bank Name,Tender Stage
1.0,242158.0,DULAL CHANDRA BORAH,10-Oct-2024 10:40 AM,Rejected-AOC,Not Accepted,07-Nov-2025 12:03 PM,S.Shyam,Internal,,Munindra Barman,05-Nov-2024 06:36 PM,05-Nov-2024 06:40 PM,techsummary_63784.pdf (85.88 KB),Technical,TB Report,Munindra Barman,05-Nov-2024 01:45 PM,,S.Shyam,Internal,,Munindra Barman,07-Nov-2025 12:00 PM,finsummary_63784.pdf (1456.63 KB),Public Works Roads Department,2024_PWD_39242_29,CE/Com/9/RIDF-30/24-25/1-TG,TG/Kaliabor/4,1.0,242133.0,Ms Rain Bow Associates,INR,"9,998,009",Finance,Fin_op,CHANDAN DEKA,06-Nov-2024 11:38 AM,,BOQ Comparative Chart,07-Nov-2025,"INR 9,998,009",270.0,Munindra Barman,07-Nov-2025 12:03 PM,AOCKaliabor4.pdf (1457.00 KB),AOC,AOC,"2,000",Nil,Nil,No,TG/Kaliabor/4,"Construction of Tea Garden Road at Burhapahar T.E. (i) Urialine Road (ii) Borline to Factory Road, (iii) Santipur Staff line Road and (iv) Road at Borghat under RIDF-XXX for the year 2024-25 under Kaliabor LAC",Please refer Tender documents. ,NA ,"99,99,100",Civil Works – Roads,NA ,Tender,180.0,270.0,Kaliabor,782137.0,NA ,NA ,NA ,O/o CE PWD Road Assam Ghy-3,No ,No,26-Sep-2024 04:00 PM,16-Oct-2024 11:00 AM,26-Sep-2024 04:00 PM,15-Oct-2024 02:00 PM,26-Sep-2024 04:00 PM ,15-Oct-2024 12:00 PM ,26-Sep-2024 04:00 PM,15-Oct-2024 02:00 PM,05-Nov-2024 06:40 PM,"1,99,000",Yes,fixed,,Nil,Nil,Public Works Roads Department,CE/Com/9/RIDF-30/24-25/1-TG,2024_PWD_39242_29,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,"CE PWD Road, Assam, Ghy-3","O/o CE PWD Road, Assam, Ghy-3",1.0,Fee/PreQual/Technical,.pdf,Technical qualification details,1.0,SBI Bank,AOC
2.0,242133.0,Ms Rain Bow Associates,10-Oct-2024 11:37 AM,Accepted-AOC,Accepted,07-Nov-2025 12:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,SBD,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.pdf,Form of bid,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,Bill of quantities,,,AOC
