S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,S.No.1,Corrigendum Title,Corrigendum Type,View,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
1.0,SBI Bank,19-Apr-2025 01:00 PM,15-May-2025 03:00 PM,19-Apr-2025 01:00 PM,15-May-2025 02:00 PM,NA ,NA ,19-Apr-2025 01:00 PM,15-May-2025 02:00 PM,22-Jul-2025 06:30 PM,"28,87,400",Yes,percentage,2.0%,Nil,Nil,"29,000",Nil,Nil,No,"Construction of 126 Secondary Schools in 35 Districts of Assam under RIDF-XXX (2024-25) for (i) Donkamokam High School, Rongkhang (ii) Hamren Govt. Higher Secondary School , Chinthong under Baithalangso TBD (Gr-67)","Construction of 126 Secondary Schools in 35 Districts of Assam under RIDF-XXX (2024-25) for (i) Donkamokam High School, Rongkhang (ii) Hamren Govt. Higher Secondary School , Chinthong under Baithalangso TBD (Gr-67)",Please refer Tender documents. ,NA ,"14,43,70,000",Civil Works - Building,NA ,Tender,180.0,730.0,Baithalangso,782426.0,"O/O The CE, PWD(Bldg), Assam, Chandmari, Ghy-3 ","O/O The CE, PWD(Bldg), Assam, Chandmari, Ghy-3 ",21-Apr-2025 11:30 AM ,"O/O The CE, PWD(Bldg), Assam, Chandmari, Ghy-3",No ,No,"CE, PWD(Bldg), H and E, Assam, Chandmari, Ghy-3","O/O The CE, PWD(Bldg), Assam, Chandmari, Ghy-3",1.0,Extension Notice,Date,,1.0,Fee/PreQual/Technical,.pdf,BID COST_BID SECURITY,Public Works Building and NH Department||Chief Engineer-Building - PWBNH,"CE/TB-VI/RIDF-XXX/1/2024/17 Dated Guwahati the 17th March, 2025",2025_PWBNH_44092_26,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,AOC,1,267594,Chiranjiv Agarwal,14-May-2025 02:27 PM,Rejected-Technical,Non-Responsive,22-Jul-2025 06:25 PM,20-Nov-2025,"INR 141,602,003",730.0,ABIDUR RAHMAN,20-Nov-2025 10:08 AM,WOGR67.pdf (1170.00 KB),Finance,Summary,ABIDUR RAHMAN,22-Jul-2025 06:48 PM,finance_70356.pdf,BOQ Comparative Chart,CE PWD(Bldg),Internal,,Chandana Basumatary,22-Jul-2025 06:25 PM,22-Jul-2025 06:30 PM,techsummary_70356.pdf (1211.24 KB),CE PWD(Bldg),Internal,,ABIDUR RAHMAN,20-Nov-2025 10:06 AM,finsummary_70356.pdf (1169.79 KB),Public Works Building and NH Department||Chief Engineer-Building - PWBNH,2025_PWBNH_44092_26,"CE/TB-VI/RIDF-XXX/1/2024/17 Dated Guwahati the 17th March, 2025","Construction of 126 Secondary Schools in 35 Districts of Assam under RIDF-XXX (2024-25) for (i) Donkamokam High School, Rongkhang (ii) Hamren Govt. Higher Secondary School , Chinthong under Baithalangso TBD (Gr-67)",Technical,Summary,Chandana Basumatary,17-May-2025 04:41 PM,technical_70356.pdf,1.0,267748.0,VERSHA TECHNOTRADE PVT LTD,INR,"141,602,003",AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,BIDDING DOCUMENT,,,,,,,,,,,,,,,AOC,2,268342,golden traders,15-May-2025 11:09 AM,Rejected-Technical,Non-Responsive,22-Jul-2025 06:25 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,TECHNICAL QUALIFICATIONS,,,,,,,,,,,,,,,AOC,3,267574,Jyoti Constro Commercials,12-May-2025 04:17 PM,Rejected-Technical,Non-Responsive,22-Jul-2025 06:25 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,AOC,4,268304,M/S ELITE AGENCY,14-May-2025 03:54 PM,Rejected-Technical,Non-Responsive,22-Jul-2025 06:25 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,APPENDIX-IB,,,,,,,,,,,,,,,AOC,5,267631,M/s Macrocosm Builders,14-May-2025 12:32 PM,Rejected-AOC,L2,20-Nov-2025 10:08 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,6,268098,MS SN ENTERPRISE,10-May-2025 07:44 PM,Rejected-Technical,Non-Responsive,22-Jul-2025 06:25 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,7,268340,Power Tools and Engineering,15-May-2025 01:57 PM,Rejected-Technical,Non-Responsive,22-Jul-2025 06:25 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,8,268290,Sri Peheisang Raimme,15-May-2025 12:48 PM,Rejected-Technical,Non-Responsive,22-Jul-2025 06:25 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,9,267748,VERSHA TECHNOTRADE PVT LTD,15-May-2025 01:52 PM,Accepted-AOC,Work Order Issued,20-Nov-2025 10:08 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
