Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,Name,Address,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No.1,Corrigendum Title,Corrigendum Type,View,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
Pr. Chief Conservator of Forest and Head of Forest Force||Chief Conservator of Forests Social Forestry||Central Southern Assam Social Forestry Circle||Karimganj Social Forestry Division,2025_PCCF_47553_1,SFK/APFBC Phase-II/E-Tender/2025-26/01,Construction of community hall at Paschim Magura,Technical,All are admitted for Technical Evaluation,ASHOK KUMAR DEY,17-Oct-2025 02:20 PM,technical_75872.pdf,AMOL R BORHADE IFS,Internal,,Amol Borhade,11-Nov-2025 05:09 PM,finsummary_75872.pdf (335.99 KB),1.0,283526.0,BIRAJ DAS,INR,"1,900,000",Finance,Financial Bid has been opened by me.,Amol Borhade,11-Nov-2025 05:02 PM,finance_75872.pdf,BOQ Comparative Chart,11-Nov-2025,"INR 1,900,000",45.0,Amol Borhade,15-Nov-2025 03:20 PM,aoc.pdf (482.00 KB),AMOL R BORHADE IFS,Internal,ASHOK KR DEY FR UTTAM KUMAR ROY DY RANGER,ASHOK KUMAR DEY,17-Oct-2025 02:27 PM,17-Oct-2025 02:30 PM,techsummary_75872.pdf (611.97 KB),1,283526,BIRAJ DAS,05-Oct-2025 11:02 PM,Accepted-AOC,AOC and reasons are shown in Financial CS,15-Nov-2025 03:20 PM,AOC,"DFO, Karimganj S.F Division, Sribhum","O/o- the DFO, Karimganj S.F Division, Sribhumi",1.0,SBI Bank,"40,000",No,fixed,,Nil,Nil,500.0,Nil,Nil,No,1.0,Extension cum Corrigendum,Date,,16-Sep-2025 06:35 PM,06-Oct-2025 12:00 PM,16-Sep-2025 06:35 PM,06-Oct-2025 11:00 AM,NA ,NA ,16-Sep-2025 06:35 PM,06-Oct-2025 11:00 AM,17-Oct-2025 02:30 PM,1.0,Fee/PreQual/Technical,.pdf,Technical Document,Construction of community hall at Paschim Magura,Construction of community hall under APFBC Phase-II at Paschim Magura in R.K Nagar S.F Range,Please refer Tender documents. ,NA ,,Civil Works,NA ,Tender,90.0,45.0,"Paschim Magura under R.K Nagar S.F Range, Sribhumi",788734.0,"O/o-the DFO, Karimganj S.F Division, Sribhumi ","O/o- the DFO, Karimganj S.F Division, Sribhumi ",17-Sep-2025 12:00 PM ,"O/o- the DFO, Karimganj S.F Division, Sribhumi",No ,No,Pr. Chief Conservator of Forest and Head of Forest Force||Chief Conservator of Forests Social Forestry||Central Southern Assam Social Forestry Circle||Karimganj Social Forestry Division,SFK/APFBC Phase-II/E-Tender/2025-26/01,2025_PCCF_47553_1,Yes,Open Tender,Works,Works,2.0,No,No,Online,No,No,No,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,283256,M/S BHOWMIK ENTERPRISE,06-Oct-2025 09:44 AM,Rejected-AOC,Rejected,15-Nov-2025 03:20 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,283518,NISHI KANTA DAS,05-Oct-2025 10:03 PM,Rejected-AOC,Rejected,15-Nov-2025 03:20 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,283538,RAJAN DEY,06-Oct-2025 01:49 AM,Rejected-AOC,Rejected,15-Nov-2025 03:20 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
