Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,Cover No,Cover,Document Type,Description,S.No,Bank Name,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
Assam Police Housing Corporation Ltd,2025_APHC_43606_1,APHC/CS/03/2024-25_ CIDAssam,"Construction of Assam Type structure at the Roof top of FPB building, CID, Assam with cubical partition, furniture along with lift facility. Composite Work.",Technical,Summary,Manoranjan Thakur,25-Apr-2025 04:45 PM,technical_69503.pdf,"Chief Engineer, APHC LTD",Internal,Member list and minutes uploaded,Manoranjan Thakur,04-Jul-2025 12:37 PM,finsummary_69503.pdf (1289.34 KB),Finance,Financial Bid Has opened,Manoranjan Thakur,04-Jun-2025 03:40 PM,,BOQ Comparative Chart,23-Jul-2025,"INR 15,779,000",365.0,Manoranjan Thakur,14-Nov-2025 03:51 PM,FWO_RofftopFEB_CID.pdf (1229.00 KB),Formal Work Order,1.0,266385.0,SUSHANTA KUMAR NAYAK,INR,"15,779,000","Chief Engineer, APHC LTD",Internal,List Uploaded,Manoranjan Thakur,27-May-2025 04:53 PM,04-Jun-2025 02:30 PM,techsummary_69503.pdf (1238.63 KB),1.0,266369.0,Biren Deka,24-Apr-2025 01:06 PM,Rejected-AOC,Not Awarded,14-Nov-2025 03:51 PM,AOC,1.0,Fee/PreQual/Technical,.pdf,DOCUMENT COST,1.0,SBI Bank,Chief Engineer,Assam Police Housing Corporation Ltd Rehabari Guwahati 8,Assam Police Housing Corporation Ltd,APHC/CS/03/2024-25_ CIDAssam,2025_APHC_43606_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,"Construction of Assam Type structure at the Roof top of FPB building, CID, Assam with cubical partition, furniture along with lift facility. Composite Work.","Construction of Assam Type structure at the Roof top of FPB building, CID, Assam with cubical partition, furniture along with lift facility. Composite Work.",Please refer Tender documents. ,NA ,"1,78,90,047",Composite Works,NA ,Tender,120.0,365.0,"Ulubari, Guwahati",781007.0,NA ,NA ,NA ,Assam Police Housing Corporation Ltd.,No ,No,24-Mar-2025 02:00 PM,25-Apr-2025 02:30 PM,24-Mar-2025 02:00 PM,24-Apr-2025 02:00 PM,NA ,NA ,24-Mar-2025 02:00 PM,24-Apr-2025 02:00 PM,04-Jun-2025 02:30 PM,"3,57,801",Yes,percentage,2.0%,Nil,Nil,"3,578",Nil,Nil,No,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,266636.0,M/S CHOUDHURY TRADING CO.,24-Apr-2025 01:35 PM,Rejected-AOC,Not Awarded,14-Nov-2025 03:51 PM,AOC,,,.pdf,BID SECURITY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,266385.0,SUSHANTA KUMAR NAYAK,24-Apr-2025 01:48 PM,Accepted-AOC,Awarded,14-Nov-2025 03:51 PM,AOC,,,.pdf,TECHNICAL DOCUMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,265301.0,UTPAL JYOTI KALITA,24-Apr-2025 10:11 AM,Rejected-AOC,Not Awarded,14-Nov-2025 03:51 PM,AOC,,,.pdf,BID DOCUMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,.pdf,FORM OF BID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
