Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
DISTRICT COMMISSIONER CUM CHAIRMAN,External,"Member Secretary, Members",Mahesh Brahma,04-Oct-2025 01:28 AM,06-Oct-2025 11:00 AM,techsummary_74985.pdf (435.11 KB),1.0,282322.0,LUIT ENTERPRISE,INR,"690,000",Department of Fisheries||Directorate of Fisheries Assam||DDF LAZ Howly||DFDO South Salmara,2025_FD_47038_1,AFD(SM)-36/PMMSY/2023-24/152,"Supply of Fish Fry , Size 2.5-4.0 cm Indian under components for Inputs for PEN culture",Finance,"1 Financial bid was received in online and found in correct order, hence proposed for financial evaluation.",Mahesh Brahma,03-Nov-2025 04:52 PM,finance_74985.pdf,BOQ Comparative Chart,1,282177,Hatsingimari Farmers Producer company Limited,17-Sep-2025 07:40 PM,Rejected-Technical,Rejected due to submission of expired Fish Grower Registration Certificate.,04-Oct-2025 01:28 AM,DISTRICT COMMISSIONER CUM CHAIRMAN,External,MEMBER SECRETARY AND MEMBERS,Mahesh Brahma,06-Nov-2025 12:47 AM,finsummary_74985.pdf (936.92 KB),Technical,"Against the component of Fish Fry, 2 tender applications were received in hardcopies as well as in assamtenders.com portal.",Mahesh Brahma,04-Oct-2025 01:18 AM,technical_74985.pdf,10-Nov-2025,"INR 690,000",120.0,Mahesh Brahma,11-Nov-2025 09:30 PM,2025_FD_47038_1.pdf (406.00 KB),"L1 BIDDER for Supply of Fish Fry, Size 2.5-4.0 cm Indian under components for Inputs for PEN culture.",AOC,Department of Fisheries||Directorate of Fisheries Assam||DDF LAZ Howly||DFDO South Salmara,AFD(SM)-36/PMMSY/2023-24/152,2025_FD_47038_1,Yes,Open Tender,Supply,Goods,2.0,No,No,Online,No,No,No,1,Fee/PreQual/Technical,.pdf,NIB,200.0,Nil,Nil,No,1.0,SBI Bank,28-Aug-2025 02:00 PM,19-Sep-2025 01:00 PM,28-Aug-2025 03:00 PM,18-Sep-2025 03:30 PM,NA ,NA ,28-Aug-2025 03:30 PM,18-Sep-2025 03:30 PM,06-Oct-2025 11:00 AM,"Supply of Fish Fry , Size 2.5-4.0 cm Indian under components for Inputs for PEN culture","Supply of Fish Fry, Size 2.5-4.0 cm Indian under components for Inputs for PEN culture",Please refer Tender documents. ,NA ,"6,90,000",Crop Products,NA ,Tender,180.0,NA ,SOUTH SALMARA MANKACHAR,783135.0,NA ,NA ,NA ,"O/o DFDO, South Salmara Mankachar",No ,No,"DFDO, South Salmara Mankachar","O/o DFDO, South Salmara Mankachar, Hatsingimari","13,800",Yes,percentage,2.0%,Nil,Nil,AOC
,,,,,,,,,,,,,,,,,,,,,,2,282322,LUIT ENTERPRISE,18-Sep-2025 03:17 PM,Accepted-AOC,ACCEPTED-L1 BIDDER,11-Nov-2025 09:32 PM,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
