EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Corrigendum Title,Corrigendum Type,View,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,S.No.1,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
"1,00,000",No,fixed,,Nil,Nil,Height Extension along with Strengthening of 11 KV line under Lowairpoa ESD,Height Extension along with Strengthening of 11 KV line at Athana (Hatikhira) Elephant Corridor under 11 KV Tribhum Feeder under Lowairpoa Electrical Sub-Division of Badarpur Electrical Circle on turkey mode,Please refer Tender documents. ,NA ,,Electrical Works,NA ,Tender,360.0,NA ,Lowairpoa,788726.0,"O/o the CGM(CAR), APDCL, Bijulee Bhawan ","O/o the CGM(CAR), APDCL, Second Floor, Bijulee Bhawan Paltanbazar, Ghy-01 ",11-Apr-2025 01:00 PM ,"O/o the CGM(CAR), APDCL, Bijulee Bhawan",No ,No,1.0,Date Extension Notice,Date,,Assam Power Distribution Company Ltd||CGM(D) Central Assam Region - APDCL,APDCL/CAR/ElephantCorr/T-268,2025_APDCL_44045_1,Yes,Open Tender,Turn-key,Works,2.0,No,No,Online,No,No,No,"CGM(CAR), APDCL","O/o the CGM(CAR), APDCL, Second Floor, Bijulee Bhawan Paltanbazar, Ghy-01","3,540",Nil,Nil,No,1.0,Fee/PreQual/Technical,.rar,Techno-Commercial Bid,1.0,SBI Bank,09-Apr-2025 05:00 PM,02-May-2025 02:00 PM,09-Apr-2025 05:00 PM,30-Apr-2025 05:00 PM,NA ,NA ,11-Apr-2025 04:00 PM,30-Apr-2025 05:00 PM,09-Oct-2025 02:00 PM,AOC,10-Nov-2025,"INR 3,371,689",60.0,Jyoti Sangeeta Dutta,10-Nov-2025 01:39 PM,elephantcorridorAOC.pdf (7822.00 KB),"CGM(D and S),APDCL,CAR",Internal,,Jyoti Sangeeta Dutta,10-Nov-2025 01:31 PM,finsummary_70227.pdf (415.92 KB),Technical,Technical Bid opened on 02.05.2025,Sanjib Kumar Das,20-Jun-2025 12:52 PM,,1,266336,HRISHIKESH SINHA,22-Apr-2025 02:28 PM,Rejected-Technical,Non-Responsive,09-Oct-2025 12:01 PM,Finance,Price bid opened on 09.10.2025,Sanjib Kumar Das,09-Oct-2025 03:18 PM,,BOQ Comparative Chart,1.0,267527.0,OK Enterprise,INR,"3,371,689",Assam Power Distribution Company Ltd||CGM(D) Central Assam Region - APDCL,2025_APDCL_44045_1,APDCL/CAR/ElephantCorr/T-268,Height Extension along with Strengthening of 11 KV line under Lowairpoa ESD,"CGM(D and S),APDCL,CAR",Internal,,Sanjib Kumar Das,09-Oct-2025 12:01 PM,09-Oct-2025 02:00 PM,techsummary_70227.pdf (372.04 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Price Schedule,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,2,266079,M/S DUTTA ELECTRICALS,21-Apr-2025 05:28 PM,Rejected-Technical,Non-responsive,09-Oct-2025 12:01 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,3,267527,OK Enterprise,30-Apr-2025 01:56 PM,Accepted-AOC,L1 bidder,10-Nov-2025 01:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,4,267325,RAM KRISHNA SARMA,29-Apr-2025 10:33 PM,Rejected-Technical,Non-Responsive,09-Oct-2025 12:01 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,5,267390,TRANSLINE POWER SERVICE,30-Apr-2025 11:48 AM,Rejected-Finance,L2 Bidder,10-Nov-2025 01:31 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
