Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
"G. C. Rabha, Chairman",Internal,"R. K. Hazarika, Member, B. K. Nath, Member, A. K. Kalita, Member, R. K. Saikia, Member",Apurba Kumar Kalita,15-Oct-2025 05:27 PM,16-Oct-2025 11:00 AM,techsummary_75043.pdf (1122.96 KB),Technical,Opening Summery,Rajib Kumar Saikia,18-Sep-2025 04:05 PM,technical_75043.pdf,"G. C. Rabha, Chairman",Internal,"R. K. Hazarika, Member, B. K. Nath, Member, A. K. Kalita, Member, R. K. Saikia, Member",Apurba Kumar Kalita,24-Oct-2025 03:36 PM,finsummary_75043.pdf (729.54 KB),1.0,281622.0,MS UNIQUE CONSTRUCTION AND SUPPLY,INR,"2,915,359",Finance,Bid Opening Summery,Apurba Kumar Kalita,24-Oct-2025 03:14 PM,,BOQ Comparative Chart,1,281627,GOPAL DEKA,16-Sep-2025 06:38 PM,Rejected-Finance,Refer Minutes,24-Oct-2025 03:36 PM,29-Oct-2025,"INR 3,429,834",120.0,Apurba Kumar Kalita,01-Nov-2025 05:19 PM,AOC_Lakhimpur.pdf (317.00 KB),AOC,Industries and Commerce Department||Commissioner Industries and Commerce Assam||Office of the Ex Engineer,2025_ICD_47070_2,EEG/73/79/Pt-I/170-172/513-519 dt 27/08/2025,Construction of Boundary Wall with MS Gate at DICC office campus Lakhimpur North Lakhimpur,AOC,Construction of Boundary Wall with MS Gate at DICC office campus Lakhimpur North Lakhimpur,Construction of Boundary Wall with MS Gate at DICC office campus Lakhimpur North Lakhimpur,Please refer Tender documents. ,NA ,"34,29,834",Civil Works,NA ,Tender,180.0,120.0,DICC Lakhimpur,787001.0,NA ,NA ,NA ,EE office Bamunimaidam Ghy-21,No ,No,29-Aug-2025 02:00 PM,18-Sep-2025 03:00 PM,29-Aug-2025 02:00 PM,18-Sep-2025 02:00 PM,29-Aug-2025 02:00 PM ,18-Sep-2025 02:00 PM ,06-Sep-2025 02:00 PM,18-Sep-2025 02:00 PM,16-Oct-2025 11:00 AM,1.0,Fee/PreQual/Technical,.pdf,Signed Bid Document,EE,EE office Bamunimaidam Ghy-21,"68,579",Yes,fixed,,Nil,Nil,"1,100",Nil,Nil,No,1.0,SBI Bank,Industries and Commerce Department||Commissioner Industries and Commerce Assam||Office of the Ex Engineer,EEG/73/79/Pt-I/170-172/513-519 dt 27/08/2025,2025_ICD_47070_2,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,282004,MADHU SUDAN BAISHYA,18-Sep-2025 01:13 PM,Rejected-Finance,Refer Minutes,24-Oct-2025 03:36 PM,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Technical Qualification,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,281622,MS UNIQUE CONSTRUCTION AND SUPPLY,18-Sep-2025 01:16 PM,Accepted-AOC,L1,01-Nov-2025 05:19 PM,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,281632,Sri Dinesh Goswami,16-Sep-2025 07:08 PM,Rejected-Finance,Refer Minutes,24-Oct-2025 03:36 PM,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,FOB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
