Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Corrigendum Title,Corrigendum Type,View,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No.1,Bank Name,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Type :.1,Summary :.1,Updated By :.1,Updated On :.1,Document :.1,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.3,Updated on :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage
Public Works Building and NH Department||Chief Engineer-Building - PWBNH,"CE/TB-VI/RIDF-XXX/1/2024/17 Dated Guwahati the 17th March, 2025",2025_PWBNH_44092_2,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,"28,87,400",Yes,percentage,2.0%,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,BID COST_BID SECURITY,"Construction of 126 Secondary Schools in 35 Districts of Assam under RIDF-XXX (2024-25) for (i) Bidyapara Boys Higher Secondary School, Gauripur (ii)Jaruar Char Public High School, Gauripur under Dhubri DTBD (Gr-5)","Construction of 126 Secondary Schools in 35 Districts of Assam under RIDF-XXX (2024-25) for (i) Bidyapara Boys Higher Secondary School, Gauripur (ii)Jaruar Char Public High School, Gauripur under Dhubri DTBD (Gr-5)",Please refer Tender documents. ,NA ,"14,43,70,000",Civil Works - Building,NA ,Tender,180.0,730.0,Dhubri,783301.0,"O/O The CE, PWD(Bldg), Assam, Chandmari, Ghy-3 ","O/O The CE, PWD(Bldg), Assam, Chandmari, Ghy-3 ",21-Apr-2025 11:30 AM ,"O/O The CE, PWD(Bldg), Assam, Chandmari, Ghy-3",No ,No,1.0,Extension Notice,Date,,17-Apr-2025 05:00 PM,15-May-2025 03:00 PM,18-Apr-2025 11:00 AM,15-May-2025 02:00 PM,NA ,NA ,18-Apr-2025 11:30 AM,15-May-2025 02:00 PM,20-Jun-2025 09:00 AM,"CE, PWD(Bldg), H and E, Assam, Chandmari, Ghy-3","O/O The CE, PWD(Bldg), Assam, Chandmari, Ghy-3","29,000",Nil,Nil,No,1.0,SBI Bank,AOC,Finance,Summary,Chandana Basumatary,20-Jun-2025 10:36 AM,finance_70324.pdf,BOQ Comparative Chart,Technical,Summary,Chandana Basumatary,17-May-2025 01:25 PM,technical_70324.pdf,1.0,267522.0,MS ZED ENGINEERS,14-May-2025 11:23 PM,Accepted-AOC,Work Order Issued,29-Nov-2025 07:35 PM,29-Nov-2025,"INR 147,257,400",730.0,ABIDUR RAHMAN,29-Nov-2025 07:35 PM,WOGR5.pdf (1044.00 KB),CE PWD(Bldg),Internal,,ABIDUR RAHMAN,29-Nov-2025 07:31 PM,finsummary_70324.pdf (1044.29 KB),CE PWD(Bldg),Internal,,ABIDUR RAHMAN,19-Jun-2025 09:45 PM,20-Jun-2025 09:00 AM,techsummary_70324.pdf (1031.14 KB),1.0,267522.0,MS ZED ENGINEERS,INR,"147,257,400",Public Works Building and NH Department||Chief Engineer-Building - PWBNH,2025_PWBNH_44092_2,"CE/TB-VI/RIDF-XXX/1/2024/17 Dated Guwahati the 17th March, 2025","Construction of 126 Secondary Schools in 35 Districts of Assam under RIDF-XXX (2024-25) for (i) Bidyapara Boys Higher Secondary School, Gauripur (ii)Jaruar Char Public High School, Gauripur under Dhubri DTBD (Gr-5)",AOC
,,,,,,,,,,,,,,,,,,,,,,.pdf,BIDDING DOCUMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,2.0,267852.0,OM CONSTRUCTIONS SHAMBHAVI PRIVATE LIMITED,15-May-2025 11:18 AM,Rejected-AOC,L2,29-Nov-2025 07:35 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,.pdf,TECHNICAL QUALIFICATIONS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,.pdf,APPENDIX-IB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
