Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Tender Stage
Managing Director,Internal,,Jeena Gabison Ahmed,18-Sep-2025 12:19 PM,18-Sep-2025 12:20 PM,techsummary_73813.pdf (881.59 KB),1.0,278159.0,S S ENTERPRISE,INR,"19,999,241.71",Welfare of Plain Tribes and Backward Classes||Director - WPT and BC||Assam Plains Tribes Development Corporation Ltd.,2025_WPTBC_46263_1,PTDC/Engg/2024-25/383(6),"Construction of ITI Boys/ Girls Hostel including furnitures for 10 Nos. under Article 275(1) of the Constitution of India during the year 2024-25 (ITI, Dhemaji)",1.0,278139.0,M/S P.D. ENTERPRISE,24-Aug-2025 02:41 PM,Rejected-AOC,Not Awarded,01-Nov-2025 12:43 PM,Technical,tender opened,Dipak Kumar Gayary,28-Aug-2025 02:07 PM,,Finance,Financial bid has been opened.,Dipak Kumar Gayary,18-Sep-2025 01:00 PM,,BOQ Comparative Chart,Managing Director,Internal,,Jeena Gabison Ahmed,01-Nov-2025 12:40 PM,finsummary_73813.pdf (1368.88 KB),01-Nov-2025,"INR 19,999,241.71",360.0,Jeena Gabison Ahmed,01-Nov-2025 12:43 PM,AocITIDhemaji.pdf (1369.00 KB),AOC,AOC,"4,000",Nil,Nil,No,Welfare of Plain Tribes and Backward Classes||Director - WPT and BC||Assam Plains Tribes Development Corporation Ltd.,PTDC/Engg/2024-25/383(6),2025_WPTBC_46263_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Technical Qualification,"Construction of ITI Boys/ Girls Hostel including furnitures for 10 Nos. under Article 275(1) of the Constitution of India during the year 2024-25 (ITI, Dhemaji)","Construction of ITI Boys/ Girls Hostel including furnitures for 10 Nos. under Article 275(1) of the Constitution of India during the year 2024-25 (ITI, Dhemaji)",Please refer to tender document ,NA ,"2,00,00,000",Civil Works,NA ,Tender,120.0,360.0,"ITI, Dhemaji",787057.0,"Managing Director, APTDC Ltd., Ga ","Office of the Managing Director, APTDC Ltd., Ganeshguri, Guwahati ",11-Aug-2025 11:00 AM ,"Managing Director, APTDC Ltd., Ga",No ,No,"4,00,000",Yes,percentage,2.0%,Nil,Nil,1.0,SBI Bank,08-Aug-2025 04:30 PM,25-Aug-2025 03:00 PM,08-Aug-2025 05:00 PM,25-Aug-2025 02:00 PM,NA ,NA ,08-Aug-2025 06:00 PM,25-Aug-2025 02:00 PM,18-Sep-2025 12:20 PM,Managing Director,"Office of the Managing Director, APTDC Ltd., Ganeshguri, Guwahati",AOC
,,,,,,,,,,,,,,,,2.0,278159.0,S S ENTERPRISE,24-Aug-2025 04:47 PM,Accepted-AOC,Awarded,01-Nov-2025 12:43 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,.pdf,Earnest Money Deposit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
