Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,S.No,Bank Name,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage
"7,600",Nil,Nil,No,"7,57,500",Yes,percentage,2.0%,Nil,Nil,Construction of 50 bedded hostel separately for boys and girls at Sunpura Anchalik High School under the scheme Dharti Aaba Janjatiya Gram Utkarsh Abhiyan,Construction of 50 bedded hostel separately for boys and girls at Sunpura Anchalik High School under the scheme Dharti Aaba Janjatiya Gram Utkarsh Abhiyan,Please refer Tender documents. ,NA ,"3,78,75,000",Civil Works - Building,NA ,Tender,180.0,NA ,Langsomepi,782447.0,"Addl.CE,PWD(R and B), Hills, Assam, Diphu ","Addl. CE, PWD (R and B), Hills, Assam, Diphu ",20-Aug-2025 12:00 PM ,"Addl.CE,PWD(R and B), Hills, Assam, Diphu",No ,No,1.0,Fee/PreQual/Technical,.pdf,fee and bid security,Karbi Anglong Autonomous Council||PWD||Addl. Chief Engineer Diphu,ACEH/CS/SSA/03/2025-26/NSL41,2025_KAAC_46509_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,18-Aug-2025 11:00 AM,30-Aug-2025 11:00 AM,18-Aug-2025 11:00 AM,28-Aug-2025 03:00 PM,NA ,NA ,18-Aug-2025 11:00 AM,28-Aug-2025 03:00 PM,18-Sep-2025 05:05 PM,"Addl. CE, PWD (R and B), Hills, Assam, Diphu","Addl. CE, PWD (R and B), Hills, Assam, Diphu",1.0,SBI Bank,AOC,1.0,278745.0,Garg Infra,27-Aug-2025 10:33 PM,Rejected-AOC,L2 work allotted to lowest bidder,15-Nov-2025 04:07 PM,"Director cum Addl CE,PWD(R and B), Hills, Assam, Diphu",Internal,"EE,PWD(R and B), Hills, Assam, Diphu, EE, PWD(R and B), Hills, Assam, AEE, PWD(R and B) Diphu circle1, AE, PWD(R and B), Hills, Assam, JE, PWD (R and B), Hills, Assam, and JE, PWD (R and B), Hills",Bina Englengpi,18-Sep-2025 05:01 PM,18-Sep-2025 05:05 PM,techsummary_74102.pdf (489.38 KB),1.0,278729.0,OSIA TRADE AND SUPPLY,INR,"37,864,119.98",Finance,financial bids of responsive bidders evaluated and approved by the tender committee for allotment of the work to the lowest bidder.,Bina Englengpi,15-Nov-2025 03:29 PM,,BOQ Comparative Chart,15-Nov-2025,"INR 37,864,119.98",540.0,Bina Englengpi,15-Nov-2025 04:07 PM,workordersunpura.pdf (398.00 KB),work order,"Director cum Addl CE,PWD(R and B), Hills, Assam, Diphu",Internal,"EE,EE,AEE,AE,JE,JE",Bina Englengpi,15-Nov-2025 03:43 PM,finsummary_74102.pdf (489.38 KB),Technical,technical bids were evaluated by the tender committee,Bina Englengpi,18-Sep-2025 04:51 PM,,Karbi Anglong Autonomous Council||PWD||Addl. Chief Engineer Diphu,2025_KAAC_46509_1,ACEH/CS/SSA/03/2025-26/NSL41,Construction of 50 bedded hostel separately for boys and girls at Sunpura Anchalik High School under the scheme Dharti Aaba Janjatiya Gram Utkarsh Abhiyan,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Technical bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2.0,278081.0,MAHENDRA KONWAR,23-Aug-2025 04:14 PM,Rejected-Technical,non responsive,18-Sep-2025 05:01 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,SBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,3.0,278729.0,OSIA TRADE AND SUPPLY,27-Aug-2025 08:17 PM,Accepted-AOC,lowest bidder,15-Nov-2025 04:07 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,4.0,278762.0,Santosh Kr. Harlalka,27-Aug-2025 10:25 PM,Rejected-AOC,L3 work allotted to lowest bidder,15-Nov-2025 04:07 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,form of bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
