Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage
Construction of 50 bedded hostel separately for boys and girls under Dharti Aaba Janjatiya Gram Utkarsh Abhiyan at Dhansiri English High School,Construction of 50 bedded hostel separately for boys and girls under Dharti Aaba Janjatiya Gram Utkarsh Abhiyan at Dhansiri English High School,Please refer Tender documents. ,NA ,"3,78,75,000",Civil Works - Building,NA ,Tender,180.0,NA ,Lumbajong,782461.0,The Additional Chief Engineer PWD R and B Hill ,The Additional Chief Engineer PWD R and B Hills Assam Diphu.  ,20-Aug-2025 12:00 PM ,The Additional Chief Engineer PWD R and B Hill,No ,No,The Additional Chief Engineer PWD R and B Hill,The Additional Chief Engineer PWD R and B Hills Assam Diphu.,"7,600",Nil,Nil,No,18-Aug-2025 11:00 AM,30-Aug-2025 11:00 AM,18-Aug-2025 11:00 AM,28-Aug-2025 03:00 PM,NA ,NA ,18-Aug-2025 11:00 AM,28-Aug-2025 03:00 PM,09-Sep-2025 04:35 PM,1.0,SBI Bank,1.0,Fee/PreQual/Technical,.pdf,Fee and Bid Security,Karbi Anglong Autonomous Council||PWD||Addl. Chief Engineer Diphu,NoACEH/CS/SSA/03/2025-26/SL23,2025_KAAC_46468_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,"7,57,500",No,percentage,2.0%,Nil,Nil,AOC,"Director cum Addl CE,PWD(R and B), Hills, Assam, Diphu",Internal,"EE,PWD(R and B), Hills, Assam, Diphu, EE, PWD(R and B), Hills, Assam, AEE, PWD(R and B) Diphu circle1, AE, PWD(R and B), Hills, Assam, JE, PWD (R and B), Hills, Assam, and JE, PWD (R and B), Hills",Bina Englengpi,09-Sep-2025 04:27 PM,09-Sep-2025 04:35 PM,techsummary_74052.pdf (437.60 KB),1.0,278231.0,Chiranjiv Agarwal,28-Aug-2025 03:21 AM,Rejected-AOC,"L2, work allotted to lowest bidder",07-Nov-2025 03:57 PM,07-Nov-2025,"INR 37,874,999.99",540.0,Bina Englengpi,07-Nov-2025 03:57 PM,workorderdhansirienglish.pdf (384.00 KB),work order,Finance,financial bids of responsive bidders evaluated and approved by the tender committee for allotment of the work to the lowest bidder.,Bina Englengpi,07-Nov-2025 03:40 PM,,BOQ Comparative Chart,1.0,278342.0,SMT. RINUMA BORDOLOI,INR,"37,874,999.99",Karbi Anglong Autonomous Council||PWD||Addl. Chief Engineer Diphu,2025_KAAC_46468_1,NoACEH/CS/SSA/03/2025-26/SL23,Construction of 50 bedded hostel separately for boys and girls under Dharti Aaba Janjatiya Gram Utkarsh Abhiyan at Dhansiri English High School,Technical,technical bids evaluated by tender committee,Bina Englengpi,09-Sep-2025 04:11 PM,technical_74052.pdf,"Director cum Addl CE,PWD(R and B), Hills, Assam, Diphu",Internal,"EE,EE,AEE,AE,JE,JE",Bina Englengpi,07-Nov-2025 03:49 PM,finsummary_74052.pdf (489.38 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Technical Bid,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,2.0,278342.0,SMT. RINUMA BORDOLOI,28-Aug-2025 02:16 AM,Accepted-AOC,lowest bidder,07-Nov-2025 03:57 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,SBD,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,FOB,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
