Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage
20-Jun-2025 10:00 AM,11-Jul-2025 05:00 PM,20-Jun-2025 10:00 AM,10-Jul-2025 12:00 PM,20-Jun-2025 10:00 AM ,27-Jun-2025 05:00 PM ,20-Jun-2025 10:00 AM,10-Jul-2025 12:00 PM,26-Aug-2025 02:00 PM,"1,85,000",No,fixed,,Nil,Nil,"CGM (OnM), LAR","Bijulee Bhawan, paltan Bazar","Supply, erection and commissioning of battery bank and battery charger at substations in AEGCL","Supply, erection and commissioning of battery bank and battery charger at substations under Lower Assam Region in AEGCL",Please refer Tender documents. ,NA ,"90,88,555",Electrical Works,NA ,Tender,180.0,180.0,Lower Assam Region as per BoQ,781001.0,NA ,NA ,NA ,Bijulee bhawan,No ,No,1.0,SBI Bank,1.0,Fee/PreQual/Technical,.rar,Techno-Commercial,"2,000",Nil,Nil,No,Assam Electricity Grid Corporation Ltd||CGM (T and T),AEGCL/Tech-343/2024/Battery Bank/Bid (R),2025_AEGCL_45018_1,Yes,Open Tender,Works,Works,2.0,No,No,Online,No,No,No,AOC,1.0,271409.0,UNITEK PROJECT & SYSTEMS,INR,"7,846,607",Assam Electricity Grid Corporation Ltd||CGM (T and T),2025_AEGCL_45018_1,AEGCL/Tech-343/2024/Battery Bank/Bid (R),"Supply, erection and commissioning of battery bank and battery charger at substations in AEGCL",CGM(OnM)LAR,Internal,,PRIYABRATA DEB,26-Aug-2025 11:46 AM,26-Aug-2025 02:00 PM,techsummary_71362.pdf (173.79 KB),"CGM (OnM), LAR",Internal,,PRIYABRATA DEB,29-Nov-2025 04:56 PM,finsummary_71362.pdf (175.20 KB),29-Nov-2025,"INR 7,846,607",180.0,PRIYABRATA DEB,29-Nov-2025 04:59 PM,Contract_Battery.pdf (8170.00 KB),Technical,Technical bid opened on 11.07.2025,Sumi Phukan,11-Jul-2025 05:51 PM,,1.0,271602.0,P & S CONSTRUCTION,10-Jul-2025 11:47 AM,Rejected-Finance,L2 Bidder,29-Nov-2025 04:56 PM,Finance,Price bid opened on 26.08.2025,Sumi Phukan,26-Aug-2025 02:46 PM,,BOQ Comparative Chart,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.rar,MA,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,271409.0,UNITEK PROJECT & SYSTEMS,09-Jul-2025 07:35 PM,Accepted-AOC,L1 Bidder,29-Nov-2025 04:59 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.rar,GTP and TTR,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,271555.0,Volks Energie Pvt Ltd,10-Jul-2025 11:48 AM,Rejected-Technical,The techno-commercial bid of the bidder is found to be non-responsive to the requirement of the bidding document.,26-Aug-2025 11:46 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.rar,Experience,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.rar,Financial,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Financial,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
