S.No,Corrigendum Title,Corrigendum Type,View,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No.1,Bank Name,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.1,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.3,Updated on :.1,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
1.0,Corrigendum1,Date,,04-Oct-2025 04:45 PM,31-Oct-2025 03:00 PM,04-Oct-2025 04:45 PM,31-Oct-2025 02:00 PM,NA ,NA ,13-Oct-2025 10:00 AM,31-Oct-2025 02:00 PM,07-Nov-2025 04:30 PM,1.0,SBI Bank,1.0,Fee/PreQual/Technical,.pdf,Tender Document,"25,80,320",Yes,percentage,2.0%,Nil,Nil,"10,000",Nil,Nil,No,"Rejuvenation and Bioremediation of Silsako Beel, Guwahati, Assam under PMKSY HKKP RRR Excavation of Silsako Beel Part 9A","Rejuvenation and Bioremediation of Silsako Beel, Guwahati, Assam under PMKSY HKKP RRR Excavation of Silsako Beel",Please refer Tender documents. ,NA ,"12,90,16,000",Civil Works,NA ,Tender,180.0,180.0,Guwahati,781005.0,"Office of CEO, GMDA ","Bhangagarh, Guwahati-05 ",09-Oct-2025 02:30 PM ,"Office of CEO, GMDA",No ,No,"CEO, GMDA","Bhangagarh, Guwahati-05",Guwahati Metropolitan Development Authority||Guwahati Development Department - GMDA,GMDA/DEV/46/2025/Pt-I/9,2025_GMDA_47820_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,AOC,Finance,MoM of Financial Bid Evaluation,Kirti Nath Talukdar,18-Nov-2025 11:33 AM,finance_76217.pdf,BOQ Comparative Chart,18-Nov-2025,"INR 129,015,375.45",180.0,Kirti Nath Talukdar,18-Nov-2025 01:53 PM,WorkOrderExcavation9A.pdf (348.00 KB),Work Order Issued,1.0,284796.0,RAKESH KUMAR SINGH,INR,"129,015,375.45",Technical,MoM of Technical Bid Evaluation meeting,Mintujit Bhuyan,06-Nov-2025 05:50 PM,technical_76217.pdf,"Secy, GMDA",Internal,"D.O., GMDA, CAO, GMDA, E.E. i.c, GMDA, AEE, GMDA",Kirti Nath Talukdar,18-Nov-2025 12:13 PM,finsummary_76217.pdf (280.37 KB),Guwahati Metropolitan Development Authority||Guwahati Development Department - GMDA,2025_GMDA_47820_1,GMDA/DEV/46/2025/Pt-I/9,"Rejuvenation and Bioremediation of Silsako Beel, Guwahati, Assam under PMKSY HKKP RRR Excavation of Silsako Beel Part 9A",1.0,285152.0,Bhaba Kanta Nath,31-Oct-2025 12:56 AM,Rejected-AOC,Technically qualified L 2 Bidder,18-Nov-2025 01:53 PM,"Secy, GMDA",Internal,"D.O, GMDA, CAO, GMDA, EE (i/c), GMDA, AEE, GMDA",Mintujit Bhuyan,06-Nov-2025 06:07 PM,07-Nov-2025 04:30 PM,techsummary_76217.pdf (280.35 KB),AOC
2.0,Corrigendum3,Technical Bid,,,,,,,,,,,,,,,.pdf,Technical Document,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,285114.0,PG CONSTRUCTION,31-Oct-2025 01:01 AM,Rejected-AOC,Technically qualified L 3 Bidder,18-Nov-2025 01:53 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,2.0,Finance,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,284796.0,RAKESH KUMAR SINGH,30-Oct-2025 07:32 PM,Accepted-AOC,Technically qualified L 1 Bidder,18-Nov-2025 01:53 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,.pdf,LoB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
