S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
1.0,SBI Bank,24-Jul-2025 11:00 AM,02-Aug-2025 03:00 PM,24-Jul-2025 11:00 AM,02-Aug-2025 02:00 PM,NA ,NA ,24-Jul-2025 11:00 AM,02-Aug-2025 02:00 PM,18-Aug-2025 05:15 PM,"CE, PWD(Bldg), H and E, Assam, Chandmari, Ghy-3","O/O The CE, PWD(Bldg), Assam, Chandmari, Ghy-3",1.0,Fee/PreQual/Technical,.pdf,BID COST_BID SECURITY,"14,43,700",Yes,percentage,2.0%,Nil,Nil,"Construction of 126 Secondary Schools in 35 Districts of Assam under RIDF-XXX (2024-25) for (i) Sapekhati Higher Secondary School, Sapekhati, under Charaideo DTBD(Gr56)","Construction of 126 Secondary Schools in 35 Districts of Assam under RIDF-XXX (2024-25) for (i) Sapekhati Higher Secondary School, Sapekhati, under Charaideo DTBD(Gr56)",Please refer Tender documents. ,NA ,"7,21,85,000",Civil Works - Building,NA ,Tender,180.0,730.0,Charaideo,785691.0,"O/O The CE, PWD(Bldg), Assam, Chandmari, Ghy-3 ","O/O The CE, PWD(Bldg), Assam, Chandmari, Ghy-3 ",28-Jul-2025 11:30 AM ,"O/O The CE, PWD(Bldg), Assam, Chandmari, Ghy-3",No ,No,"14,500",Nil,Nil,No,Public Works Building and NH Department||Chief Engineer-Building - PWBNH,"CE/TB-VI/ RIDF- XXX/26/2025/13 Dated Guwahati the 23rd July, 2025",2025_PWBNH_45881_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,AOC,Public Works Building and NH Department||Chief Engineer-Building - PWBNH,2025_PWBNH_45881_1,"CE/TB-VI/ RIDF- XXX/26/2025/13 Dated Guwahati the 23rd July, 2025","Construction of 126 Secondary Schools in 35 Districts of Assam under RIDF-XXX (2024-25) for (i) Sapekhati Higher Secondary School, Sapekhati, under Charaideo DTBD(Gr56)",1.0,274304.0,PRADIP RATHI,INR,"74,350,550",CE PWD(Bldg),Internal,,Chandana Basumatary,18-Aug-2025 05:09 PM,18-Aug-2025 05:15 PM,techsummary_72860.pdf (850.39 KB),CE PWD(Bldg),Internal,,ABIDUR RAHMAN,20-Nov-2025 04:57 PM,finsummary_72860.pdf (935.66 KB),20-Nov-2025,"INR 74,350,550",730.0,ABIDUR RAHMAN,20-Nov-2025 04:58 PM,WOGR56.pdf (936.00 KB),Finance,Summary,ABIDUR RAHMAN,18-Aug-2025 05:22 PM,finance_72860.pdf,BOQ Comparative Chart,Technical,Summary,Chandana Basumatary,02-Aug-2025 05:35 PM,technical_72860.pdf,1.0,274304.0,PRADIP RATHI,01-Aug-2025 06:48 PM,Accepted-AOC,Work Order Issued,20-Nov-2025 04:58 PM,AOC
,,,,,,,,,,,,,,,.pdf,BIDDING DOCUMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,.pdf,TECHNICAL QUALIFICATIONS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,.pdf,APPENDIX-IB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
