Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Corrigendum Title,Corrigendum Type,View,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No.1,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
Er. Biplab Jyoti Das,Internal,"Er. Biplab Jyoti Das, Er. Sudipta Bijoy Sarmah, Er. Tonmoy Saha, Er. Ajay Kumar Rai.",Md. Moy Hussain,29-Oct-2025 03:56 PM,31-Oct-2025 11:00 AM,techsummary_74079.pdf (3896.77 KB),1.0,282920.0,HIMALAY CONSTRUCTION,07-Oct-2025 07:53 PM,Accepted-AOC,Award of Contract,10-Nov-2025 01:09 PM,Public Health Engineering Department||Chief Engineer PHE(P)-Assam-PHED||North Assam Zone-Tezpur-PHED||Tezpur Circle-Tezpur-PHED,2025_PHED_46482_1,SEPH/TEZ/TC-196/2025-26/489-95 Dated 13/08/2025,Shifting of distribution system and installation of FHTC damage due to widening of PWD road at Niz Garubandha PWSS under SOPD-G for the year 2025-26,Technical,Technical bid has opened,Md. Moy Hussain,13-Oct-2025 12:05 PM,,Sri Biplab Jyoti Das,Internal,"Sri. Biplab Jyoti Das, Sri. Arup Saikia, Smti. Sudipta Bijoy Sarmah, Sri. Tonmoy Saha, Sri. Ajay Kumar Rai, Smti. Deeksha Saikia, Sri. Bishnu Saikia",Md. Moy Hussain,04-Nov-2025 04:03 PM,finsummary_74079.pdf (415.79 KB),1.0,282920.0,HIMALAY CONSTRUCTION,INR,"2,903,220",10-Nov-2025,"INR 2,903,220",365.0,Md. Moy Hussain,10-Nov-2025 01:09 PM,NIT09_WO.pdf (557.00 KB),Award of Contract,Finance,The financial Bid has opened.,Md. Moy Hussain,04-Nov-2025 02:03 PM,,BOQ Comparative Chart,AOC,1.0,Fee/PreQual/Technical,.pdf,Technical qualification document,16-Aug-2025 10:00 AM,09-Oct-2025 02:00 PM,16-Aug-2025 10:00 AM,08-Oct-2025 04:00 PM,NA ,NA ,16-Aug-2025 10:00 AM,08-Oct-2025 04:00 PM,31-Oct-2025 11:00 AM,582.0,Nil,Nil,No,1.0,Extension Corrigendum 2,Date,,Shifting of distribution system and installation of FHTC damage due to widening of PWD road at Niz Garubandha PWSS under SOPD-G for the year 2025-26,Shifting of distribution system and installation of FHTC damage due to widening of PWD road at Niz Garubandha PWSS under SOPD-G for the year 2025-26,Please refer Tender documents. ,NA ,"29,07,800",Civil Works - Water Works,NA ,Tender,90.0,365.0,"Dhekiajuli, Assam",784110.0,Tezpur ,"O/o the Superintending Engineer (PHE), Tezpur Circle, Tezpur  ",22-Aug-2025 11:00 AM ,"O/o the Superintending Engineer (PHE), Tezpur",No ,No,1.0,SBI Bank,"58,156",Yes,percentage,2.0%,Nil,Nil,Superintending Engineer (PHE),"O/o the Superintending Engineer (PHE), Tezpur Circle, Tezpur",Public Health Engineering Department||Chief Engineer PHE(P)-Assam-PHED||North Assam Zone-Tezpur-PHED||Tezpur Circle-Tezpur-PHED,SEPH/TEZ/TC-196/2025-26/489-95 Dated 13/08/2025,2025_PHED_46482_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,AOC
,,,,,,,2.0,283811.0,M/S Tauhid Infra Developers Private Limited,08-Oct-2025 01:29 PM,Rejected-Finance,Financially disqualified,04-Nov-2025 04:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,.pdf,Bid document downloaded from portal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,3.0,283809.0,TAUSIF CONSTRUCTION PVT. LTD.,08-Oct-2025 01:00 PM,Rejected-Technical,Technically disqualified,29-Oct-2025 03:56 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,.pdf,Financial Bid Form,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
