Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :.1,AOC document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,BOQ Comparative Chart :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
11-Jul-2025 05:00 PM,02-Aug-2025 02:00 PM,11-Jul-2025 05:00 PM,01-Aug-2025 12:00 PM,11-Jul-2025 05:00 PM ,18-Jul-2025 05:00 PM ,11-Jul-2025 05:00 PM,01-Aug-2025 12:00 PM,18-Sep-2025 03:00 PM,Assam Electricity Grid Corporation Ltd||CGM (T and T),AEGCL/Tech-342/OnM/Nathkuchi,2025_AEGCL_45520_1,Yes,Open Tender,Turn-key,Works,2.0,No,No,Online,No,No,No,"CGM (OnM), LAR","Bijulee BHawan, Paltan Bazar",1.0,Corrigendum-I,Technical Bid,,1.0,SBI Bank,"Turnkey Construction of one no. of 33kV Feeder Bay including Civil Works at 132 KV Nathkuchi GSS, AEGCL for providing power to Pepsico","Turnkey Construction of one no. of 33kV Feeder Bay including Civil Works at 132 KV Nathkuchi GSS, AEGCL for providing power to Pepsico",Please refer Tender documents. ,NA ,"1,56,27,250",Electrical Works,NA ,Tender,180.0,365.0,Nathkuchi GSS,781371.0,NA ,NA ,NA ,"Bijulee BHawan, Paltan Bazar",No ,No,"3,13,000",Yes,fixed,,Nil,Nil,"1,000",Nil,Nil,No,1.0,Fee/PreQual/Technical,.rar,Techno-Commercial,AOC,"CGM (OnM), LAR",Internal,,PRIYABRATA DEB,29-Nov-2025 04:45 PM,finsummary_72131.pdf (9491.03 KB),29-Nov-2025,"INR 12,501,802.64",365.0,PRIYABRATA DEB,29-Nov-2025 04:48 PM,Contract_Pepsico.pdf (9491.00 KB),Finance,Financial bid opened on 18.09.2025,Sumi Phukan,18-Sep-2025 03:28 PM,,BOQ Comparative Chart,Technical,Technical bid opened on 07.08.2025,PRIYABRATA DEB,07-Aug-2025 01:13 PM,,1.0,273048.0,Everlite Engineering Industries,31-Jul-2025 12:52 PM,Rejected-Finance,L2 Bidder,29-Nov-2025 04:45 PM,Assam Electricity Grid Corporation Ltd||CGM (T and T),2025_AEGCL_45520_1,AEGCL/Tech-342/OnM/Nathkuchi,"Turnkey Construction of one no. of 33kV Feeder Bay including Civil Works at 132 KV Nathkuchi GSS, AEGCL for providing power to Pepsico",1.0,274251.0,P & S CONSTRUCTION,INR,"12,501,803",CGM(OnM)LAR,Internal,,PRIYABRATA DEB,18-Sep-2025 01:28 PM,18-Sep-2025 03:00 PM,techsummary_72131.pdf (175.78 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.rar,Financial,AOC,,,,,,,,,,,,,,,,,,,,,,,,2.0,274258.0,HARSH JYOTI BAISHYA,31-Jul-2025 08:18 PM,Rejected-Finance,L3 Bidder,29-Nov-2025 04:45 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.rar,MA,AOC,,,,,,,,,,,,,,,,,,,,,,,,3.0,274251.0,P & S CONSTRUCTION,01-Aug-2025 11:24 AM,Accepted-AOC,L1 Bidder,29-Nov-2025 04:48 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.rar,TTR and GTP,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.rar,Experience,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
