Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
Public Works Building and NH Department||Chief Engineer-Building - PWBNH||Lakhimpur Circle - PWBNH||Dhemaji District Territorial Building Division,2025_PWBNH_48082_1,DDTBDD/CS/1/2025-26/1456,Repairing Painting of RCC G plus 2 MCH Building at Dhemaji Civil Hospital,1.0,285600.0,Kushal Konch,INR,"3,880,220.25","Akhtar Ali, EE, DDTBDD",Internal,"Uttam Doley AE, Manoj Saikia AO",Ankur Biswakarma,12-Nov-2025 11:51 AM,12-Nov-2025 12:00 PM,techsummary_76536.pdf (1376.51 KB),"Akhtar Ali, EE, DDTBDD",Internal,"Uttam Doley AEE TC, Manoj Saikia AO, Roktim Gogoi AEE",Ankur Biswakarma,19-Nov-2025 02:53 PM,finsummary_76536.pdf (249.67 KB),21-Nov-2025,"INR 3,559,269.24",90.0,Ankur Biswakarma,23-Nov-2025 10:09 AM,FWOkkk.pdf (763.00 KB),1.0,285605.0,Biswa Bikash Boruah,07-Nov-2025 10:18 AM,Rejected-AOC,L2 Bidder,23-Nov-2025 10:09 AM,Technical,3 nos of bids are admitted,Ankur Biswakarma,12-Nov-2025 11:45 AM,technical_76536.pdf,Finance,3 nos of bids admitted,Ankur Biswakarma,19-Nov-2025 02:47 PM,finance_76536.pdf,BOQ Comparative Chart,AOC,1.0,Fee/PreQual/Technical,.pdf,Technical Profile Documents,Public Works Building and NH Department||Chief Engineer-Building - PWBNH||Lakhimpur Circle - PWBNH||Dhemaji District Territorial Building Division,DDTBDD/CS/1/2025-26/1456,2025_PWBNH_48082_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,16-Oct-2025 03:00 PM,07-Nov-2025 03:00 PM,16-Oct-2025 03:00 PM,07-Nov-2025 11:00 AM,NA ,NA ,16-Oct-2025 03:00 PM,07-Nov-2025 11:00 AM,12-Nov-2025 12:00 PM,"71,185",Yes,percentage,2.0%,Nil,Nil,1.0,SBI Bank,Repairing Painting of RCC G plus 2 MCH Building at Dhemaji Civil Hospital,Repairing Painting of RCC G plus 2 MCH Building at Dhemaji Civil Hospital,Please refer Tender documents. ,NA ,"35,59,269",Civil Works - Building,NA ,Tender,180.0,NA ,Kuaphala,787057.0,NA ,NA ,NA ,Oo EE PW B and NH D DDTBDD,No ,No,Executive Engineer PW B and NH D DDTBDD,Oo EE PW B and NH D DDTBDD,720.0,Nil,Nil,Yes,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,285600.0,Kushal Konch,07-Nov-2025 10:08 AM,Accepted-AOC,L1 Bidder,23-Nov-2025 10:09 AM,,,,,,,,,,,,AOC,,,.pdf,SBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,285476.0,Mr. Turanjit Boruah,07-Nov-2025 10:22 AM,Rejected-AOC,L3 Bidder,23-Nov-2025 10:09 AM,,,,,,,,,,,,AOC,,,.pdf,EMD payment receipt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2.0,Finance,.pdf,FOB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,.xls,BoQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
