Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Tender Stage
Santanu Das Executive Engineer JTRD Fancy Bazar,Internal,Binod Kumar Kakoti AEE TC Chandan Kataky AEE I Khitabuddin Ahmed AEE II Deepjyoti Medhi AE Surjya Ram Kalita JE,Deepjyoti Medhi,22-Oct-2025 02:16 PM,22-Oct-2025 04:00 PM,techsummary_76302.pdf (350.70 KB),1.0,284329.0,M/S S.B ENTERPRISE,INR,"9,353,162.58",Santanu Das Executive Engineer JTRD Fancy Bazar,Internal,Binod Kumar Kakoti AEE TC Chandan Kataky AEE I Khitabuddin Ahmed AEE II Deepjyoti Medhi AE Surjya Ram Kalita JE,Deepjyoti Medhi,28-Nov-2025 01:18 PM,finsummary_76302.pdf (350.70 KB),Technical,Technical Bid Opened,Deepjyoti Medhi,22-Oct-2025 02:04 PM,technical_76302.pdf,Finance,Financial Bid Opened,Deepjyoti Medhi,24-Oct-2025 03:02 PM,finance_76302.pdf,BOQ Comparative Chart,1.0,284329.0,M/S S.B ENTERPRISE,15-Oct-2025 06:18 PM,Accepted-AOC,Awarded,28-Nov-2025 01:26 PM,28-Nov-2025,"INR 9,353,162.58",180.0,Deepjyoti Medhi,28-Nov-2025 01:26 PM,AzaraCulvertFWO.pdf (389.00 KB),Awarded,Public Works Roads Department,2025_PWD_47887_1,CS/JTRD/SOPD-G/59/2025-26,"Construction of Proposed single Cell RCC Box Culvert 4m x 4m at Kalmoni Rivulet, Azara Part I under SOPD G for the year 2023 24",AOC,"1,87,100",Yes,fixed,,Nil,Nil,08-Oct-2025 02:00 PM,16-Oct-2025 04:00 PM,09-Oct-2025 10:00 AM,16-Oct-2025 12:00 PM,10-Oct-2025 12:00 PM ,10-Oct-2025 02:00 PM ,13-Oct-2025 02:00 PM,16-Oct-2025 12:00 PM,22-Oct-2025 04:00 PM,1.0,SBI Bank,"2,000",Nil,Nil,Yes,1.0,Fee/PreQual/Technical,.pdf,SBD,Public Works Roads Department,CS/JTRD/SOPD-G/59/2025-26,2025_PWD_47887_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,"Construction of Proposed single Cell RCC Box Culvert 4m x 4m at Kalmoni Rivulet, Azara Part I under SOPD G for the year 2023 24","Construction of Proposed single Cell RCC Box Culvert 4m x 4m at Kalmoni Rivulet, Azara Part I under SOPD G for the year 2023 24",Please refer Tender documents. ,NA ,"93,53,166",Civil Works – Roads,NA ,Tender,180.0,180.0,Azara,781017.0,Executive Engineer PWD JTRD Fancy Bazar ,Executive Engineer PWD JTRD Fancy Bazar ,13-Oct-2025 12:00 PM ,Executive Engineer PWD JTRD Fancy Bazar,No ,No,Executive Engineer PWD JTRD Fancy Bazar,Executive Engineer PWD JTRD Fancy Bazar,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,284394.0,SAURABH TALUKDAR,15-Oct-2025 07:12 PM,Rejected-AOC,Not Awarded,28-Nov-2025 01:26 PM,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,.pdf,FOB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
