Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Tender Stage,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Tender Stage
"Chief Engineer (EAP), PWRD",Internal,,Hena Chandini,22-May-2025 03:42 PM,23-May-2025 02:00 PM,techsummary_67156.pdf (438.60 KB),Public Works Roads Department-Externally Aided Project||Public Works Road Department- World Bank Funded Tenders||Assam State Bridge Infrastructure Program,2024_PWRDW_41734_7,CEEAPARRBP02TENDERS2024/33,Construction of Bridge in Bongaigaon district i.Br. No. 1/1 on Sonaikhola to Kawadi Road,1.0,255911.0,Suniti Construction Private Limited,INR,"53,599,626",Finance,Financial Bids Opened,Hena Chandini,23-May-2025 04:24 PM,,BOQ Comparative Chart,1.0,255548.0,Sri Uday Baishya,24-Jan-2025 12:05 PM,Accepted-AOC,L1 Bidder,21-Nov-2025 04:59 PM,Technical,Technical Bids have been oened,Hena Chandini,30-Jan-2025 02:33 PM,,"Chief Engineer, EAP, PWRD",Internal,,Dibyajyoti Nath,21-Nov-2025 04:51 PM,finsummary_67156.pdf (451.65 KB),21-Nov-2025,"INR 52,911,180",900.0,Dibyajyoti Nath,21-Nov-2025 04:59 PM,WO04.pdf (358.00 KB),AOC,1.0,Fee/PreQual/Technical,.pdf,Standard Bidding Document,27-Dec-2024 06:55 PM,24-Jan-2025 02:30 PM,27-Dec-2024 06:55 PM,24-Jan-2025 02:00 PM,27-Dec-2024 06:55 PM ,08-Jan-2025 11:30 AM ,27-Dec-2024 06:55 PM,24-Jan-2025 02:00 PM,23-May-2025 02:00 PM,"Chief Engineer, EAP, PWRD, Assam","O/o the Chief Engineer, EAP, PWRD, Assam, Fatasil Ambari, Guwahati-25","10,80,000",Yes,fixed,,Nil,Nil,Construction of Bridge in Bongaigaon district i.Br. No. 1/1 on Sonaikhola to Kawadi Road,CE/EAP/ARRBP/OCB/Bridge-1/Bongaigaon/04 Construction of Bridge in Bongaigaon district i.Br. No. 1/1 on Sonaikhola to Kawadi Road,Please refer Tender documents. ,NA ,"5,39,91,000",Civil Works,NA ,Tender,90.0,900.0,Bongaigaon,783380.0,"O/o the Chief Engineer, EAP, PWRD, Assam, Fatasil  ","O/o the Chief Engineer, EAP, PWRD, Assam, Fatasil Ambari, Guwahati-25 ",08-Jan-2025 11:00 AM ,"O/o the Chief Engineer, EAP, PWRD, Assam, Fatasil",No ,No,"5,000",Nil,Nil,No,Public Works Roads Department-Externally Aided Project||Public Works Road Department- World Bank Funded Tenders||Assam State Bridge Infrastructure Program,CEEAPARRBP02TENDERS2024/33,2024_PWRDW_41734_7,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,SBI Bank,AOC
,,,,,,,,,,,2.0,255548.0,Sri Uday Baishya,INR,"52,911,180",,,,,,,2.0,255911.0,Suniti Construction Private Limited,24-Jan-2025 01:01 PM,Accepted-AOC,L2 Bidder,21-Nov-2025 04:59 PM,,,,,,,,,,,,,,,,,,AOC,,,.pdf,Technical Qualification Details,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,.pdf,Letter of Technical Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,.pdf,ESMP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,.pdf,EMD details,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2.0,Finance,.xls,BoQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,.pdf,Letter of Financial Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
