S.No,Corrigendum Title,Corrigendum Type,View,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No.1,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage
1.0,Extension Notice,Date,,Public Works Building and NH Department||Chief Engineer-Building - PWBNH,"CE/TB-VI/RIDF-XXX/1/2024/17 Dated Guwahati the 17th March, 2025",2025_PWBNH_44092_7,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,"14,500",Nil,Nil,No,"Construction of 126 Secondary Schools in 35 Districts of Assam under RIDF-XXX (2024-25) for (i) Rani High School, Rani under South Kamrup TBD (Gr-17)","Construction of 126 Secondary Schools in 35 Districts of Assam under RIDF-XXX (2024-25) for (i) Rani High School, Rani under South Kamrup TBD (Gr-17)",Please refer Tender documents. ,NA ,"7,21,85,000",Civil Works - Building,NA ,Tender,180.0,730.0,RANI,781129.0,"O/O The CE, PWD(Bldg), Assam, Chandmari, Ghy-3 ","O/O The CE, PWD(Bldg), Assam, Chandmari, Ghy-3 ",21-Apr-2025 11:30 AM ,"O/O The CE, PWD(Bldg), Assam, Chandmari, Ghy-3",No ,No,1.0,Fee/PreQual/Technical,.pdf,BID COST_BID SECURITY,"14,43,700",Yes,percentage,2.0%,Nil,Nil,1.0,SBI Bank,17-Apr-2025 05:00 PM,15-May-2025 03:00 PM,18-Apr-2025 11:00 AM,15-May-2025 02:00 PM,NA ,NA ,18-Apr-2025 11:30 AM,15-May-2025 02:00 PM,22-Jul-2025 06:10 PM,"CE, PWD(Bldg), H and E, Assam, Chandmari, Ghy-3","O/O The CE, PWD(Bldg), Assam, Chandmari, Ghy-3",AOC,Technical,Summary,Chandana Basumatary,15-May-2025 05:11 PM,technical_70330.pdf,1,267699,ANIL DAS CONSTRUCTION PVT LTD,14-May-2025 08:49 PM,Accepted-AOC,Work Order Issued,15-Nov-2025 05:01 PM,Finance,Summary,ABIDUR RAHMAN,22-Jul-2025 06:54 PM,finance_70330.pdf,BOQ Comparative Chart,CE PWD(Bldg),Internal,,ABIDUR RAHMAN,15-Nov-2025 04:59 PM,finsummary_70330.pdf (869.50 KB),15-Nov-2025,"INR 67,492,975",730.0,ABIDUR RAHMAN,15-Nov-2025 05:01 PM,WOGR17.pdf (870.00 KB),CE PWD(Bldg),Internal,,Chandana Basumatary,22-Jul-2025 06:05 PM,22-Jul-2025 06:10 PM,techsummary_70330.pdf (1089.63 KB),1.0,267699.0,ANIL DAS CONSTRUCTION PVT LTD,INR,"67,492,975",Public Works Building and NH Department||Chief Engineer-Building - PWBNH,2025_PWBNH_44092_7,"CE/TB-VI/RIDF-XXX/1/2024/17 Dated Guwahati the 17th March, 2025","Construction of 126 Secondary Schools in 35 Districts of Assam under RIDF-XXX (2024-25) for (i) Rani High School, Rani under South Kamrup TBD (Gr-17)",AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,BIDDING DOCUMENT,,,,,,,,,,,,,,,,,,,,AOC,,,,,,2,267720,Biren Deka,15-May-2025 01:51 PM,Rejected-Technical,Non-Responsive,22-Jul-2025 06:05 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,TECHNICAL QUALIFICATIONS,,,,,,,,,,,,,,,,,,,,AOC,,,,,,3,267861,HTE INFRA LLP,15-May-2025 07:12 AM,Rejected-AOC,L3,15-Nov-2025 05:01 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,AOC,,,,,,4,267607,Kamal Kumar Modi,15-May-2025 11:17 AM,Rejected-Technical,Non-Responsive,22-Jul-2025 06:05 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,APPENDIX-IB,,,,,,,,,,,,,,,,,,,,AOC,,,,,,5,267842,OM CONSTRUCTION,13-May-2025 10:39 AM,Rejected-Technical,Non-Responsive,22-Jul-2025 06:05 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,6,267848,OM CONSTRUCTIONS SHAMBHAVI PRIVATE LIMITED,15-May-2025 09:42 AM,Rejected-AOC,L2,15-Nov-2025 05:01 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,7,267834,SHREE GAUTAM CONSTRUCTION CO. LTD.,15-May-2025 11:14 AM,Rejected-AOC,L4,15-Nov-2025 05:01 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
