Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage
Department of Fisheries||Directorate of Fisheries Assam||DDF NAZ Tezpur||DFDO Morigaon,AFM598/PMMSY Tender/2022-23/428,2025_FD_47675_1,Yes,Open Tender,Supply,Goods,2.0,No,No,Online,No,No,No,AFM598/PMMSY Tender/2022-23/428,"Procurement of Inputs for Fresh Water Aquaculture including Composite Fish Culture, Inputs for Integrated Fish Farming (Paddy cum Fish Farming) etc. in the following groups under PMMSY 2022-23 scheme.",Please refer Tender documents. ,NA ,"48,17,600",Miscellaneous Goods,NA ,Tender,180.0,90.0,DFDO Morigaon,782105.0,NA ,NA ,NA ,DFDO Morigaon,No ,No,1.0,SBI Bank,"DFDO, Morigaon","DFDO, Morigaon",25-Sep-2025 10:00 AM,13-Oct-2025 02:30 PM,27-Sep-2025 10:00 AM,13-Oct-2025 01:00 PM,NA ,NA ,03-Oct-2025 10:00 AM,13-Oct-2025 01:00 PM,29-Oct-2025 04:00 PM,1.0,Fee/PreQual/Technical,.pdf,NIB,"96,352",Yes,fixed,,Nil,Nil,970.0,Nil,Nil,Yes,AOC,Department of Fisheries||Directorate of Fisheries Assam||DDF NAZ Tezpur||DFDO Morigaon,2025_FD_47675_1,AFM598/PMMSY Tender/2022-23/428,AFM598/PMMSY Tender/2022-23/428,1.0,284162.0,SUMA FISH SEED CENTRE,INR,"4,335,840","ADC, Fishery",Internal,As per minutes,Bhaskar Jyoti Nath,27-Oct-2025 06:52 PM,29-Oct-2025 04:00 PM,techsummary_76049.pdf (1691.84 KB),Technical,AS per Minutes,Bhaskar Jyoti Nath,27-Oct-2025 06:34 PM,,14-Nov-2025,"INR 4,335,840",90.0,Bhaskar Jyoti Nath,14-Nov-2025 01:41 PM,AOC.pdf (329.00 KB),As per minutes,"ADC, Fishery",Internal,As per minutes,Bhaskar Jyoti Nath,11-Nov-2025 11:41 AM,finsummary_76049.pdf (881.37 KB),1,284172,Mogit Farocky,13-Oct-2025 11:40 AM,Rejected-Technical,Technically not qualified,27-Oct-2025 06:52 PM,Finance,As per BOQ and BID,Anup Jyoti Hazarika,29-Oct-2025 05:29 PM,,BOQ Comparative Chart,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,284052,M/S BALAJI TRADERS,13-Oct-2025 11:30 AM,Rejected-Technical,Technically not qualified,27-Oct-2025 06:52 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,284169,MS MODERN KRISHI BHANDAR,13-Oct-2025 01:48 AM,Rejected-Technical,Technically not qualified,27-Oct-2025 06:52 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,284010,Ridhi Sidhi Enterprises,13-Oct-2025 12:12 PM,Rejected-Technical,Technically not qualified,27-Oct-2025 06:52 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,284162,SUMA FISH SEED CENTRE,12-Oct-2025 07:59 PM,Accepted-AOC,Financial bid accepted,14-Nov-2025 01:41 PM,,,,,,,AOC
