EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
"69,999",Yes,percentage,2.0%,Nil,Nil,1.0,SBI Bank,700.0,Nil,Nil,No,Public Works Building and NH Department||Chief Engineer-Building - PWBNH||SE-Jorhat Circle - PWBNH||EE-Jorhat Building Division - PWBNH,IX/JDTBD/DEOC/ DDMA/JRT/292/2025/2073-A,2025_PWBNH_47782_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Technical Qualification Document,"Construction of District Emergency Operation Centre(DEOC) Building at Charaideo, Jorhat, Karbi Anglong, Dima Hasao, Bajali, West Karbi Anglong and Udalguri District (at JorhatDistrict)(Ground Floor with G plus 1 provision)","Construction of District Emergency Operation Centre(DEOC) Building at Charaideo, Jorhat, Karbi Anglong, Dima Hasao, Bajali, West Karbi Anglong and Udalguri District (at JorhatDistrict)(Ground Floor with G plus 1 provision)",Please refer Tender documents. ,NA ,"34,99,949",Civil Works - Building,NA ,Tender,180.0,NA ,JORHAT,785001.0,O/O EE PWD JDTBD ,O/O EE PW (B AND H)D JDTBD ,08-Oct-2025 11:00 AM ,O/O EE PWD JDTBD,No ,No,EE PWD JDTBD,O/O EE PWD JDTBD,03-Oct-2025 11:00 AM,24-Oct-2025 04:00 PM,03-Oct-2025 11:00 AM,24-Oct-2025 03:00 PM,NA ,NA ,03-Oct-2025 11:00 AM,24-Oct-2025 03:00 PM,03-Nov-2025 10:00 AM,AOC,Pranjal Puzari EE PWD JDTBD,Internal,,Aparajita Bora,01-Nov-2025 07:30 PM,03-Nov-2025 10:00 AM,techsummary_76173.pdf (3487.97 KB),Public Works Building and NH Department||Chief Engineer-Building - PWBNH||SE-Jorhat Circle - PWBNH||EE-Jorhat Building Division - PWBNH,2025_PWBNH_47782_1,IX/JDTBD/DEOC/ DDMA/JRT/292/2025/2073-A,"Construction of District Emergency Operation Centre(DEOC) Building at Charaideo, Jorhat, Karbi Anglong, Dima Hasao, Bajali, West Karbi Anglong and Udalguri District (at JorhatDistrict)(Ground Floor with G plus 1 provision)",1.0,284713.0,RANJIT DUTTA,INR,"3,499,949",Finance,Fin sammary,Aparajita Bora,04-Nov-2025 05:19 PM,finance_76173.pdf,BOQ Comparative Chart,Technical,Tech Summary,Aparajita Bora,01-Nov-2025 07:26 PM,technical_76173.pdf,1,284758,Arpan Sharma,24-Oct-2025 01:56 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,01-Nov-2025 07:26 PM,Pranjal Puzari EE PWD JDTBD,Internal,,Aparajita Bora,04-Nov-2025 05:25 PM,finsummary_76173.pdf (301.21 KB),20-Nov-2025,"INR 3,499,949",150.0,Aparajita Bora,29-Nov-2025 01:40 PM,FWO.pdf (1129.00 KB),Formal Work Order,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,SBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,284607,BIRAL KISHORE CHETIA,23-Oct-2025 12:59 AM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,01-Nov-2025 07:26 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,284705,Gauravjyoti Bora,24-Oct-2025 11:08 AM,Rejected-AOC,L-III,29-Nov-2025 01:41 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,FOB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,284713,RANJIT DUTTA,24-Oct-2025 11:21 AM,Accepted-AOC,L-I,29-Nov-2025 01:41 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,284707,SRI KESHAB CH BORA,24-Oct-2025 09:48 AM,Rejected-AOC,L-II,29-Nov-2025 01:41 PM,,,,,,,,,,,,,,AOC
