S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Tender Stage,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,S.No.1,Corrigendum Title,Corrigendum Type,View,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Tender Stage
1.0,268308.0,Tribeni Constructions Limited,INR,"148,701,125",Public Works Building and NH Department||Chief Engineer-Building - PWBNH,2025_PWBNH_44092_15,"CE/TB-VI/RIDF-XXX/1/2024/17 Dated Guwahati the 17th March, 2025","Construction of 126 Secondary Schools in 35 Districts of Assam under RIDF-XXX (2024-25) for (i) Katahguri A.U. H.S. , Nagaon (ii) Geruati High School, Nagaon, Assam (Gr-34)",Technical,Summary,Chandana Basumatary,15-May-2025 05:47 PM,technical_70344.pdf,CE PWD(Bldg),Internal,,ABIDUR RAHMAN,14-Nov-2025 06:52 PM,finsummary_70344.pdf (1243.54 KB),CE PWD(Bldg),Internal,,Chandana Basumatary,26-Jul-2025 04:58 PM,26-Jul-2025 05:00 PM,techsummary_70344.pdf (651.75 KB),Finance,Summary,ABIDUR RAHMAN,26-Jul-2025 05:21 PM,finance_70344.pdf,BOQ Comparative Chart,1.0,268157.0,GANPATI CONSTRUCTION COMPANY,15-May-2025 10:56 AM,Rejected-AOC,L2,14-Nov-2025 06:55 PM,14-Nov-2025,"INR 148,701,125",730.0,ABIDUR RAHMAN,14-Nov-2025 06:55 PM,WOGR34.pdf (1244.00 KB),AOC,1.0,SBI Bank,Public Works Building and NH Department||Chief Engineer-Building - PWBNH,"CE/TB-VI/RIDF-XXX/1/2024/17 Dated Guwahati the 17th March, 2025",2025_PWBNH_44092_15,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,19-Apr-2025 09:00 AM,15-May-2025 03:00 PM,19-Apr-2025 09:00 AM,15-May-2025 02:00 PM,NA ,NA ,19-Apr-2025 09:00 AM,15-May-2025 02:00 PM,26-Jul-2025 05:00 PM,"Construction of 126 Secondary Schools in 35 Districts of Assam under RIDF-XXX (2024-25) for (i) Katahguri A.U. H.S. , Nagaon (ii) Geruati High School, Nagaon, Assam (Gr-34)","Construction of 126 Secondary Schools in 35 Districts of Assam under RIDF-XXX (2024-25) for (i) Katahguri A.U. H.S. , Nagaon (ii) Geruati High School, Nagaon, Assam (Gr-34)",Please refer Tender documents. ,NA ,"14,43,70,000",Civil Works - Building,NA ,Tender,180.0,730.0,Nagaon,782001.0,"O/O The CE, PWD(Bldg), Assam, Chandmari, Ghy-3 ","O/O The CE, PWD(Bldg), Assam, Chandmari, Ghy-3 ",21-Apr-2025 11:30 AM ,"O/O The CE, PWD(Bldg), Assam, Chandmari, Ghy-3",No ,No,"29,000",Nil,Nil,No,"CE, PWD(Bldg), H and E, Assam, Chandmari, Ghy-3","O/O The CE, PWD(Bldg), Assam, Chandmari, Ghy-3",1.0,Extension Notice,Date,,"28,87,400",Yes,percentage,2.0%,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,BID COST_BID SECURITY,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,268344.0,GLOBAL ENTERPRISE,14-May-2025 07:58 PM,Rejected-Technical,Non-Responsive,26-Jul-2025 04:58 PM,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,BIDDING DOCUMENT,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,268308.0,Tribeni Constructions Limited,14-May-2025 05:44 PM,Accepted-AOC,Work Order Issued,14-Nov-2025 06:55 PM,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,TECHNICAL QUALIFICATIONS,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,APPENDIX-IB,AOC
