Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No.1,Corrigendum Title,Corrigendum Type,View,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage
12-Aug-2025 02:15 PM,16-Sep-2025 01:00 PM,12-Aug-2025 02:30 PM,15-Sep-2025 11:00 AM,NA ,NA ,12-Aug-2025 03:00 PM,15-Sep-2025 11:00 AM,21-Oct-2025 02:00 PM,1.0,SBI Bank,1.0,Fee/PreQual/Technical,.pdf,TENDER DOC,Procurement of Inputs,Procurement of Inputs (Fish Feed and Fish Seed) Under PMMSY for the year 2022-23.,Please refer Tender documents. ,NA ,"20,80,000",Crop Products,NA ,Tender,180.0,NA ,BARPETA,781301.0,NA ,NA ,NA ,"O/o DFDO, Barpeta",No ,No,Department of Fisheries||Directorate of Fisheries Assam||DDF LAZ Howly||DFDO Barpeta,NO.AFB.725/PMMSY/2024-25/267,2025_FD_46318_1,Yes,Open Tender,Supply,Goods,2.0,No,No,Online,No,No,No,"DFDO, BARPETA","KALAYAHATI, SUNDARDIA, NEAR DTO OFFICE, BARPETA, 781301, ASSAM.",500.0,Nil,Nil,No,1.0,Date Extension Corrigendum,Date,,"41,600",Yes,percentage,2.0%,Nil,Nil,AOC,Department of Fisheries||Directorate of Fisheries Assam||DDF LAZ Howly||DFDO Barpeta,2025_FD_46318_1,NO.AFB.725/PMMSY/2024-25/267,Procurement of Inputs,1.0,281842.0,BHAVISHYA ASSAM FEEDS,INR,"1,347,652.21","ADC (FISHERY), BARPETA",External,"1. FAO, BARPETA 2. DVO, BARPETA 3. SDFDO, BARPETA 4. SR. ASSTT., O/o DFDO, BARPETA",Namrata Gohain,21-Oct-2025 01:09 PM,21-Oct-2025 02:00 PM,techsummary_73889.pdf (671.09 KB),Technical,"For the year 2022-23, against the Procurement of Inputs (Fish Feed and Fish Seed), a total of 6 (six) tender applications were received in online as well as in hardcopies. Copy of Minutes of Meeting attached herewith.",Namrata Gohain,21-Oct-2025 12:09 PM,technical_73889.pdf,13-Nov-2025,"INR 2,080,000",120.0,Minakshi Das,13-Nov-2025 04:02 PM,AOC_2022_23.pdf (1006.00 KB),Award of Contract to L1 Bidder/Supplier.,"ADC (FISHERY), BARPETA",External,"1. FAO, Barpeta 2. DVO, Barpeta 3. SDFDO, Barpeta 4. Sr. Asstt., O/o DFDO, Barpeta.",Minakshi Das,13-Nov-2025 03:14 PM,finsummary_73889.pdf (414.16 KB),1,281842,BHAVISHYA ASSAM FEEDS,15-Sep-2025 12:14 AM,Accepted-AOC,L1 Bidder/Supplier for Supply of Formulated Fish Feed under PMMSY for the year 2022-23.,13-Nov-2025 04:07 PM,Finance,As per tender evaluation done earlier following bids are opened during Financial Bid Evaluation - 1. Heera Nutritech Private Limited 2. PREMIER AGRO BIO-TECH 3. MUNIN DAS 4. M/S BALAJI TRADERS 5. BHAVISHYA ASSAM FEEDS,Minakshi Das,13-Nov-2025 02:41 PM,,BOQ Comparative Chart,AOC
,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,BoQ Corrigendum,Other,,,,,,,,AOC,,,,,2.0,279808.0,MUNIN DAS,INR,"320,000",,,,,,,,,,,,,,,,,,,,,,,,,,2,277677,Heera Nutritech Private Limited,05-Sep-2025 08:17 PM,Rejected-Finance,L3 for Supply of Formulated Fish Feed Only.,13-Nov-2025 03:14 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,280065,JEKAB MARTIN NATH,06-Sep-2025 04:29 PM,Rejected-Technical,Rejected for both component. Copy of Minutes of Meeting attached.,21-Oct-2025 01:09 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,279957,M/S BALAJI TRADERS,14-Sep-2025 09:39 PM,Rejected-Finance,L4 for Supply of Formulated Fish Feed Only.,13-Nov-2025 03:14 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,279808,MUNIN DAS,05-Sep-2025 12:50 PM,Accepted-AOC,L1 Bidder/Supplier for Supply of Fish Seed under PMMSY for the year 2022-23.,13-Nov-2025 04:07 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,278352,PREMIER AGRO BIO-TECH,27-Aug-2025 02:27 PM,Rejected-Finance,L2 for Supply of Formulated Fish Feed and Fish Seed.,13-Nov-2025 03:14 PM,,,,,,,AOC
