S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :,Updated On :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,S.No.1,Revocation Title,Revocation Description,Published Date,Document Name,Document Size(in KB),Revocated To,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No.2,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,S.No.1,Corrigendum Title,Corrigendum Type,View,Tender Stage
1.0,267832.0,ICB INFRATECH,INR,"75,075,287",Technical,Summary,ABIDUR RAHMAN,26-Jul-2025 02:33 PM,technical_70343.pdf,Public Works Building and NH Department||Chief Engineer-Building - PWBNH,2025_PWBNH_44092_14,"CE/TB-VI/RIDF-XXX/1/2024/17 Dated Guwahati the 17th March, 2025","Construction of 126 Secondary Schools in 35 Districts of Assam under RIDF-XXX (2024-25) for (i) Kuwaritol Higher Secondary School, Kaliabar under Kaliabar, Barhampur TBD (Gr-33)",CE PWD(Bldg),Internal,,ABIDUR RAHMAN,15-Nov-2025 04:42 PM,finsummary_70343.pdf (928.54 KB),1.0,Corrigendum,Corrigendum,26-Jul-2025 02:22 PM,Corrigendum33.pdf ,156.2,Technical Opening,CE PWD(Bldg),Internal,,ABIDUR RAHMAN,26-Jul-2025 02:38 PM,26-Jul-2025 02:40 PM,techsummary_70343.pdf (1043.43 KB),Finance,Summary,Chandana Basumatary,26-Jul-2025 02:52 PM,finance_70343.pdf,BOQ Comparative Chart,1,268239,AJ Enterprise,13-May-2025 07:34 PM,Rejected-Technical,Non-Responsive,26-Jul-2025 02:38 PM,15-Nov-2025,"INR 75,075,287",730.0,ABIDUR RAHMAN,15-Nov-2025 04:46 PM,WOGR33.pdf (929.00 KB),AOC,19-Apr-2025 09:00 AM,15-May-2025 03:00 PM,19-Apr-2025 09:00 AM,15-May-2025 02:00 PM,NA ,NA ,19-Apr-2025 09:00 AM,15-May-2025 02:00 PM,26-Jul-2025 02:40 PM,1.0,Fee/PreQual/Technical,.pdf,BID COST_BID SECURITY,"14,43,700",Yes,percentage,2.0%,Nil,Nil,Public Works Building and NH Department||Chief Engineer-Building - PWBNH,"CE/TB-VI/RIDF-XXX/1/2024/17 Dated Guwahati the 17th March, 2025",2025_PWBNH_44092_14,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,"CE, PWD(Bldg), H and E, Assam, Chandmari, Ghy-3","O/O The CE, PWD(Bldg), Assam, Chandmari, Ghy-3","14,500",Nil,Nil,No,"Construction of 126 Secondary Schools in 35 Districts of Assam under RIDF-XXX (2024-25) for (i) Kuwaritol Higher Secondary School, Kaliabar under Kaliabar, Barhampur TBD (Gr-33)","Construction of 126 Secondary Schools in 35 Districts of Assam under RIDF-XXX (2024-25) for (i) Kuwaritol Higher Secondary School, Kaliabar under Kaliabar, Barhampur TBD (Gr-33)",Please refer Tender documents. ,NA ,"7,21,85,000",Civil Works - Building,NA ,Tender,180.0,730.0,Kaliabar,782120.0,"O/O The CE, PWD(Bldg), Assam, Chandmari, Ghy-3 ","O/O The CE, PWD(Bldg), Assam, Chandmari, Ghy-3 ",21-Apr-2025 11:30 AM ,"O/O The CE, PWD(Bldg), Assam, Chandmari, Ghy-3",No ,No,1.0,SBI Bank,1.0,Extension Notice,Date,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,267870,GLOBAL ENTERPRISE,13-May-2025 06:19 PM,Rejected-Technical,Non-Responsive,26-Jul-2025 02:38 PM,,,,,,,AOC,,,,,,,,,,,,.pdf,BIDDING DOCUMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,267835,GUPTA HARDWARE PRIVATE LIMITED,15-May-2025 09:15 AM,Rejected-AOC,L2,15-Nov-2025 04:46 PM,,,,,,,AOC,,,,,,,,,,,,.pdf,TECHNICAL QUALIFICATIONS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,267832,ICB INFRATECH,14-May-2025 11:37 PM,Accepted-AOC,Work Order Issued,15-Nov-2025 04:46 PM,,,,,,,AOC,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,267762,M/S RAJSHEKHAR CONSTRUCTIONS PVT LTD,14-May-2025 08:34 PM,Rejected-Technical,Non-Responsive,26-Jul-2025 02:38 PM,,,,,,,AOC,,,,,,,,,,,,.pdf,APPENDIX-IB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,267787,M/s R.D.Constructions,14-May-2025 01:03 PM,Rejected-Technical,Non-Responsive,26-Jul-2025 02:38 PM,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,268349,VERSHA TECHNOTRADE PVT LTD,15-May-2025 12:21 PM,Not Admitted-Fee/PreQual/Technical,Others-Hard Copy Not Submitted,26-Jul-2025 02:33 PM,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
