Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,SBD,08-Jul-2024 10:30 AM,30-Jul-2024 02:30 PM,08-Jul-2024 10:30 AM,29-Jul-2024 02:30 PM,08-Jul-2024 10:30 AM ,29-Jul-2024 02:00 PM ,08-Jul-2024 10:30 AM,29-Jul-2024 02:30 PM,09-Aug-2024 12:55 PM,Director PNRD BTC Kokrajhar,Director PNRD BTC Kokrajhar,Earth filling at Nowakhat pond under 1 No. VCDC Tamulpur Dev Block in Tamulpur under 6th FC for the year 2022-23 during 2023-24.,DPRD/BTC/6th ASFC-II/Bak-2/2024/17,Refer to Bid Document ,NA ,"39,30,696",Civil Works,NA ,Tender,180.0,90.0,Tamulpur Baksa,781367.0,NA ,NA ,NA ,Director PNRD BTC Kokrajhar,No ,No,Bodoland Territorial Council||Panchayat and Rural Development-BTC,DPRD/BTC/6th ASFC-II/Bak-2/2024/17,2024_BoTC_37907_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,800.0,Nil,Nil,No,1.0,SBI Bank,"78,614",Yes,fixed,,Nil,Nil,AOC,1.0,234899.0,BISHNU DEV UZIR,18-Jul-2024 04:29 PM,Accepted-AOC,Lowest Rate Quoted among the others,19-Nov-2025 01:33 PM,Sri Bhaskar Jyoti Rajbongshi,Internal,"Director P and RD BTC Kokrajhar Sr. FA BTC, Kokrajhar, Superintendent,P and RD, BTC, Kokrajhar, Accredited Engineer, P and RD, BTC, Kokrajhar",Bhaskar Jyoti Rajbongshi,09-Aug-2024 12:53 PM,09-Aug-2024 12:55 PM,techsummary_61600.pdf (151.52 KB),1.0,234899.0,BISHNU DEV UZIR,INR,"3,929,123.24",16-Aug-2024,"INR 3,930,696",30.0,Bhaskar Jyoti Rajbongshi,19-Nov-2025 01:32 PM,Work_order_Nowkata.pdf (334.00 KB),Earth filling at Nowakhat pond under 1 No. VCDC Tamulpur Dev Block in Tamulpur under 6th FC for the year 2022-23 during 2023-24.,Finance,"The Financial Documents submitted by the Bidders SRI BISHNU DEV UZIR, SRI DHARAMSING NARZARI and SRI PINKU NARZARY are verified and found in order against the Tender ID 2024_BoTC_37907_1.",Bhaskar Jyoti Rajbongshi,12-Aug-2024 10:26 AM,finance_61600.pdf,BOQ Comparative Chart,Technical,"The Technical Documents submitted by the Bidders SRI BISHNU DEV UZIR, SRI DHARAMSING NARZARI and SRI PINKU NARZARY are verified and found in order against the Tender ID 2024_BoTC_37907_1.",Bhaskar Jyoti Rajbongshi,09-Aug-2024 11:39 AM,technical_61600.pdf,Sri Bhaskar Jyoti Rajbongshi,Internal,"Director P and RD BTC Kokrajhar Sr. FA BTC, Kokrajhar, Superintendent,P and RD, BTC, Kokrajhar, Accredited Engineer, P and RD, BTC, Kokrajhar",Bhaskar Jyoti Rajbongshi,12-Aug-2024 10:35 AM,finsummary_61600.pdf (211.84 KB),Bodoland Territorial Council||Panchayat and Rural Development-BTC,2024_BoTC_37907_1,DPRD/BTC/6th ASFC-II/Bak-2/2024/17,Earth filling at Nowakhat pond under 1 No. VCDC Tamulpur Dev Block in Tamulpur under 6th FC for the year 2022-23 during 2023-24.,AOC
,,.pdf,Technical Qualifications,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2.0,234900.0,DHARAMSING NARZARY,18-Jul-2024 04:40 PM,Rejected-AOC,Higher Rate Quoted among the others,19-Nov-2025 01:33 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,3.0,234901.0,PINKU NARZARY,18-Jul-2024 04:49 PM,Rejected-AOC,Highest Rate Quoted among the others,19-Nov-2025 01:33 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,.pdf,FOB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
