Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Tender Stage
"3,000",Nil,Nil,No,Public Works Roads Department,No. ACEH/TECH/131/2025-26/4,2025_PWD_46167_2,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,"Staff Quarter Repairing with Boundary Wall at CHC, Umrangso,Dima Hasao District,Assam under Pradhan Mantri Khanij Kshetra Kalyan Yojana (PMKKKY) for the year 2024-25.","Staff Quarter Repairing with Boundary Wall at CHC, Umrangso,Dima Hasao District,Assam under Pradhan Mantri Khanij Kshetra Kalyan Yojana (PMKKKY) for the year 2024-25.",Technical Qualification Details ,NA ,"97,09,327",Civil Works,NA ,Tender,180.0,120.0,Dima Hasao,788819.0,NA ,NA ,NA ,"O/o The Addl. CE, PWD (RNB),Hills,Assam,Haflong",No ,No,"Addl. CE, PWD (RNB),Hills,Assam,Haflong","O/o The Addl. CE, PWD (RNB),Hills,Assam,Haflong",1.0,SBI Bank,"1,94,187",Yes,percentage,2.0%,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,Bid Security,08-Aug-2025 10:00 AM,25-Aug-2025 02:00 PM,08-Aug-2025 10:00 AM,23-Aug-2025 04:00 PM,NA ,NA ,08-Aug-2025 10:00 AM,23-Aug-2025 04:00 PM,15-Oct-2025 11:00 AM,AOC,Technical,Technical Bid Opening,Mogendro Kemprai,14-Oct-2025 10:34 PM,technical_73615.pdf,SE PWD RNB Haflong Circle Haflong,Internal,,Mogendro Kemprai,26-Nov-2025 09:07 PM,finsummary_73615.pdf (771.59 KB),1.0,277927.0,Sri Dibosh Bathari,INR,"8,252,928",SE PWD RNB Haflong Circle Haflong,Internal,,Mogendro Kemprai,14-Oct-2025 10:49 PM,15-Oct-2025 11:00 AM,techsummary_73615.pdf (350.97 KB),1,278001,AMIN KARIGAPSA,22-Aug-2025 03:34 PM,Rejected-AOC,L3,26-Nov-2025 09:14 PM,Finance,Financial bid opening,Mogendro Kemprai,26-Nov-2025 08:52 PM,,BOQ Comparative Chart,Public Works Roads Department,2025_PWD_46167_2,No. ACEH/TECH/131/2025-26/4,"Staff Quarter Repairing with Boundary Wall at CHC, Umrangso,Dima Hasao District,Assam under Pradhan Mantri Khanij Kshetra Kalyan Yojana (PMKKKY) for the year 2024-25.",26-Nov-2025,"INR 9,709,327",120.0,Mogendro Kemprai,26-Nov-2025 09:13 PM,AOC_STAFF_QUARTER_REPAIRING.pdf (300.00 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Cost of Tender Document,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,2,276152,Jimburaj Jidung,21-Aug-2025 05:39 PM,Rejected-AOC,L2,26-Nov-2025 09:14 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Technical Qualification Details,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,3,277712,Sehkhothang Changsan,22-Aug-2025 07:27 PM,Rejected-Technical,Tecnically Disqualified,14-Oct-2025 10:49 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,SBD,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,4,277571,SONLAL BODO,23-Aug-2025 12:17 PM,Rejected-AOC,L3,26-Nov-2025 09:14 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.pdf,Form of Bid,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,5,277927,Sri Dibosh Bathari,22-Aug-2025 12:11 PM,Accepted-AOC,L1,26-Nov-2025 09:14 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,6,277346,SRI KAMAL GIRI,22-Aug-2025 07:44 PM,Rejected-AOC,L4,26-Nov-2025 09:14 PM,,,,,,,,,,,,,,,,,AOC
