Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Cover No,Cover,Document Type,Description,Tender Stage
08-Nov-2025,"INR 147,979,250",730.0,ABIDUR RAHMAN,08-Nov-2025 10:35 AM,WOGR10.pdf (852.00 KB),CE PWD(Bldg),Internal,,ABIDUR RAHMAN,08-Nov-2025 10:33 AM,finsummary_71457.pdf (852.39 KB),Finance,Summary,Subrata Bora,16-Jul-2025 06:14 PM,finance_71457.pdf,BOQ Comparative Chart,1.0,270638.0,Rudra Kumar Pathak,30-Jun-2025 12:59 PM,Accepted-AOC,Work Order Issued,08-Nov-2025 10:35 AM,Technical,Summary,Chandana Basumatary,30-Jun-2025 04:29 PM,technical_71457.pdf,1.0,270638.0,Rudra Kumar Pathak,INR,"147,979,250",Public Works Building and NH Department||Chief Engineer-Building - PWBNH,2025_PWBNH_45112_1,CE/TB-VI/RIDF-XXX/1/2024/35 Dated Guwahati the 23rd June 2025,"Construction of 126 Secondary Schools in 35 Districts of Assam under RIDF-XXX (2024-25) for (i) P.M. Higher Secondary School, Srijongram (ii) Bidyapur High. School, Bongaigaon (Pt) under Bongaigaon DTBD GR-10",CE PWD(Bldg),Internal,,Chandana Basumatary,16-Jul-2025 06:00 PM,16-Jul-2025 06:05 PM,techsummary_71457.pdf (904.45 KB),AOC,1.0,SBI Bank,"29,000",Nil,Nil,No,"28,87,400",Yes,percentage,2.0%,Nil,Nil,Public Works Building and NH Department||Chief Engineer-Building - PWBNH,CE/TB-VI/RIDF-XXX/1/2024/35 Dated Guwahati the 23rd June 2025,2025_PWBNH_45112_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,24-Jun-2025 10:15 AM,30-Jun-2025 03:00 PM,24-Jun-2025 10:15 AM,30-Jun-2025 02:00 PM,NA ,NA ,24-Jun-2025 10:15 AM,30-Jun-2025 02:00 PM,16-Jul-2025 06:05 PM,"Construction of 126 Secondary Schools in 35 Districts of Assam under RIDF-XXX (2024-25) for (i) P.M. Higher Secondary School, Srijongram (ii) Bidyapur High. School, Bongaigaon (Pt) under Bongaigaon DTBD GR-10","Construction of 126 Secondary Schools in 35 Districts of Assam under RIDF-XXX (2024-25) for (i) P.M. Higher Secondary School, Srijongram (ii) Bidyapur High. School, Bongaigaon (Pt) under Bongaigaon DTBD GR-10",Please refer Tender documents. ,NA ,"14,43,70,000",Civil Works - Building,NA ,Tender,180.0,730.0,Bongaigaon,788380.0,"O/O The CE, PWD(Bldg), Assam, Chandmari, Ghy-3 ","O/O The CE, PWD(Bldg), Assam, Chandmari, Ghy-3 ",26-Jun-2025 11:30 AM ,"O/O The CE, PWD(Bldg), Assam, Chandmari, Ghy-3",No ,No,"CE, PWD(Bldg), H and E, Assam, Chandmari, Ghy-3","O/O The CE, PWD(Bldg), Assam, Chandmari, Ghy-3",1.0,Fee/PreQual/Technical,.pdf,BID COST_BID SECURITY,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,BIDDING DOCUMENT,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,TECHNICAL QUALIFICATIONS,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,APPENDIX-IB,AOC
