object_id,Immediate Measures_expenditure_value
18-300-00104,64957500.0
18-301-00112,62604600.0
18-302-00115,0.0
18-303-00122,106336500.0
18-304-00128,50000000.0
18-305-00134,0.0
18-310-00160,183130000.0
18-310-00161,20000000.0
18-310-00162,33147400.0
18-313-00175,29300000.0
18-316-00184,1500000.0
18-316-00185,1500000.0
18-316-00187,0.0
18-316-00188,500000.0
18-318-00195,10438000.0
18-321-00210,94000.0
18-321-00211,11008000.0
18-321-00213,1400000.0
18-323-00226,24724000.0
18-325-00239,282000.0
18-325-00269,122000.0
18-758-00257,1884000.0
