DISTRICT,timeperiod,SDRF funding,revenue_ci,are_new,object_id,dtcode11,matches,SDRF_RC
BAKSA,2022_01,1172820.0,Baganpara (Pt),212,18-324-00260,18-324,baksa,167545.7142857143
BAKSA,2022_01,1172820.0,Barnagar (Pt),460,18-324-00231,18-324,baksa,167545.7142857143
BAKSA,2022_01,1172820.0,Ghograpar (Pt),35,18-324-00232,18-324,baksa,167545.7142857143
BAKSA,2022_01,1172820.0,Jalah (Pt),292,18-324-00233,18-324,baksa,167545.7142857143
BAKSA,2022_01,1172820.0,Barama,96,18-324-00234,18-324,baksa,167545.7142857143
BAKSA,2022_01,1172820.0,Baksa,296,18-324-00262,18-324,baksa,167545.7142857143
BAKSA,2022_01,1172820.0,Sarupeta (Pt),135,18-324-00263,18-324,baksa,167545.7142857143
BARPETA,2022_01,5361900.0,Kalgachia,232,18-303-00120,18-303,barpeta,893650.0
BARPETA,2022_01,5361900.0,Baghbor,513,18-303-00121,18-303,barpeta,893650.0
BARPETA,2022_01,5361900.0,Barpeta,316,18-303-00122,18-303,barpeta,893650.0
BARPETA,2022_01,5361900.0,Sarthebari,262,18-303-00123,18-303,barpeta,893650.0
BARPETA,2022_01,5361900.0,Barnagar (Pt),207,18-303-00264,18-303,barpeta,893650.0
BARPETA,2022_01,5361900.0,Chenga,318,18-303-00266,18-303,barpeta,893650.0
BONGAIGAON,2022_01,33321200.0,Bongaigaon(Pt),189,18-319-00198,18-319,bongaigaon,6664240.0
BONGAIGAON,2022_01,33321200.0,Boitamari,297,18-319-00199,18-319,bongaigaon,6664240.0
BONGAIGAON,2022_01,33321200.0,Srijangram,348,18-319-00200,18-319,bongaigaon,6664240.0
BONGAIGAON,2022_01,33321200.0,Sidli (Pt-II),85,18-319-00201,18-319,bongaigaon,6664240.0
BONGAIGAON,2022_01,33321200.0,Manikpur,169,18-319-00202,18-319,bongaigaon,6664240.0
CACHAR,2022_01,8000000.0,Katigora,744,18-316-00184,18-316,cachar,1142857.142857143
CACHAR,2022_01,8000000.0,Silchar,838,18-316-00185,18-316,cachar,1142857.142857143
CACHAR,2022_01,8000000.0,Udarbond,447,18-316-00186,18-316,cachar,1142857.142857143
CACHAR,2022_01,8000000.0,Sonai,1000,18-316-00187,18-316,cachar,1142857.142857143
CACHAR,2022_01,8000000.0,Lakhipur,754,18-316-00188,18-316,cachar,1142857.142857143
CACHAR,2022_01,8000000.0,South Salmara,435,18-758-00256,18-758,cachar,1142857.142857143
CACHAR,2022_01,8000000.0,Mankachar,249,18-758-00257,18-758,cachar,1142857.142857143
CHARAIDEO,2022_01,1495000.0,Mahmora,294,18-755-00248,18-755,charaideo,498333.3333333333
CHARAIDEO,2022_01,1495000.0,Sapekhati,394,18-755-00278,18-755,charaideo,498333.3333333333
CHARAIDEO,2022_01,1495000.0,Sonari,385,18-755-00279,18-755,charaideo,498333.3333333333
DIMA HASAO,2022_01,14732000.0,Umrangso,1460,18-315-00180,18-315,dima hasao,3683000.0
DIMA HASAO,2022_01,14732000.0,Haflong,1024,18-315-00181,18-315,dima hasao,3683000.0
DIMA HASAO,2022_01,14732000.0,Mahur,568,18-315-00182,18-315,dima hasao,3683000.0
DIMA HASAO,2022_01,14732000.0,Maibong,1832,18-315-00183,18-315,dima hasao,3683000.0
GOALPARA,2022_01,32319700.0,Lakhipur,487,18-302-00115,18-302,goalpara,6463940.0
GOALPARA,2022_01,32319700.0,Balijana,541,18-302-00116,18-302,goalpara,6463940.0
GOALPARA,2022_01,32319700.0,Matia,478,18-302-00117,18-302,goalpara,6463940.0
GOALPARA,2022_01,32319700.0,Dudhnai,196,18-302-00118,18-302,goalpara,6463940.0
GOALPARA,2022_01,32319700.0,Rangjuli,277,18-302-00119,18-302,goalpara,6463940.0
KARIMGANJ,2022_01,745000.0,Karimganj,178,18-317-00189,18-317,karimganj,149000.0
KARIMGANJ,2022_01,745000.0,Badarpur,134,18-317-00190,18-317,karimganj,149000.0
KARIMGANJ,2022_01,745000.0,Nilambazar,280,18-317-00191,18-317,karimganj,149000.0
KARIMGANJ,2022_01,745000.0,Patharkandi,672,18-317-00192,18-317,karimganj,149000.0
KARIMGANJ,2022_01,745000.0,RamkrishnaNagar,575,18-317-00193,18-317,karimganj,149000.0
KOKRAJHAR,2022_01,8174000.000000001,Gossaigaon (Pt),1069,18-300-00101,18-300,kokrajhar,1021750.0000000001
KOKRAJHAR,2022_01,8174000.000000001,Bhowraguri,159,18-300-00102,18-300,kokrajhar,1021750.0000000001
KOKRAJHAR,2022_01,8174000.000000001,Dotoma,304,18-300-00103,18-300,kokrajhar,1021750.0000000001
KOKRAJHAR,2022_01,8174000.000000001,Kokrajhar (Pt),990,18-300-00104,18-300,kokrajhar,1021750.0000000001
KOKRAJHAR,2022_01,8174000.000000001,Bagribari (Pt),281,18-300-00105,18-300,kokrajhar,1021750.0000000001
KOKRAJHAR,2022_01,8174000.000000001,Golokganj (Pt),103,18-300-00106,18-300,kokrajhar,1021750.0000000001
KOKRAJHAR,2022_01,8174000.000000001,Dhubri (Pt),124,18-300-00107,18-300,kokrajhar,1021750.0000000001
KOKRAJHAR,2022_01,8174000.000000001,Chapar (Pt),101,18-300-00108,18-300,kokrajhar,1021750.0000000001
LAKHIMPUR,2022_01,11953900.0,Narayanpur,380,18-307-00141,18-307,lakhimpur,1707700.0
LAKHIMPUR,2022_01,11953900.0,Bihpuria,407,18-307-00142,18-307,lakhimpur,1707700.0
LAKHIMPUR,2022_01,11953900.0,Naobaicha,330,18-307-00143,18-307,lakhimpur,1707700.0
LAKHIMPUR,2022_01,11953900.0,Kadam,523,18-307-00144,18-307,lakhimpur,1707700.0
LAKHIMPUR,2022_01,11953900.0,North Lakhimpur,616,18-307-00145,18-307,lakhimpur,1707700.0
LAKHIMPUR,2022_01,11953900.0,Dhakuakhana (Pt-I),462,18-307-00146,18-307,lakhimpur,1707700.0
LAKHIMPUR,2022_01,11953900.0,Subansiri (Pt-I),280,18-307-00147,18-307,lakhimpur,1707700.0
MAJULI,2022_01,22435000.0,Ujani Majuli,322,18-760-00280,18-760,majuli,11217500.0
MAJULI,2022_01,22435000.0,Majuli,648,18-760-00281,18-760,majuli,11217500.0
MORIGAON,2022_01,18964900.0,Bhuragaon,219,18-304-00126,18-304,morigaon,3792980.0
MORIGAON,2022_01,18964900.0,Laharighat,233,18-304-00127,18-304,morigaon,3792980.0
MORIGAON,2022_01,18964900.0,Marigaon,390,18-304-00128,18-304,morigaon,3792980.0
