Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,S.No,Bank Name,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
Finance,Bids are forwarded to bid evaluation committee for further evaluation,Mintu Sinha,09-Oct-2025 03:31 PM,,BOQ Comparative Chart,"CEO, ASUP",Internal,,Paran Gogoi,12-Dec-2025 01:22 PM,finsummary_75617.pdf (42.21 KB),26-Dec-2025,"INR 25,048,635",120.0,Paran Gogoi,29-Dec-2025 04:52 PM,1st3Pages.pdf (2052.00 KB),Contract Agreement,1,283889,ANSHUMAN Tech Pvt. Ltd.,08-Oct-2025 04:08 PM,Accepted-AOC,Being Lowest Evaluated Responsive Bidder,29-Dec-2025 04:52 PM,1.0,283889.0,ANSHUMAN Tech Pvt. Ltd.,INR,"25,048,635",Skill Employment and Entrepreneurship Department- Externally Aided Project||Assam Skill University Project- ADB Funded Tenders,2025_SEEDE_47369_1,GS02/ASU/MTC/037,Lot 2- Equipment for Supervisory Control and Data Acquisition (SCADA) Lab,"CEO, ASUP",Internal,,Paran Gogoi,12-Dec-2025 01:02 PM,techsummary_75617.pdf (110.19 KB),AOC,"Chief Executive Officer, Assam Skill University","Conference Room, 3rd Floor, DECT Complex, ASUP, Rehabari, Guwahati-781008, Assam, India",09-Sep-2025 02:00 PM,09-Oct-2025 03:00 PM,09-Sep-2025 02:00 PM,09-Oct-2025 02:00 PM,09-Sep-2025 02:00 PM ,16-Sep-2025 10:00 AM ,06-Oct-2025 10:00 AM,09-Oct-2025 02:00 PM,1.0,SBI Bank,1.0,Fee/PreQual/Technical/Finance,.pdf,Bid Submission Sheet,"3,13,000",No,fixed,,Nil,Nil,Skill Employment and Entrepreneurship Department- Externally Aided Project||Assam Skill University Project- ADB Funded Tenders,GS02/ASU/MTC/037,2025_SEEDE_47369_1,Yes,Open Tender,Item Rate,Goods,1.0,No,No,Online,No,No,No,Lot 2- Equipment for Supervisory Control and Data Acquisition (SCADA) Lab,Lot 2- Equipment for Supervisory Control and Data Acquisition (SCADA) Lab,Please refer Tender documents. ,NA ,,Laboratory and scientific equipment,NA ,Tender,150.0,NA ,ASU Campus,784125.0,"Conference Room, 3rd Floor, DECT Complex, ASUP, Re ","Conference Room, 3rd Floor, DECT Complex, ASUP, Rehabari, Guwahati-781008, Assam, India ",16-Sep-2025 12:00 PM ,"3rd Floor, DECT Complex, ASUP",No ,No,0.0,Nil,Nil,No,AOC
,,,,,,,,,,,,,,,,,,,2,283879,TFS TELE SYSTEMS,09-Oct-2025 12:28 PM,Rejected-Finance,Being Price Quoted Higher than L1 bidder,12-Dec-2025 01:22 PM,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,.pdf,Technical Eligibility Documents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,3,283955,Valeur Fabtex Private Limited,09-Oct-2025 11:28 AM,Rejected-Technical,Bidder is technically non responsive due to non fulfilment of Clause 2.2.1- Contractual Experience and Clause 3.4.1 Compliance with Technical Requirements,12-Dec-2025 01:02 PM,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,.xls,Price Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
