Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,S.No,Bank Name,Name,Address,S.No.1,Corrigendum Title,Corrigendum Type,View,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.1,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.3,Updated on :.1,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
"2,000",Nil,Nil,No,"99,008",Yes,fixed,,Nil,Nil,"Tourist facilities and boundary wall at Sri Sri Gobinda Ashram Gita Mandir, Chandkuchi, Nalbari","Tourist facilities and boundary wall at Sri Sri Gobinda Ashram Gita Mandir, Chandkuchi, Nalbari",Please refer Tender documents. ,NA ,"49,50,395",Civil Works - Others,NA ,Tender,180.0,270.0,Nalbari,781334.0,Guwahati ,"Office of the Managing Director, ATDC Ltd., Paltanbazar, Guwahati-8 ",25-Jun-2025 12:00 PM ,Guwahati,No ,No,Department of Tourism||Assam Tourism Development Corporation Ltd. - DOT||HO-Guwahati-ATDCL - DOT,ATDC/CS/673/2025/537 dt. 11.06.2025,2025_DOT_45128_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,24-Jun-2025 03:00 PM,08-Jul-2025 01:00 PM,24-Jun-2025 03:30 PM,07-Jul-2025 02:00 PM,NA ,NA ,24-Jun-2025 03:30 PM,07-Jul-2025 02:00 PM,18-Sep-2025 11:55 AM,1.0,Fee/PreQual/Technical,.pdf,Detail Notice Inviting Bid,1.0,SBI Bank,"Managing Director, ATDC Ltd.","Office of the Managing Director, ATDC Ltd., Paltanbazar, Guwahati-8",1.0,Corrigendum cum Extension Notice,Date,,AOC,Department of Tourism||Assam Tourism Development Corporation Ltd. - DOT||HO-Guwahati-ATDCL - DOT,2025_DOT_45128_1,ATDC/CS/673/2025/537 dt. 11.06.2025,"Tourist facilities and boundary wall at Sri Sri Gobinda Ashram Gita Mandir, Chandkuchi, Nalbari",16-Dec-2025,"INR 4,455,355.5",270.0,SANJIB KUMAR DUTTA,16-Dec-2025 02:27 PM,WO.pdf (133.00 KB),Issue of Notice to Proceed with the work,1,271387,KAZIMUDDIN AHMED,07-Jul-2025 12:01 PM,Rejected-AOC,"After adding both technical and financial mraks, bidder secured second position",16-Dec-2025 02:27 PM,Finance,Comparative Statement,SANJIB KUMAR DUTTA,16-Dec-2025 02:10 PM,finance_71472.pdf,BOQ Comparative Chart,Technical,Report of Technical Evaluation Committee,SANJIB KUMAR DUTTA,16-Sep-2025 02:25 PM,technical_71472.pdf,Bhaskar Jyoti Baruah,Internal,"Kishor Dutta, Kushal Sarma",SANJIB KUMAR DUTTA,16-Dec-2025 02:16 PM,finsummary_71472.pdf (176.39 KB),1.0,271336.0,MS TRIRANV ASSOCIATES,INR,"4,455,355.5",Prabhash Ch. Sarma,Internal,"R.L. Das, Tina Mitra",SANJIB KUMAR DUTTA,16-Sep-2025 02:58 PM,18-Sep-2025 11:55 AM,techsummary_71472.pdf (182.90 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Technical Bid,,,,,,,,,AOC,,,,,,,,,,,,2,271307,M/s. Izyan Associates,05-Jul-2025 08:48 PM,Rejected-AOC,"After adding both technical and financial mraks, bidder secured fourth position",16-Dec-2025 02:27 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Qualifications of the Bidder,,,,,,,,,AOC,,,,,,,,,,,,3,271392,M/s Orient Enterprise,07-Jul-2025 12:11 PM,Rejected-AOC,"After adding both technical and financial mraks, bidder secured third position",16-Dec-2025 02:27 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,AOC,,,,,,,,,,,,4,271336,MS TRIRANV ASSOCIATES,06-Jul-2025 11:01 AM,Accepted-AOC,"After adding both technical and financial mraks, bidder secured first position",16-Dec-2025 02:27 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Form of Bid,,,,,,,,,AOC,,,,,,,,,,,,5,271400,YSM Construction & Co.,07-Jul-2025 01:05 PM,Rejected-AOC,"After adding both technical and financial mraks, bidder secured fourth position",16-Dec-2025 02:27 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
