S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
1.0,276825.0,Bubul Bharali,INR,"9,498,900",Public Works Roads Department,2025_PWD_45827_134,CE/MAINT/SOPDG/01/2025-26/02,MAINT/SOPD-G/2025-26/119,"Chief Engineer,PWD(Roads),Assam,Chandmari,Guwahati-03",Internal,AEEMaintenanceCell_ SEMaintenanceCell_ Chief EngineerPWD RoadsDepartment_Assam,Bhupendra Nath Das,24-Oct-2025 12:13 PM,24-Oct-2025 12:15 PM,techsummary_73117.pdf (342.34 KB),Chief_Engineer_PWD_Roads,Internal,AEE_Maint_Cell_EE_Maint_Cell_Chief_Engineer_PWD_Roads,Monoj Kumar Tamuli,24-Dec-2025 04:52 PM,finsummary_73117.pdf (558.06 KB),24-Dec-2025,"INR 9,498,900",120.0,Monoj Kumar Tamuli,24-Dec-2025 04:56 PM,FWO_SOPDG_119.pdf (570.00 KB),Awarded Cost of Contract,Finance,Recommended by BEC,Monoj Kumar Tamuli,24-Dec-2025 04:48 PM,,BOQ Comparative Chart,1.0,276825.0,Bubul Bharali,17-Aug-2025 07:59 PM,Accepted-AOC,Accepted by BEC,24-Dec-2025 04:56 PM,Technical,Recommended by bid evaluation committee,Bhupendra Nath Das,24-Oct-2025 12:11 PM,,AOC,Public Works Roads Department,CE/MAINT/SOPDG/01/2025-26/02,2025_PWD_45827_134,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Technical Qualification Details,1.0,MAINT/SOPD-G/2025-26/119,Date,,1.0,SBI Bank,MAINT/SOPD-G/2025-26/119,"MAINT/SOPD-G/2025-26/119_1_ Construction of road from Athiaboi Dongamukh Bezubari connecting road, 2_ Left byelane of Dhopatari Baidyapara road and 3_ Mollong Graijing Reserve Road and Smashan road under SOPD-G for the year 2025-26, Kamalpur LAC, Nor",Please refer Tender documents. ,NA ,"95,00,000",Civil Works – Roads,NA ,Rate Contract,180.0,120.0,Kamrup Rural,781354.0,"O/o the Chief Engineer,PWD(Roads),Assam,Chandmari, ","O/o the Chief Engineer,PWD(Roads),Assam,Chandmari,Guwahati-03 ",28-Jul-2025 04:00 PM ,"O/o the Chief Engineer,PWD(Roads),Assam,Chandmari,",No ,No,28-Jul-2025 04:00 PM,19-Aug-2025 11:00 AM,28-Jul-2025 04:00 PM,18-Aug-2025 02:00 PM,28-Jul-2025 04:00 PM ,18-Aug-2025 02:00 PM ,28-Jul-2025 04:00 PM,18-Aug-2025 02:00 PM,24-Oct-2025 12:15 PM,"1,900",Nil,Nil,No,"Chief Engineer,PWD(Roads),Assam,Chandmari,Guwahati","O/o the Chief Engineer,PWD(Roads),Assam,Chandmari,Guwahati-03","1,90,000",Yes,fixed,,Nil,Nil,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,276832.0,SAIDUL ISLAM,17-Aug-2025 10:03 PM,Rejected-Finance,Rejected by BEC,24-Dec-2025 04:52 PM,,,,,,AOC,,,,,,,,,,,,,,,,,.pdf,Standard Bidding Document,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,2.0,Finance,.xls,Bill of Quantities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,.pdf,FOB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
