S.No,Corrigendum Title,Corrigendum Type,View,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,S.No.1,Bank Name,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
1.0,Bid Document Corrected,Technical Bid,,12-Sep-2025 06:55 PM,07-Oct-2025 03:00 PM,12-Sep-2025 06:55 PM,07-Oct-2025 02:00 PM,NA ,NA ,22-Sep-2025 10:00 AM,07-Oct-2025 02:00 PM,08-Oct-2025 05:25 PM,Department of Water Resources||Chief Engineer - DoWR,CACHAR/2024-25/RIDF-II/I,2025_DoWR_42655_2,Yes,Open Tender,Works,Works,2.0,No,No,Online,No,No,No,"Chief Engineer, WRD Assam","O/o the Chief Engineer, WRD Assam, Basistha Ghy 781029","6,94,137",Yes,percentage,2.0%,Nil,Nil,Anti-erosion measures to protect Shivastan area from the erosion of river chiri on its R/B.,Anti-erosion measures to protect Shivastan area from the erosion of river chiri on its R/B.,Please refer Tender documents. ,NA ,"3,47,06,832",Civil Works,NA ,Tender,180.0,365.0,Cachar,788001.0,NA ,NA ,NA ,Guwahati,No ,No,"7,000",Nil,Nil,No,1,Fee/PreQual/Technical,.pdf,TECHNICAL BID,1.0,SBI Bank,AOC,Finance,All Bids are opened for Financial Evaluation,Jayanta Kumar Barman,31-Dec-2025 06:56 PM,,BOQ Comparative Chart,31-Dec-2025,"INR 34,656,347",365.0,Jayanta Kumar Barman,31-Dec-2025 07:00 PM,wo_shivastan.pdf (4006.00 KB),Anti-erosion measures to protect Shivastan area from the erosion of river chiri on its R/B.,1.0,282776.0,TITU KUMAR DAS,INR,"34,656,347",Department of Water Resources||Chief Engineer - DoWR,2025_DoWR_42655_2,CACHAR/2024-25/RIDF-II/I,Anti-erosion measures to protect Shivastan area from the erosion of river chiri on its R/B.,Director Design,Internal,,Jayanta Kumar Barman,31-Dec-2025 06:58 PM,finsummary_75799.pdf (585.98 KB),Technical,All Bids are opened for Technical Evaluation,Jayanta Kumar Barman,08-Oct-2025 05:22 PM,,Director Design,Internal,,Jayanta Kumar Barman,08-Oct-2025 05:24 PM,08-Oct-2025 05:25 PM,techsummary_75799.pdf (125.07 KB),1,282778,JOYDEB DAS,06-Oct-2025 04:59 PM,Rejected-AOC,Not Qualified for AOC,31-Dec-2025 07:00 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,FINANCIAL BID,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,282776,TITU KUMAR DAS,06-Oct-2025 04:44 PM,Accepted-AOC,AWARDED,31-Dec-2025 07:00 PM,AOC
