EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No.1,Corrigendum Title,Corrigendum Type,View,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
"28,87,400",Yes,percentage,2.0%,Nil,Nil,"CE, PWD(Bldg), H And E, Assam, Chandmari, Ghy-3","O/O The CE, PWD(Bldg), Assam, Chandmari, Ghy-3",1.0,SBI Bank,Public Works Building and NH Department||Chief Engineer-Building - PWBNH,"Tech-VI/ RIDF- XXX/ 1 /2024/ 2 Dated Guwahati the 19th December, 2024",2025_PWBNH_44087_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,12-Apr-2025 06:00 PM,09-May-2025 03:00 PM,12-Apr-2025 06:00 PM,09-May-2025 02:00 PM,NA ,NA ,12-Apr-2025 06:00 PM,09-May-2025 02:00 PM,03-Jul-2025 02:45 PM,"29,000",Nil,Nil,No,1.0,2nd Extension Notice,Date,,"Construction of 126 secondary schools in 35 districts of assam under RIDF-XXX (2024-25) for (i) Tamulichiga High School, East Jorhat (ii) Mohimabari High School, Titabor under Jorhat DTBD (Gr-62)","Construction of 126 secondary schools in 35 districts of assam under RIDF-XXX (2024-25) for (i) Tamulichiga High School, East Jorhat (ii) Mohimabari High School, Titabor under Jorhat DTBD (Gr-62)",Please refer Tender documents. ,NA ,"14,43,70,000",Civil Works - Building,NA ,Tender,180.0,730.0,JORHAT,785001.0,"O/O The CE, PWD(Bldg), Assam, Chandmari, Ghy-3 ","O/O The CE, PWD(Bldg), Assam, Chandmari, Ghy-3 ",17-Apr-2025 11:30 AM ,"O/O The CE, PWD(Bldg), Assam, Chandmari, Ghy-3",No ,No,1.0,Fee/PreQual/Technical,.pdf,BID COST_BID SECURITY,AOC,Public Works Building and NH Department||Chief Engineer-Building - PWBNH,2025_PWBNH_44087_1,"Tech-VI/ RIDF- XXX/ 1 /2024/ 2 Dated Guwahati the 19th December, 2024","Construction of 126 secondary schools in 35 districts of assam under RIDF-XXX (2024-25) for (i) Tamulichiga High School, East Jorhat (ii) Mohimabari High School, Titabor under Jorhat DTBD (Gr-62)",1.0,267863.0,Ms Ragia Ku Enterprises,INR,"154,288,125",CE PWD(Bldg),Internal,,ABIDUR RAHMAN,03-Jul-2025 02:42 PM,03-Jul-2025 02:45 PM,techsummary_70313.pdf (2003.67 KB),CE PWD(Bldg),Internal,,Chandana Basumatary,06-Dec-2025 03:44 PM,finsummary_70313.pdf (934.60 KB),06-Dec-2025,"INR 154,288,125",730.0,Chandana Basumatary,06-Dec-2025 03:46 PM,WOGR62.pdf (935.00 KB),Finance,Summary,Chandana Basumatary,03-Jul-2025 03:24 PM,finance_70313.pdf,BOQ Comparative Chart,Technical,Summary,ABIDUR RAHMAN,09-May-2025 05:48 PM,technical_70313.pdf,1,267761,GANPATI CONSTRUCTION COMPANY,09-May-2025 11:32 AM,Rejected-AOC,L2,06-Dec-2025 03:46 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,BIDDING DOCUMENT,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,267515,M/S M.Bee Traders,30-Apr-2025 03:29 PM,Rejected-Technical,Non-Responsive,03-Jul-2025 02:42 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,TECHNICAL QUALIFICATIONS,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,267863,Ms Ragia Ku Enterprises,09-May-2025 01:46 PM,Accepted-AOC,Work Order Issued,06-Dec-2025 03:46 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,267921,M/S RAJSHEKHAR CONSTRUCTIONS PVT LTD,09-May-2025 11:56 AM,Rejected-Technical,Non-Responsive,03-Jul-2025 02:42 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,APPENDIX-IB,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,267969,M/s R.D.Constructions,09-May-2025 11:16 AM,Rejected-Technical,Non-Responsive,03-Jul-2025 02:42 PM,AOC
