Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage,Name,Address,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
"Shri Gauri Sankar Das, ACS, Director of Fisheries, Assam- cum- Additional Project Director, PIU-SWIFT Project (Chairperson)",Internal,"Dr. Ramen Barman-DPD-Tech, Shri Maneswar Deka-SE, Shri Priti Ranjan Dash-PCMS, Shri Satyajit Das-SFMS,Shri Ripunjoy Deka, SCE, Shri Atanu Chatterjee- ESS, Smti Sheetal Sharma- SSS, Shri Khanindra Bhuy",Amarendra Deka,15-Dec-2025 01:13 PM,finsummary_76692.pdf (7600.18 KB),Department of Fisheries-Externally Aided Projects||ARIAS Society-Externally Aided Projects,2025_FEAP_48221_1,ARIAS/ 80 /2025-SWIFT/NCS-07,"Undertaking Detailed Engineering Survey and Preparation of Layout, Design, Estimation, BOQ, etc. for Conservation, Restoration and Rejuvenation of Phase-II Wetlands/Beels under Package-NCS-07 of the Assam SWIFT Project",17-Dec-2025,"INR 7,864",90.0,Amarendra Deka,18-Dec-2025 11:46 AM,LOA07.pdf (1224.00 KB),"Undertaking Detailed Engineering Survey and Preparation of Layout, Design, Estimation, BOQ, etc. for Conservation, Restoration and Rejuvenation of Phase-II Wetlands/Beels under Package-NCS-07",1.0,285906.0,BASIC CONSULTANT,INR,"7,864",Finance,Bid Opening Minutes,Amarendra Deka,10-Nov-2025 03:12 PM,finance_76692.pdf,BOQ Comparative Chart,1,285877,A G Horizon Pvt. Ltd.,10-Nov-2025 11:08 AM,Rejected-Technical,Non Responsive,15-Dec-2025 01:10 PM,"Shri Gauri Sankar Das, ACS, Director of Fisheries, Assam- cum- Additional Project Director, PIU-SWIFT Project (Chairperson)",Internal,"Dr. Ramen Barman-DPD-Tech, Shri Maneswar Deka-SE, Shri Priti Ranjan Dash-PCMS, Shri Satyajit Das-SFMS,Shri Ripunjoy Deka, SCE, Shri Atanu Chatterjee- ESS, Smti Sheetal Sharma- SSS, Shri Khanindra Bhuy",Amarendra Deka,15-Dec-2025 01:10 PM,techsummary_76692.pdf (7600.18 KB),AOC,"State Project Director, ARIAS Society","State Project Director, ARIAS Society, Agriculture Complex, G.S Road, Khanapara, Guwahati- 22",1.0,Fee/PreQual/Technical/Finance,.pdf,RFQ Document,25-Oct-2025 09:00 AM,10-Nov-2025 02:15 PM,25-Oct-2025 09:00 AM,10-Nov-2025 02:00 PM,NA ,NA ,25-Oct-2025 09:00 AM,10-Nov-2025 02:00 PM,0.0,Nil,Nil,No,0.0,No,fixed,,Nil,Nil,Department of Fisheries-Externally Aided Projects||ARIAS Society-Externally Aided Projects,ARIAS/ 80 /2025-SWIFT/NCS-07,2025_FEAP_48221_1,Yes,Open Tender,Lump-sum,Services,1.0,No,No,Not Applicable,No,No,No,"Undertaking Detailed Engineering Survey and Preparation of Layout, Design, Estimation, BOQ, etc. for Conservation, Restoration and Rejuvenation of Phase-II Wetlands/Beels under Package-NCS-07 of the Assam SWIFT Project","Undertaking Detailed Engineering Survey and Preparation of Layout, Design, Estimation, BOQ, etc. for Conservation, Restoration and Rejuvenation of Phase-II Wetlands/Beels under Package-NCS-07 of the Assam SWIFT Project",Please refer Tender documents. ,NA ,,Miscellaneous Services,NA ,Tender,60.0,90.0,12 districts of Assam,781031.0,NA ,NA ,NA ,"ARIAS Society, Agriculture Complex, Khanapara",No ,No,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,285906,BASIC CONSULTANT,10-Nov-2025 12:33 PM,Accepted-AOC,L1 Bidder,18-Dec-2025 11:46 AM,,,,,,,AOC,,,,,.pdf,Form of Quotation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,285922,Ecostruct Engineers,10-Nov-2025 01:19 PM,Rejected-Technical,Non Responsive,15-Dec-2025 01:10 PM,,,,,,,AOC,,,,,.xls,Financial Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,285834,FAR INFRASTRUCTURES PVT. LTD,10-Nov-2025 11:57 AM,Rejected-Technical,Non Responsive,15-Dec-2025 01:10 PM,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,285900,Lower Assam Consultancy,10-Nov-2025 12:15 PM,Rejected-Technical,Non Responsive,15-Dec-2025 01:10 PM,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,285914,NEW SUN CONSULTING FIRM,10-Nov-2025 12:44 PM,Rejected-Technical,Non Responsive,15-Dec-2025 01:10 PM,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,285093,Shubh Consultants and Technocrats LLP,10-Nov-2025 01:28 PM,Rejected-Technical,Non Responsive,15-Dec-2025 01:10 PM,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,285390,Sumato Globaltech Pvt. Ltd.,09-Nov-2025 10:44 PM,Rejected-Technical,Non Responsive,15-Dec-2025 01:10 PM,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,285770,WATMOV ENGINEERING PRIVATE LIMITED,10-Nov-2025 01:15 PM,Rejected-Technical,Non Responsive,15-Dec-2025 01:10 PM,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
