Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Name,Address,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
OSD,Internal,,Mrinal Kumar Sarmah,29-Mar-2025 04:35 PM,29-Mar-2025 04:45 PM,techsummary_65474.pdf (584.98 KB),1.0,249742.0,Shri Jayanta Hazarika,INR,"73,360,000",OSD,Internal,,Mrinal Kumar Sarmah,19-Dec-2025 02:29 PM,finsummary_65474.pdf (413.71 KB),Technical,Admitted,Mrinal Kumar Sarmah,29-Mar-2025 04:33 PM,,Finance,financial bid opned,Mrinal Kumar Sarmah,01-Apr-2025 03:32 PM,,BOQ Comparative Chart,1.0,249844.0,Consulting Engineer NG,03-Dec-2024 12:55 PM,Rejected-Technical,Not admitted,29-Mar-2025 04:35 PM,19-Dec-2025,"INR 73,360,000",720.0,Mrinal Kumar Sarmah,19-Dec-2025 02:33 PM,MAJULI.pdf (414.00 KB),Contract Awarded,National Health Mission||State Programme Management Unit - NHM,2024_NHM_40376_1,NHM-32026/13/2022-Const-NHM,Construction of District Drug Warehouse at Sriram Chapori in Majuli District under NHM Assam,AOC,"14,67,240",Yes,percentage,2.0%,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,Tender fees and EMD,"MD NHM, Assam","O/o MD NHM, Assam",1.0,SBI Bank,National Health Mission||State Programme Management Unit - NHM,NHM-32026/13/2022-Const-NHM,2024_NHM_40376_1,Yes,Open Tender,Turn-key,Works,2.0,No,No,Online,No,No,No,"10,000",Nil,Nil,No,14-Nov-2024 04:50 PM,04-Dec-2024 03:30 PM,14-Nov-2024 04:50 PM,03-Dec-2024 02:00 PM,NA ,NA ,14-Nov-2024 04:50 PM,03-Dec-2024 02:00 PM,29-Mar-2025 04:45 PM,Construction of District Drug Warehouse at Sriram Chapori in Majuli District under NHM Assam,Construction of District Drug Warehouse at Sriram Chapori in Majuli District under NHM Assam,Please refer Tender documents. ,NA ,"7,33,61,982",Civil Works - Building,NA ,Tender,180.0,720.0,Majuli,785105.0,NA ,NA ,NA ,"O/o MD NHM, Assam",No ,No,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,249627.0,NABAJYOTI PATHAK,03-Dec-2024 01:14 PM,Rejected-Technical,Not admitted,29-Mar-2025 04:35 PM,,,,,,,,,,,,AOC,,,,,,,,,.pdf,Technical Qualification,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,249742.0,Shri Jayanta Hazarika,03-Dec-2024 11:53 AM,Accepted-AOC,Awarded,19-Dec-2025 02:33 PM,,,,,,,,,,,,AOC,,,,,,,,,.pdf,SBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,.pdf,FOB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
