S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Tender Stage,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.1,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.3,Updated on :.1,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
1.0,SBI Bank,"5,000",Nil,Nil,No,02-Apr-2025 04:00 PM,23-Apr-2025 03:00 PM,02-Apr-2025 04:00 PM,23-Apr-2025 02:00 PM,NA ,NA ,10-Apr-2025 03:00 PM,23-Apr-2025 02:00 PM,30-Apr-2025 04:15 PM,"Printing, Supply and delivery of PVC cards","Printing, Supply and delivery of PVC cards to Government employees and Government pensioners under Ayushman Asom-Mukhya Mantri Lok Sevak Arogya Yojana (AA MMLSAY).",Please refer Tender documents. ,NA ,,Supply of Materials,NA ,Tender,180.0,NA ,Guwahati,781022.0,09/04/2025 ,"Conference Hall, AAAS ",09-Apr-2025 12:00 PM ,AAAS,No ,No,"1,60,000",No,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,Document downloaded from portal,Health and Family Welfare Department||Atal Amrit Abhiyan Society,634146.0,2025_HFWD_43924_1,Yes,Open Tender,Item Rate,Goods,2.0,No,No,Online,No,No,No,CEO AAAS,"AAAS, Six Mile, Guwahati",AOC,1.0,265934.0,Alankit Limited,INR,"1,970,500",Finance,Work order for printing and delivery of MMLSAY cards have been assigned to Alankit Limited,Bishnu Chakraborty,01-Nov-2025 05:03 PM,,BOQ Comparative Chart,15-Jan-2026,"INR 3,850,000",90.0,Bishnu Chakraborty,16-Dec-2025 04:36 PM,WorkOrderAlankitNew.pdf (69.00 KB),Technical,"The PVC card printing tender in Assam opened on 23.03.2025 after a failed attempt on GeM. Two bids were received, and both Ecartes Technology Pvt. Ltd. and Alankit Limited were found technically qualified for the financial bid opening.",Bishnu Chakraborty,30-Apr-2025 04:04 PM,,Jitul Bora,Internal,"Mridul Singha, Jiten Gogoi, Rathin Paul, Partha Pratim Mahanta",Bishnu Chakraborty,01-Nov-2025 05:20 PM,finsummary_69919.pdf (50.63 KB),Health and Family Welfare Department||Atal Amrit Abhiyan Society,2025_HFWD_43924_1,634146.0,"Printing, Supply and delivery of PVC cards",1.0,265934.0,Alankit Limited,21-Apr-2025 06:22 PM,Accepted-AOC,L1 bidder,16-Dec-2025 04:36 PM,Jitul Borah,Internal,"1. Sri. Jitul Bora, Sr. FA, MMLSAY 2.Shri. Jiten Gogoi, Sr. Operation Manager 3.Sri Mridul Singha, Operations Manager,MMLSAY 4. Shri Partha Pratim Mahanta,Finance Manager 5. Shri Rathin Paul,",Bishnu Chakraborty,30-Apr-2025 04:11 PM,30-Apr-2025 04:15 PM,techsummary_69919.pdf (59.84 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Technical Document,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,265790.0,Ecartes Technology Pvt. Ltd.,23-Apr-2025 11:35 AM,Rejected-AOC,L2 bidder,16-Dec-2025 04:36 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
