Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Corrigendum Title,Corrigendum Type,View,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No.1,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
"Superintending Engineer(PHE),Guwahati Circle",Internal,,Pori Sonowal,07-Nov-2025 07:17 PM,10-Nov-2025 12:00 PM,techsummary_76278.pdf (746.77 KB),1.0,285068.0,BISWAJIT SARMA,29-Oct-2025 02:34 PM,Accepted-AOC,L1 Bidder,23-Dec-2025 02:22 PM,Public Health Engineering Department||Chief Engineer PHE(P)-Assam-PHED||Lower Assam Zone-Guwahati-PHED||Guwahati Circle-Guwahati-PHED,2025_PHED_47868_1,SEPHE/GC/TB-152/Vol-32/25-26,RENOVATION OF DAKHIN GANESH NAGAR PWSS,"Superintending Engineer(PHE),Guwahati Circle",Internal,,Pori Sonowal,10-Nov-2025 02:19 PM,finsummary_76278.pdf (664.11 KB),Technical,Technical Bid has been opened.,Pori Sonowal,07-Nov-2025 05:14 PM,,1.0,285068.0,BISWAJIT SARMA,INR,"5,149,845",Finance,Financial Bid has been opened.,Gunajit Kumar Patowary,10-Nov-2025 12:17 PM,,BOQ Comparative Chart,21-Dec-2025,"INR 5,149,845",90.0,Pori Sonowal,23-Dec-2025 02:22 PM,F38.pdf (426.00 KB),AOC,07-Oct-2025 04:00 PM,07-Nov-2025 03:00 PM,07-Oct-2025 04:00 PM,06-Nov-2025 04:00 PM,NA ,NA ,14-Oct-2025 04:00 PM,06-Nov-2025 04:00 PM,10-Nov-2025 12:00 PM,1.0,Corrigendum 1,Date,,RENOVATION OF DAKHIN GANESH NAGAR PWSS,RENOVATION OF DAKHIN GANESH NAGAR PWSS UNDER GUWAHATI DIVISION NO-I UNDER SOPD-G FOR THE YEAR 2024-25,Please refer Tender documents. ,NA ,"52,22,000",Civil Works,NA ,Tender,180.0,NA ,DAKHIN GANESH NAGAR,781034.0,"O/o the Superintending Engineer(PHE),Ghy Circle ","O/o the Superintending Engineer(PHE),Ghy Circle,Bamunimaidan-21 ",14-Oct-2025 02:00 PM ,"O/o the Superintending Engineer(PHE),Ghy Circle",No ,No,1.0,SBI Bank,"1,04,440",Yes,percentage,2.0%,Nil,Nil,0.0,Nil,Nil,No,1,Fee/PreQual/Technical,.pdf,Technical Qualification Details as per NIT document,"Superintending Engineer(PHE),Ghy Circle","O/o the Superintending Engineer(PHE),Ghy Circle,Bamunimaidan-21",Public Health Engineering Department||Chief Engineer PHE(P)-Assam-PHED||Lower Assam Zone-Guwahati-PHED||Guwahati Circle-Guwahati-PHED,SEPHE/GC/TB-152/Vol-32/25-26,2025_PHED_47868_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,AOC
